Abteilung,Suchbegriff,Suchhäufigkeit,ASIN,Nr. 1 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil,ASIN,Nr. 2 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil,ASIN,Nr. 3 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil
Amazon.de,soda stream,"99,99",B06XGNM7R2,"SodaStream CRYSTAL 2.0 Glaskaraffen Wassersprudler zum Sprudeln von Leitungswasser, mit spülmaschinenfester Glasflasche für Sprudelwasser. inkl. 1 Zylinder und 2 Glaskaraffen 0,6l; Farbe: titan","30,95","1,54",B005Q9GKXG,"SodaStream Wassersprudler-Set Crystal - mit dem Glaskaraffen Sprudler ohne schleppen aus Leitungswasser prickelndes Sprudelwasser machen (1x CO2-Zylinder 60L und 2x 0,6L Glaskaraffen) Titan/Silber","20,06","13,25",B01MSZ58DO,"SodaStream Easy Wassersprudler zum Sprudeln von Leitungswasser, macht aus Leitungswasser Sprudelwasser - ohne schleppen. mit 1 Zylinder und 1L PET Flasche (BPA frei); Farbe: schwarz","14,11","1,22"
Amazon.de,staubsauger,"99,99",B00NTR1PTG,"Siemens VS06B1110 Bodenstaubsauger synchropower mit Beutel, EEK B, highPower Motor, powerSecure System, Moonlight blue","24,13","10,96",B00IZ8TFO6,Philips PowerPro Compact FC8477/91 beutelloser Staubsauger (EPA 10 Filter) grau,"7,06","0,23",B01MTF06KN,"Philips FC9332/09 PowerPro Compact Bodenstaubsauger, EEK A, beutellos, 650 W, weiß","6,44","1,61"
Amazon.de,tablet,"99,99",B01J94TL6Q,"Das neue Fire HD 8-Tablet, 20,3 cm (8 Zoll) HD Display, 16 GB (Schwarz), mit Spezialangeboten","17,62","0,33",B01ERY8650,"Samsung Galaxy Tab A (2016) T580 25,54 cm (10,1 Zoll) Wi-Fi Tablet-PC (Octa-Core, 2GB RAM, 16GB eMMC, Android 6.0, neue Version) schwarz","16,79","7,12",B01J90P010,"Das neue Fire 7-Tablet, 17,7 cm (7 Zoll) Display, 8 GB (Schwarz), mit Spezialangeboten","13,49","0,39"
Amazon.de,( Leer ),"99,98",B01J5W9SXS,"Dalber 41412H Wolken Hängelampe Türkisfarbige, Plastik, grün, 33 x 33 x 25 cm",2,"0,05",B000SHPK5U,Post-it C50 Tisch-Organizer (inkl. Haftnotizen und Scotch Klebeband) metallic silber,"1,43","0,13",B01D2VMCE0,"Zewa Wisch und Weg Küchenrollen Original, saugstarke Wischtücher, 1 x 4 Rollen (4 x 45 Blatt)","1,4","0,13"
Amazon.de,birkenstock damen,"99,98",B000XW0T56,"Birkenstock Classic Madrid Birko-Flor, Damen Pantoletten, Schwarz (Schwarz Lack), 38 EU","18,22","3,65",B000QDTWH8,"Birkenstock Classic Gizeh Birko-Flor, Unisex-Erwachsene Zehentrenner, Schwarz (Schwarz), 38 EU","9,11","2,96",B000KC1SFO,"Birkenstock Classic Gizeh Birko-Flor, Damen Zehentrenner, Silber (Silber), 38 EU","5,79","1,84"
Amazon.de,bluetooth lautsprecher,"99,98",B06XGTYJ4X,JBL Flip 3 Spritzwasserfester Tragbarer Bluetooth-Lautsprecher mit außerordentlich Kraftvollem Klang - Sonderausgabe - Schwarz,"13,51","1,53",B00TFGWAA8,"JBL Go Ultra Wireless Bluetooth Lautsprecher (3,5mm AUX-Eingang, geeignet für Apple iOS und Android Smartphones, Tablets und MP3 geräten) schwarz","12,09","3,66",B00X9XD1LK,Bose SoundLink Mini Bluetooth Lautsprecher II carbon,"10,73","0,21"
Amazon.de,echo,"99,98",B01GAGVCUY,"Amazon Echo, Schwarz","53,31","20,78",B01DFKBG54,"Amazon Echo Dot (2. Generation), Schwarz","22,73","10,18",B01GAGVWYU,"Amazon Echo, Weiß","9,06","12,54"
Amazon.de,fifa 18,"99,98",B072M7NPMC,FIFA 18 - Standard Edition - [PlayStation 4],"57,45","36,88",B072Q5XPQP,FIFA 18 - Ronaldo Edition - [PlayStation 4],"24,21","54,01",B07212881M,FIFA 18 - Standard Edition - Steelbook Edition (exkl. bei Amazon.de) - [PlayStation 4],"4,16",0
Amazon.de,gopro,"99,98",B01LYTQY22,GoPro HERO5 Black Action Kamera (12 Megapixel) schwarz/grau,"44,59","16,54",B01BSPLMPW,"GoPro HERO Session Actionkamera (8 Megapixel, 38 mm, 38 mm, 36,4 mm)","29,83","35,12",B01LX76CKG,GoPro HERO5 Session Action Kamera (10 Megapixel) schwarz/grau,"8,75",2
Amazon.de,jbl bluetooth lautsprecher,"99,98",B06XGTYJ4X,JBL Flip 3 Spritzwasserfester Tragbarer Bluetooth-Lautsprecher mit außerordentlich Kraftvollem Klang - Sonderausgabe - Schwarz,"19,55","6,17",B01FQVHGSG,"JBL Charge 3 Tragbarer Bluetooth-Lautsprecher (wasserdicht, mit 6000 mAh Power Bank und Freisprechfunktion) schwarz","12,86","4,53",B00TFGWAA8,"JBL Go Ultra Wireless Bluetooth Lautsprecher (3,5mm AUX-Eingang, geeignet für Apple iOS und Android Smartphones, Tablets und MP3 geräten) schwarz","11,32","13,11"
Amazon.de,kaffeemaschine,"99,98",B000ALVUM6,"Philips HD7546/20 Gaia Filter-Kaffeemaschine mit Thermo-Kanne, schwarz/metall","11,26","1,45",B00JM0BYDQ,Melitta 1010-02 bk Easy Kaffeefiltermaschine -Glaskanne -Tropfstopp -Schwenkfilter schwarz,"9,81","5,21",B005FQJUI2,Melitta 100801 Optima Timer Kaffeefiltermaschine - schwarz/Edelstahl,"7,77","4,19"
Amazon.de,kaffeevollautomat,"99,98",B00400OMU0,"De'Longhi Magnifica S ECAM 22.110.B Kaffeevollautomat (Direktwahltasten und Drehregler, Milchaufschäumdüse, Kegelmahlwerk 13 Stufen, Herausnehmbare Brühgruppe, 2-Tassen-Funktion) schwarz","21,02","5,94",B00INSX904,"KRUPS EA8108 Kaffeevollautomat (1,8 l, 15 bar, CappuccinoPlus-Düse) schwarz","12,22","9,51",B002OHDBLW,"De'Longhi ECAM 23.420.SB Kaffeevollautomat (Digitaldisplay, Profi-Aufschäumdüse, Kegelmahlwerk 13 Stufen, Herausnehmbare Brühgruppe, 2-Tassen-Funktion) silber/schwarz","6,32","4,92"
Amazon.de,kondome,"99,98",B00N9W34X6,"Durex Kondome Gefühlsecht, 1er Pack (1 x 16 Stück)","16,73","1,06",B00DS2OVSY,Billy Boy Kondome - 50er Mix-Beutel,"13,55","2,8",B00KIQI5A8,"Durex Fun Explosion Kondome Megapack 40er Großpackung, 1er Pack (1 x 40 Stück)","10,6","0,62"
Amazon.de,kühlbox,"99,98",B00BJF9JPC,EZetil Mirabelle E24 Thermoelektrische Kühlbox 12V,"14,21","2,65",B00TZXVBPG,Severin KB 2922 Elektrische Kühlbox,"13,25","1,16",B00B6VNEGY,"Mobicool W48 AC/DC Elektrische Trolley-Kühlbox, 12 und 230 Volt Anschluss","8,58","1,21"
Amazon.de,kühlschrank,"99,98",B007DC216Y,Beko TS 190020 Kühlschrank / A+ / 118 kWh/Jahr / Kühlteil: 88 L / Weiß / Unterbaufähig / Glasablagen / MinFrost-Technologie / Automatische Abtauung / höhenverstellbare Ablagen / Gemüsefach /Temperaturregelung,"10,94","1,66",B00K8O20N8,Bomann KB 389 Mini-Kühlschrank / A++ / 51 cm Höhe / 84 kWh/Jahr / regelbarer Thermostat / Kühlmittel R600a / weiß,"10,71","3,26",B004R9PS7U,Siemens KG39EAI40 iQ500 Kühl-Gefrier-Kombination / A+++ / 337 l / Edelstahl / Inox-antifingerprint / rechts wechselbar Türöffnung,"8,2","2,13"
Amazon.de,laptop,"99,98",B01MQLSQL9,"Asus E200HA-FD0043TS 29,4 cm (11,6 Zoll) Notebook (Intel Atom X5-Z8350, 2GB RAM, 32GB eMMC, Intel HD-Grafik, Win 10 Home) gold","37,3","22,86",B01N5OBU2X,"Asus E200HA-FD0042TS 29,4 cm (11,6 Zoll) Notebook (Intel Atom x5-Z8350, 2GB RAM, 32GB eMMC, Intel HD Graphics, Win 10) blau","8,66","3,06",B072C2G4LN,"HP 15-bw050ng 2CN90EA 39,6 cm (15,6 Zoll) Laptop (AMD Dual-Core E2-9000e, 4 GB RAM, 128 GB SSD, AMD Radeon R2-Grafikkarte, FreeDOS 2.0) schwarz","5,13","0,08"
Amazon.de,lego star wars,"99,98",B06VVH3Z9K,LEGO Star Wars 75183 - Darth Vader Transformation,"6,6","3,38",B01J41K0HS,LEGO Star Wars 75168 - Yoda's Jedi Starfighter,"6,01","6,34",B01J41KZFA,LEGO Star Wars 75165 - Imperial Trooper Battle Pack,"4,86","2,2"
Amazon.de,nerf,"99,98",B01N2G3YGV,"Hasbro Nerf B7784EU4 - ACCUSTRIKE Alphahawk, Spielzeugblaster","8,69","1,26",B01MXLMEAP,"Hasbro Nerf B9837EU4 - N-Strike Elite Disruptor, Spielzeugblaster","8,2","2,31",B01BP6GPV0,"Hasbro Nerf B5573EU4 - N-Strike Elite Hyper-Fire Blaster, Spielzeugblaster","7,91","0,47"
Amazon.de,playmobil,"99,98",B00IF1VVFO,PLAYMOBIL 5568 - Kinderspielplatz,"4,94","3,25",B01608M48G,PLAYMOBIL 6865 - Schulhaus,"3,65","2,1",B01M11HKKI,PLAYMOBIL 9233 - Glasbodenboot mit Unterwassermotor,"3,43","3,03"
Amazon.de,pool,"99,98",B001O9C41O,"Bestway Family Pool Blue Rectangular, 262x175x51 cm","11,92","3,48",B001IWNDDA,"Intex Family Schwimmbecken, blau, 300 x 200 x 75 cm","10,58","5,89",B000MBUOOO,"Intex Easy Set Aufstellpool, blau, Ø 305 x 76 cm","10,12","13,15"
Amazon.de,ps4,"99,98",B01M4J96DV,"PlayStation 4 - Konsole (500GB, schwarz, slim) inkl. 2. DualShock Controller","21,35","9,45",B01LQF9UKS,PlayStation 4 Pro - Konsole (1TB),"11,52","0,82",B072M7NPMC,FIFA 18 - Standard Edition - [PlayStation 4],"7,89","0,73"
Amazon.de,rauchmelder,"99,98",B00DW78A8C,mumbi 4er Set Magnetbefestigung für Rauchmelder Magnet Befestigung für glatte Flächen (NICHT für Rauhfaser oder losen Putz),"29,13",5,B01MTOCR7N,mumbi RM250 VDS 10 Jahres Rauchmelder DIN EN14604,"20,42","31,4",B01M0F92FQ,mumbi RMF150 Funkrauchmelder: 4 x Funk Rauchmelder / Feuermelder geprüft nach DIN EN 14604 - verlinkbar vernetzbar koppelbar,"16,97","5,27"
Amazon.de,schülerkalender 2017 2018,"99,98",3957744377,Schülerkalender UNI BLACK 2017/2018 - Schulplaner,"7,79","3,85",3960960085,Schülerkalender 2017/2018 von JuliaBeautx,"6,66","3,28",3957744644,Schulplaner SCHWARZ 2017/2018 - Schülerkalender,"4,87","2,7"
Amazon.de,waschmaschine,"99,98",B005F5OAJ2,Beko WMB 71643 PTE Frontlader Waschmaschine / A+++ A / 0.749 kWh / 1600 UpM / 7 kg / 41 L / Pet Hair Removal / Watersafe / weiß,"13,33","2,32",B01BPFJFU4,Siemens WM14N120 iQ300 Waschmaschine FL / A+++ / 157 kWh/Jahr / 1390 UpM / 7 kg / Weiß Outdoor / Imprägnier-Programm,"11,45",2,B00J9XEAHI,Beko WML 15106 MNE+ Waschmaschine / A+ / 168 kWh/Jahr / 1000 UpM / 9900 L/Jahr / 5 kg / weiß / Nur 41 cm tief / Mengenautomatik / Mini 30-Programm / 15 Waschprogramme,"8,09","5,73"
Amazon.de,xbox one spiele,"99,98",B01H3VW76I,Elex - [Xbox One],"4,25","0,99",B071GNFDDV,Monster Hunter: World - [Xbox One],"3,6","2,63",B071JC1BL6,Need for Speed - Payback - [Xbox One],"3,06","0,74"
Amazon.de,zelt,"99,98",B0016KW97U,"High Peak Unisex Zelt Nevada 3, dunkeloliv/helloliv, 290 x 215 x 120 cm","11,56","0,67",B00CKRJPUC,Milestone Camping Kuppelzelt für vier Personen - Orange,"8,61","21,81",B01MPVZG1Z,"Coleman Hernan 2 - 2 Personen Tunnelzelt für Festivals (Biker und Backpacker, leicht zu verstauen, Wasserdich WS 2.000 mm)","8,02","8,2"
Amazon.de,amazon fire tv stick,"99,97",B01ETRIS3K,Der neue Fire TV Stick mit Alexa-Sprachfernbedienung,"71,13","2,55",B00LO2DE6K,"Fire TV Stick, Zertifiziert und generalüberholt","13,72","46,57",B00UH2K93O,Amazon Fire TV mit 4K Ultra HD,"7,48","5,73"
Amazon.de,bose,"99,97",B00X9XD1LK,Bose SoundLink Mini Bluetooth Lautsprecher II carbon,"16,43","1,5",B0117RGGDE,"Bose SoundTouch 10 kabelloser Lautsprecher, schwarz","10,28","1,39",B06XPFYG3D,Bose SoundLink Revolve Bluetooth Lautsprecher schwarz,"8,1","11,36"
Amazon.de,campingstuhl,"99,97",B013BDWO1U,Nexos Angelstuhl Anglerstuhl Faltstuhl Campingstuhl Klappstuhl mit Armlehne und Getränkehalter praktisch robust leicht schwarz,"10,07","2,37",B00MVX7X5O,Nexos 2-er Set Angelstuhl Anglerstuhl Faltstuhl Campingstuhl Klappstuhl mit Armlehne und Getränkehalter praktisch robust leicht dunkelgrün,"7,3","2,11",B0727RL2KP,"Relaxdays Campingstuhl, Armlehnen, Getränkehalter, Tragetasche, klappbar, HBT: 81 x 78 x 50 cm, schwarz","6,87","4,04"
Amazon.de,crash bandicoot ps4,"99,97",B06W9L2KY3,Crash Bandicoot N.Sane Trilogy - [PlayStation 4],"69,15","51,7",B072KHSVZF,,"7,55",0,B072KHQPYY,,"3,46",0
Amazon.de,echo dot,"99,97",B01DFKBG54,"Amazon Echo Dot (2. Generation), Schwarz","55,38","24,18",B01DFKC22A,"Amazon Echo Dot (2. Generation), Weiß","14,03","19,61",B01GAGVCUY,"Amazon Echo, Schwarz","13,65","2,41"
Amazon.de,elektrische zahnbürste,"99,97",B00KBWBPRY,"Oral-B Pro 600 Elektrische Zahnbürste, mit CrossAction Aufsteckbürste","19,81","10,51",B0140IEGIE,"Oral-B Pro 750 Elektrische Zahnbürste, mit CrossAction Aufsteckbürste und Reise-Etui, schwarz","11,18","0,43",B003RRY446,Oral-B Vitality CrossAction elektrische Zahnbürste mit Timer,"8,59","5,7"
Amazon.de,gasgrill,"99,97",B01MY08U2X,"Bruzzzler Gasgrill 4 + 1, Grillwagen, 4 Hauptbrenner und 1 Seitenkocher, schwarz, Model 2017","10,54","0,73",B00ARBB61Y,"Activa Lavastein-Gasgrill, Schwarz","10,2","4,56",B00VE1GL2U,Clatronic Gasgrill GG 3590 2 Brenner,"7,56","16,79"
Amazon.de,gopro hero 5,"99,97",B01LYTQY22,GoPro HERO5 Black Action Kamera (12 Megapixel) schwarz/grau,"71,63","50,46",B01LX76CKG,GoPro HERO5 Session Action Kamera (10 Megapixel) schwarz/grau,"8,78","2,12",B01BSPLMPW,"GoPro HERO Session Actionkamera (8 Megapixel, 38 mm, 38 mm, 36,4 mm)","3,41","3,51"
Amazon.de,iphone 5s hülle,"99,97",B00PHV9TOK,mumbi TPU Silikon Schutzhülle iPhone SE 5S 5 Hülle in schwarz,"40,8","9,28",B00PHV9XBO,mumbi TPU Silikon Schutzhülle iPhone SE 5 5S Hülle weiß transparent,"38,76","14,83",B01D90RB1S,mumbi UltraSlim Hülle für iPhone SE 5 5S  Schutzhülle transparent (Ultra Slim - 0.55 mm),"4,14","6,82"
Amazon.de,kipling,"99,97",B01M1GWTJS,Kipling Damen FAYE FEVER Henkeltasche Schwarz (Black Garden),"1,64","0,5",B01IR7Z4DU,"Kipling K15249 Damen Umhängetaschen 25.5x19x12.5 cm (B x H x T), Rot (78G Red Rust)","1,62","1,65",B01IR7X9VO,"Kipling K18731 Damen Rucksackhandtaschen 27x33.5x19 cm (B x H x T), Mehrfarbig (L47 Nocturnal Bl)","1,53","0,9"
Amazon.de,kopfhörer,"99,97",B00NBR70DO,"Sony MDR-ZX110 faltbarer Bügelkopfhörer, schwarz","24,64","7,1",B00NBR705M,"Sony MDR-ZX110 faltbarer Bügelkopfhörer Leistungsstarker Klang, rosa","9,92","4,33",B0007XJSQC,Sennheiser HD 201 Kopfhörer (Kraftvoller Stereosound) schwarz,"9,27","8,05"
Amazon.de,lego,"99,97",B00PY3EYQO,LEGO Classic 10698 - Große Bausteine-Box,"10,32","8,54",B01J41DNWM,LEGO Creator 31058 - Dinosaurier,"4,37","4,38",B01J41FSKW,LEGO City 60146 - Monster-Truck,"3,67","6,81"
Amazon.de,makita,"99,97",B0042CWWS0,Makita B-43044 Bohrer Bit Set 66tlg. im MAKPAC,"7,83","2,17",B00NY9ATOQ,"Makita Akku-Set 18 V, DHP453 und DTD146, DLX2020Y","6,97","5,61",B00N4VTTR2,"Makita Akku-Schlagbohrschrauber 18 V / 1,5 Ah inklusive Akku-Lampe, DHP453RYLJ","5,4","3,11"
Amazon.de,polaroid kamera,"99,97",B009ZM9R4O,Fujifilm  Instax Mini 8 Sofortbildkamera,"18,03","4,52",B00C24WD5C,Fujifilm  Instax Mini 8 Sofortbildkamera,"15,47","8,25",B0000C73CQ,"Fujifilm Instax Mini Instant Film, Weiß, Doppelpackung","13,44","1,03"
Amazon.de,samsung galaxy s6 hülle,"99,97",B00T5WSNBC,mumbi Schutzhülle Samsung Galaxy S6 / S6 Duos Hülle transparent weiss (Slim - 1.2 mm),"46,91","25,11",B00T5WCJN0,mumbi Schutzhülle Samsung Galaxy S6 / S6 Duos Schutzhülle (Slim - 1.2 mm),"45,53","10,86",B00W3T0PAQ,mumbi Schutzhülle Samsung Galaxy S6 / S6 Duos Hülle,"2,1",10
Amazon.de,switch,"99,97",B01N5OPMJW,Nintendo Switch Konsole Neon-Rot/Neon-Blau,"47,72","2,14",B000FNFSPY,TP-Link TL-SF1005D Netzwerk Switch 5x 10/100MBit/s RJ45 ports [Amazon frustfreie Verpackung],"9,1","13,49",B00A128S24,"TP-Link TL-SG105 5-port Metal Gigabit Switch(10/100/1000M RJ45 ports, lüfterloses Passivkühlkonzept)","5,01","8,91"
Amazon.de,tiptoi,"99,97",B00V8K81AM,Ravensburger 00507 - tiptoi Starter-Set mit Stift und Buch Wieso? Weshalb? Warum? Entdecke den Bauernhof,"13,05","0,62",B00V8KFAHY,Ravensburger 00700 - Tiptoi Stift mit Player,"7,28","2,63",B00V8K83A0,Ravensburger 00508 - tiptoi Starter-Set mit Stift und Buch Bilderlexikon Tiere,"5,7","0,31"
Amazon.de,tommy hilfiger damen,"99,97",B01NBK910E,"Hilfiger Denim Damen Thdw Basic CN T-Shirt S/S 12, Rosa (Zephyr 663), Large","2,54","1,38",B01MS5M195,"Tommy Hilfiger Damen Gürtel Classic Belt 3.5, Blau (Tommy Navy 413), 80 cm","2,11","0,92",B01N46ITPH,"Tommy Hilfiger Damen Int E1285RIN 4D1 Sneakers, Weiß (White 100), 39 EU","2,03","0,48"
Amazon.de,wäscheständer,"99,97",B0031S9AC2,Leifheit 81570 Standtrockner Pegasus 150 Solid Slim,"19,21","0,79",B01N6J6ODS,"Leifheit 81547 Standtrockner Classic 200 Easy Crazy Pink Standtrockner, Metall, 54.5 x 4.5 x cm","10,02","5,92",B0007VJMLA,Leifheit 81510 Standtrockner Pegasus 180 Solid Plus,"7,67","2,92"
Amazon.de,babyphone,"99,96",B00IBSYNLK,"Philips Avent SCD501/00 DECT Babyphone (Smart Eco Mode, Nachtlicht)","27,5","8,03",B00E6QIV50,"Philips Avent SCD560/00 DECT Babyphone (Smart Eco Mode, Temperatursensor )","17,22","0,25",B005IWH0YE,"Motorola MBP 8 - Digitales Audio Babyphone mit DECT-Technologie und bis zu 50 Meter Reichweite, weiß","9,53","9,79"
Amazon.de,bose soundlink mini 2,"99,96",B00X9XD1LK,Bose SoundLink Mini Bluetooth Lautsprecher II carbon,"55,82","15,88",B00X9XCZQ2,Bose SoundLink Mini Bluetooth Lautsprecher II pearl,"16,81","12,74",B01L8C4F4K,Bose SoundLink Mini Bluetooth Lautsprecher II schwarz/gold (Sonderedition),"7,95","27,91"
Amazon.de,bügeleisen,"99,96",B00M89TPZC,"Philips GC3811/70 Azur Performer Dampfbügeleisen (2.400 W, 160g Dampfstoß, SteamGlide Plus Bügelsohle)","19,63","1,49",B004GUQ10I,"Tefal FV4680 Dampfbügeleisen Ultragliss, 2.400 W, 120 g Dampfstoß, Durilium Bügelsohle, türkisblau","18,22","4,6",B00F9SUKE4,"Russell Hobbs 20562-56 Steamglide Pro Dampfbügeleisen, Keramiksohle, 2600 W, weiß/blau","6,59","1,27"
Amazon.de,elektrogrill,"99,96",B0015Q46VC,Steba VG200 BBQ Tischgrill mit Glasdeckel,"9,1","5,16",B000P6B8MI,Severin PG 1511 Barbecue-Elektrogrill schwarz,"7,92","5,28",B000A89EFE,"Clatronic 262952  Barbeque Tischgrill BQ 2977 ""Cool-Touch"" Gehäuse 2000Watt","7,08","5,81"
Amazon.de,epilierer,"99,96",B0136OKIIU,"Braun Silk-épil 5 Epilierer 5-541, mit 4 Extras, inkl. Rasieraufsatz, Trimmeraufsatz, weiß/lila","17,75","1,91",B01MUHILO5,"Braun Silk-épil 9 SkinSpa Epilierer 9-961v, mit 12 Extras, inkl. Rasieraufsatz, Tiefenmassage-Pad, weiß/gold","12,23","0,64",B00ECBULV6,"Philips Satinelle Epilierer Inklusive Ladyshaveaufsatz HP6419/02, Weiß","8,1","7,78"
Amazon.de,externe festplatte,"99,96",B00TKFEEAS,"Seagate Expansion Portable, 1TB, externe tragbare Festplatte; USB 3.0, PC & PS4 (STEA1000400)","41,83",3,B003Y3M4N6,"Intenso Memory Station 1 TB externe Festplatte (6,35 cm (2,5 Zoll) 5400 U/min, 8 ms, 8 MB Cache, USB) schwarz","11,77","24,03",B00TKFEE5S,"Seagate Expansion Portable, 2TB, externe tragbare Festplatte; USB 3.0, PC & PS4 (STEA2000400)","8,44","7,44"
Amazon.de,fernseher,"99,96",B01BDR9Q6W,"Dyon Enter 32 Pro 80 cm (31,5 Zoll) Fernseher (Triple Tuner)","19,88",13,B018AZ2O1O,"SHARP LC-32CHE4042E 81 cm (32 Zoll) Fernseher (HD Ready, Active Motion 100, DVB-T/T2/C/S2, H.265 HEVC)","6,6","3,09",B01FDHLV6Q,"Samsung KU6519 138 cm (55 Zoll) Curved Fernseher (Ultra HD, Triple Tuner, Smart TV)","5,3","0,23"
Amazon.de,feuerwehrmann sam,"99,96",B017WSV2DG,Simba 109257661 - Feuerwehrmann Sam Jupiter Feuerwehrauto mit 2 Figuren 28cm,"7,98","3,63",B017WSLJ02,Simba 109257656 - Feuerwehrmann Sam Feuerwehrauto Venus mit Figur und Originalsound,"5,91","4,7",B00OTJYUQS,Simba 109250916 - Feuerwehrmann Sam Tankrucksack in rot,"4,24","3,35"
Amazon.de,game of thrones,"99,96",B01JVQJK18,Game of Thrones - Staffel 6 [Blu-ray],"18,35","0,45",B00BPU7FFW,Game of Thrones - Die komplette erste Staffel [5 DVDs],"8,59","1,21",B00BGLPZ0M,Game of Thrones - Die komplette erste Staffel [Blu-ray],"8,18","4,25"
