Abteilung,Suchbegriff,Suchhäufigkeit,ASIN,Nr. 1 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil,ASIN,Nr. 2 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil,ASIN,Nr. 3 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil
Amazon.de,iphone se hülle,"99,95",B00PHV9TOK,mumbi TPU Silikon Schutzhülle iPhone SE 5S 5 Hülle in schwarz,"91,91","10,26",B00PHV6C40,mumbi DUAL TPU Hardcase Hülle iPhone SE 5 5S Schutzhülle (harte Rückseite) schwarz,"1,4","15,99",B01D90RB1S,mumbi UltraSlim Hülle für iPhone SE 5 5S  Schutzhülle transparent (Ultra Slim - 0.55 mm),"1,11","12,06"
Amazon.de,lightning kabel,"99,95",B010NV8EIU,"mumbi Lightning zu USB Kabel [Apple MFi zertifiziert] 1m für iPhone 6 Plus 6s Plus 5S 5C 5, iPad Air 2, Mini 3, iPod touch (ab 5.Gen), iPod Nano (ab 7.Gen) in weiss","88,05","13,01",B010S9M3L6,"AmazonBasics Verbindungskabel Lightning auf USB, 0,9 m, zertifiziert von Apple, Weiß","6,99","2,53",B010S9N6OO,"AmazonBasics Verbindungskabel Lightning auf USB, 1,8 m, zertifiziert von Apple, Weiß","1,72","0,91"
Amazon.de,star wars das erwachen der macht,"99,95",B019FA3CXW,Star Wars: Das Erwachen der Macht,"62,86","4,4",B019FA3JVW,Star Wars: Das Erwachen der Macht (inkl. Bonusdisc) [Blu-ray],"27,84","2,25",B01BKISLYC,Deadpool [Blu-ray],"1,88","0,75"
Amazon.de,tablet,"99,95",B00ZDWLEEG,"Fire, 17,7 cm (7 Zoll) Display, WLAN, 8 GB (Schwarz) - mit Spezialangeboten","23,19","5,11",B00TFECJ42,"Lenovo Tab 2 A7-10 17,8 cm (7 Zoll IPS) Tablet (ARM MTK 8121 Quad-Core Prozessor, 1,3GHz, 1GB RAM, 8GB eMMC, GPS, Touchscreen, Dolby Sound, Android 4.4) schwarz","12,66","4,8",B00VFIWKIQ,"Samsung Galaxy Tab A T550N 24,6 cm (9,7 Zoll) WiFi Tablet-PC (Quad-Core, 1,2 GHz, 16 GB, Android 5.0) schwarz","11,52","1,88"
Amazon.de,xperia z5 hülle,"99,95",B016QC8APM,mumbi Schutzhülle Sony Xperia Z5 Hülle transparent weiss (Ultra Slim - 0.55 mm),"99,58","11,58",B014UVDH2M,mumbi Schutzhülle Sony Xperia Z5 Hülle,"0,16","34,73",B014UVDNGM,mumbi Tasche im Bookstyle für Sony Xperia Z5 Tasche,"0,15","27,24"
Amazon.de,elektrogrill,"99,94",B000P6B8MI,Severin PG 1511 Barbecue-Elektrogrill schwarz,"10,33","7,72",B000FMM7JU,Severin PG 2792 Barbecue-Elektrogrill schwarz,"8,73","3,69",B001KIR63U,"Philips HD4419/20 Tischgrill aus Edelstahl, gerippte & glatte Platte, 2300 Watt, Schwarz","6,31","3,51"
Amazon.de,fitbit,"99,94",B00SV21RVU,Fitbit Aktivitätstracker Charge HR,"33,71",0,B00X71TBG8,Fitbit Fitness Super Watch Fitbit Surge,"15,03",0,B01D062XY6,,"14,02",0
Amazon.de,handschuhe,"99,94",B004D3L87O,mumbi Touchscreen Handschuhe für kapazitive Displays Grösse L,"54,74",22,B00GGGD74I,mumbi Touchscreen Handschuhe für kapazitive Displays Grösse M in rosa,"21,49",0,B00GGGD5RW,mumbi Touchscreen Handschuhe für kapazitive Displays Grösse S in rosa,"21,45",0
Amazon.de,lumia 950 hülle,"99,94",B00PQVKIDW,mumbi Schutzhülle Microsoft Lumia 950 Hülle,"29,3","16,73",B00PQVJJT6,mumbi Schutzhülle Microsoft Lumia 950 Hülle transparent weiss,"28,38","13,06",B00PQXHBZS,mumbi Ledertasche im Bookstyle für Mircosoft Lumia 950 Tasche,"14,19","20,52"
Amazon.de,microsoft lumia 950 hülle,"99,94",B00PQWYOE0,mumbi Flip Case Microsoft Lumia 950 Tasche,"30,56","23,52",B00PQVRV5K,mumbi Microsoft Lumia 950 Tasche Etui schwarz (Lasche mit Rückzugfunktion Ausziehhilfe),"30,25","33,59",B00PQVKIDW,mumbi Schutzhülle Microsoft Lumia 950 Hülle,"14,7","10,5"
Amazon.de,game of thrones,"99,93",B00X9QUZHK,Game of Thrones - Die komplette 5. Staffel [Blu-ray],"28,7","5,09",B00BPU7FFW,Game of Thrones - Die komplette erste Staffel [5 DVDs],"16,09","5,51",B01AJVJR94,Game of Thrones Staffel 1-5 (Digipack + Fotobuch + Bonusdisc) (exklusiv bei Amazon.de) [Blu-ray] [Limited Edition],"11,24","0,53"
Amazon.de,huawei g8 hülle,"99,93",B014W37P80,mumbi Schutzhülle Huawei G8 / GX8 Hülle,"33,78",60,B014W37MHY,mumbi Schutzhülle Huawei G8 / GX8 Hülle transparent schwarz,"33,48",0,B014W37JVS,mumbi Schutzhülle Huawei G8 / GX8 Hülle transparent weiss,"32,63",0
Amazon.de,star wars 7,"99,93",B019FA3JVW,Star Wars: Das Erwachen der Macht (inkl. Bonusdisc) [Blu-ray],"80,78","4,13",B019FA3CXW,Star Wars: Das Erwachen der Macht,"9,93","2,46",B011T11T8A,Star Wars: The Complete Saga [9 Blu-rays],"4,18","0,79"
Amazon.de,fire tv,"99,92",B00UH2K93O,Das neue Amazon Fire TV mit 4K Ultra HD,"60,42","3,15",B00KAKPZYG,Fire TV Stick,"21,98","6,36",B00KQEG1GC,"Amazon Fire TV, Zertifiziert und generalüberholt","8,31","34,26"
Amazon.de,fire tv stick,"99,92",B00KAKPZYG,Fire TV Stick,"74,36","24,41",B010EGFSSS,Neu - Fire TV Stick mit Sprachfernbedienung,"11,69","19,87",B00UH2K93O,Das neue Amazon Fire TV mit 4K Ultra HD,"8,72","0,18"
Amazon.de,prince,"99,92",B014RPCV82,Hitnrun Phase One,"15,28","4,69",B00005M989,The Very Best Of Prince,"10,44","1,98",B01DMSHO78,Hitnrun Phase Two,"8,48","3,95"
Amazon.de,tastatur,"99,92",B00F35N0VI,CHERRY KC1000 corded Keyboard USB ultraflat black,"18,29","13,13",B00N3OCV7U,"Sharkoon Skiller Pro beleuchtete Gaming Tastatur (9 Multimedia-, 6 Makro- und 3 Profil-Tasten, Software, USB) schwarz","13,38","5,21",B00E6KGKXG,"LOGITECH K280e corded Keyboard USB black for Business, QWERTZ,  deutsches Layout",13,"7,07"
Amazon.de,blackroll,"99,91",B004E2TDHQ,"Blackroll Orange (Das Original) - DIE Selbstmassagerolle inkl. Übungs-DVD, Übungsposter & Booklet","32,35","9,09",B0188UWKG0,,"23,75",0,B007NLTXUC,"Blackroll Orange (Das Original) - Die Selbstmassagerolle - Starter-Set Standard inkl. Übungs-DVD, Übungsposter & Booklet","7,36","7,37"
Amazon.de,kopfhörer,"99,91",B0007XJSQC,Sennheiser HD 201 Kopfhörer (Kraftvoller Stereosound) schwarz,"21,33","10,46",B00NBR70DO,"Sony MDR-ZX110 faltbarer Bügelkopfhörer, schwarz","9,4","5,29",B00I3LUWQA,Sony MDRZX310 Lifestyle Kopfhörer schwarz,"8,69","4,76"
Amazon.de,samsung galaxy s7,"99,9",B01BTZFM0W,"Samsung Galaxy S7 Smartphone (5,1 Zoll (12,9 cm) Touch-Display, 32GB interner Speicher, Android OS) schwarz","46,97","19,85",B01BTZFSTC,"Samsung Galaxy S7 EDGE Smartphone (5,5 Zoll (13,9 cm) Touch-Display, 32GB interner Speicher, Android OS) schwarz","16,46","4,79",B01BTZFQX0,"Samsung Galaxy S7 Smartphone (5,1 Zoll (12,9 cm) Touch-Display, 32GB interner Speicher, Android OS) gold","12,45","37,76"
Amazon.de,udo lindenberg,"99,9",B01C4HHN6K,Stärker als die Zeit,"81,95","4,17",B00BMGKIJE,Ich Mach Mein Ding - Die Show,"2,64","4,44",B00003W81C,30 Jahre Lindenberg,"2,51","3,83"
Amazon.de,elektrische zahnbürste,"99,89",B00KBWBPRY,"Oral-B PRO 600 Cross Action elektrische Zahnbürste, Modell 2014","20,75","8,73",B003VWDC3G,Oral-B Pulsonic Slim elektrische Zahnbürste (1 Handstück),"11,74","2,71",B010LB4G3O,Oral-B Vitality CrossAction wiederaufladbare Elektrische Zahnbürste mit Timer,"10,05","8,29"
Amazon.de,gopro,"99,89",B00O32GPKK,"GoPro HERO4 Silver Adventure Actionkamera (12 Megapixel, 41,0 mm x 59,0 mm x 29,6 mm)","35,81","8,51",B00O32GU6O,"GoPro HERO Actionkamera (5 Megapixel, 71,3 mm x 67,1 mm x 39,0 mm)","21,02","20,52",B01BSPLMPW,"GoPro HERO Session Actionkamera (8 Megapixel, 38 mm, 38 mm, 36,4 mm)","14,29","8,83"
Amazon.de,headset,"99,89",B00CJ5FPUE,Logitech G430 Gaming Kopfhörer (geeignet für PC und PS4) blau,"13,87","2,64",B00FNK8MK2,Creative Fatal1ty Pro Series HS-800 Gaming Headset schwarz [Amazon Frustfreie Verpackung],"12,51","11,05",B00OTOJEDM,Sharkoon Rush ER1 Gaming Headset weiß,"10,18","10,28"
Amazon.de,kondome,"99,89",B001GM3VKC,Billy Boy Kondome 100er Beutel Mix-Sortiment aus farbigen. perlgenoppten. farbig-aromatisierten und extra feuchten Kondomen,"24,54","8,54",B00N9W34X6,"Durex Gefühlsecht Kondome, 1er Pack (1 x 16 Stück)","21,03","3,37",B00KIQI5A8,"Durex Fun Explosion Kondome Megapack 40er Großpackung, 1er Pack (1 x 40 Stück)","8,27","5,05"
Amazon.de,lego,"99,89",B013GYB3O8,Lego 10702 - Classic Kreatives Bauset,"8,28","5,88",B00SDTZ09G,Lego 60092 - City Tiefsee-U-Boot,"5,38","6,45",B012NOGGSK,LEGO Creator 31043 - Chopper-Transporter,"4,01","5,14"
Amazon.de,nike schuhe herren,"99,89",B01DO70I4I,,"8,69",0,B015RCC2BA,Nike STEFAN JANOSKI MAX L Herren Sneakers,"5,28",0,B00IY7VSFW,Nike Md Runner Txt 629337 Herren niedrig,"4,83",0
Amazon.de,deadpool,"99,88",B01BKISLYC,Deadpool [Blu-ray],"58,67","10,98",B01CZ9WL5U,Deadpool Steelbook [Blu-ray] [Limited Edition],"15,66","3,68",B01BKISJ12,Deadpool,"4,87","10,5"
Amazon.de,drehmomentschlüssel,"99,88",B003A7IZV6,Unitec Drehmomentschlüssel mit Nüssen 20809,"21,18","9,8",B000S7ZRYY,"PROXXON 23349 Drehmomentschlüssel MicroClick MC30 Antrieb 6,3 mm (1/4 Zoll)","20,31","9,74",B001C9XJKG,"Hazet 5122-2CT Drehmoment-Schlüssel - System 5000-2 CT (mit Umschaltknarre) - ± 4% Auslöse-Genauigkeit , Vierkant 12,5 mm (1/2""), Nm min: 40, Nm max: 200","6,54","7,59"
Amazon.de,er ist wieder da,"99,88",B0186VB06M,Er ist wieder da,"66,02","11,41",B0186VAZY0,Er ist wieder da [Blu-ray],"13,92","4,27",3404171780,Er ist wieder da: Der Roman,"12,19","40,82"
Amazon.de,sony xperia z5 schutzhülle,"99,88",B016QC8APM,mumbi Schutzhülle Sony Xperia Z5 Hülle transparent weiss (Ultra Slim - 0.55 mm),"99,78","45,02",B014UVDH2M,mumbi Schutzhülle Sony Xperia Z5 Hülle,"0,11","18,96",B014UVDNGM,mumbi Tasche im Bookstyle für Sony Xperia Z5 Tasche,"0,05","36,02"
Amazon.de,wetterstation,"99,88",B001HJ5DLE,"TFA Dostmann Funkwetterstation Spectro 35.1089, silber, 4.5 x 11.9 x 13.6cm","15,9","5,29",B000VWYJLI,TFA 35.5015.IT Funkwetterstation Eos Max silber,"5,54","3,15",B00LGIFEE2,"Bresser Funkwetterstation Temeo Trend LG, schwarz (neue Version)","5,33","3,8"
Amazon.de,xperia z5 schutzhülle,"99,88",B016QC8APM,mumbi Schutzhülle Sony Xperia Z5 Hülle transparent weiss (Ultra Slim - 0.55 mm),"99,95",0,B014UVDH2M,mumbi Schutzhülle Sony Xperia Z5 Hülle,"0,03",100,B014UVDFNI,mumbi Schutzhülle Sony Xperia Z5 Hülle transparent schwarz,"0,01",0
Amazon.de,z5 hülle,"99,88",B016QC8APM,mumbi Schutzhülle Sony Xperia Z5 Hülle transparent weiss (Ultra Slim - 0.55 mm),"98,97",0,B014UVDH2M,mumbi Schutzhülle Sony Xperia Z5 Hülle,"0,34","19,16",B014UVDNGM,mumbi Tasche im Bookstyle für Sony Xperia Z5 Tasche,"0,3","24,05"
Amazon.de,kindle paperwhite,"99,87",B00QJDO0QC,"Kindle Paperwhite, 15 cm (6 Zoll) hochauflösendes Display (300 ppi) mit integrierter Beleuchtung, WLAN - mit Spezialangeboten","51,38","13,92",B00QJEL42Y,"Kindle Paperwhite, Zertifiziert und generalüberholt, 15 cm (6 Zoll) hochauflösendes Display (300 ppi) mit integrierter Beleuchtung, WLAN - mit Spezialangeboten","17,43","35,04",B00QJDU3KY,"Kindle Paperwhite, 15 cm (6 Zoll) hochauflösendes Display (300 ppi) mit integrierter Beleuchtung, WLAN","12,27","12,16"
Amazon.de,malbuch für erwachsene,"99,87",3842712227,Malbuch für Erwachsene: Meditation: Mit wundervollen Bildern alle Sorgen gehen lassen,"9,97","2,26",3842712219,Malbuch für Erwachsene: Komm zur Ruhe: Mit friedvollen Bildern vom Alltag entspannen,"7,27","2,16",3842712235,Malbuch für Erwachsene: Punkt-zu-Punkt: Zaubern Sie großartige Bilder wie aus dem Nichts,"4,36","2,13"
Amazon.de,amazon prime,"99,86",B016E3458E,,"21,99",0,B01DW8Z88A,,"19,43",0,B00KAKPZYG,Fire TV Stick,"13,42","0,34"
Amazon.de,kompressor,"99,86",B00LALVTU8,"Einhell Kompressor TH-AC 200/24 OF (1,1 kW, 24 L, Ansaugleistung 140 l / min, 8 bar, ölfrei, große Räder und Haltebügel)","18,35","8,13",B003A5ZBY2,"Black + Decker ASI300 Kompressor, 11 bar / 160 psi","13,4","4,88",B00IPDH28W,"Metabo Kompressor Basic 250-24 W OF, 6.01532.00","10,98","10,5"
Amazon.de,kärcher fenstersauger,"99,86",B00HUORV7Y,"Kärcher Fensterreiniger WV 2 Plus ,1.633-301.0","38,72","15,91",B00QM9NHW6,"Kärcher Fensterreiniger WV 5 Plus ,1.633-440.0","32,69","13,89",B00UXC5G0O,"Kärcher WV5 Fenstersauger, premium weiß","7,55","12,33"
Amazon.de,huawei y625 hülle,"99,85",B00UBRE8DM,mumbi Schutzhülle Huawei Y625 Hülle,"35,3","38,96",B00UBRE1FW,mumbi Schutzhülle Huawei Y625 Hülle transparent weiss,"33,97","47,62",B00UBRE576,mumbi Schutzhülle Huawei Y625 Hülle transparent schwarz,"30,31",0
Amazon.de,kärcher hochdruckreiniger,"99,85",B00HBI3HR2,"Kärcher Hochdruckreiniger K 2 Premium Home, 1.673-300.0","16,85","6,82",B00HH9QAME,"Kärcher Hochdruckreiniger K 2 Compact Home, 1.673-124.0","10,76","3,62",B00HH9QCSQ,"Kärcher Hochdruckreiniger K 5 Home T250 ,1.180-637.0","9,68","4,67"
Amazon.de,kühlschrank,"99,85",B002V937D0,Bomann KS 163.1 Kühlschrank / A+ / Kühlen: 86 L / Gefrieren: 10 L / weiß,"14,6","7,78",B007DC216Y,Beko TS 190020 Kühlschrank / A+ / 118 kWh/Jahr / Kühlteil: 88 L / Weiß / Unterbaufähig / Glasablagen,"9,57","7,24",B008KFXIG0,Bomann KG 320 Kühl-Gefrier-Kombination / A++ / 163 kWh/Jahr / 112 L Kühlteil / 48 L Gefrierteil / silber,"8,6","5,6"
Amazon.de,sporttasche,"99,85",B00DBWM57A,"erima Sporttasche, 76 Liter","18,73",0,B00JF2D0FG,Nike Sporttasche Brasilia 6,"12,32",0,B008HCMBW8,,"7,67",0
Amazon.de,bravo hits 93,"99,84",B01CRT71EE,Bravo Hits Vol.93,"78,84","72,44",B018N37Y18,"Bravo Hits,Vol.92","12,45","17,13",B019TIPG34,"The Dome,Vol.77","2,87","0,23"
Amazon.de,küchenwaage,"99,84",B00JP8SUHI,Soehnle 65847 Digitale Küchenwaage Roma,"25,38","9,3",B00UTD5IV4,Soehnle 65118 Digitale Küchenwaage Purista,"12,76","8,39",B002RLFS20,Soehnle 67080 Küchenwaage PAGE Profi,"11,43","5,2"
Amazon.de,personenwaage,"99,84",B003CT4XS6,Soehnle 61350 PWD SilverSense Digitale Personenwaage,"21,68","2,48",B003J367QG,Clatronic PW 3368 Personenwaage,"7,45",2,B00NEGW352,"Soehnle 63765 Personenwaage Digital Jolly, weiß/rot","6,63","3,78"
Amazon.de,bürostuhl,"99,83",B0056YNWVO,"DX Racer1, Bürostuhl, Gaming Stuhl, Schreibtischstuhl, Chefsessel mit Armlehnen, Gaming chair, Gestell Nylon, 78 x 124-134 x 52 cm, Stoffbezug schwarz / rot","30,42","1,98",B004Z6PA9G,"Topstar OP290UG20 Syncro-Bandscheiben-Drehstuhl Open Point SY Deluxe, schwarz","19,46","8,89",B004G95IN0,"HJH OFFICE 621100 Bürostuhl / Chefsessel Aria High Netz/PU, schwarz","8,85","7,86"
Amazon.de,gaming tastatur,"99,83",B00N3OCV7U,"Sharkoon Skiller Pro beleuchtete Gaming Tastatur (9 Multimedia-, 6 Makro- und 3 Profil-Tasten, Software, USB) schwarz","18,95","15,32",B0169TBEJ6,"Sharkoon Skiller Pro Plus beleuchtete Gaming Tastatur (Onboard-Speicher, Multi-Key-Rollover-Unterstützung) schwarz","8,66","9,54",B00ZRUWU92,Sharkoon Shark Zone K30 Gaming-Tastatur mit LED-Beleuchtung schwarz,"8,53","17,46"
Amazon.de,rasenmäher,"99,83",B0032TJFOS,"Bosch Home and Garden Rasenmäher Rotak 32, Grasfangbox 31 Liter (1.200 W, 32 cm Schnittbreite, 20-60 mm Schnitthöhe, 6,8 kg)","19,94","11,68",B00HVFQ5NS,"Bosch Home and Garden Rasenmäher Rotak 40, Grasfangbox 50 Liter (1.700 W, 40 cm Schnittbreite, 20-70 mmSchnitthöhe, 12,6 kg)","8,98","5,54",B00ZUEINDM,,"5,57",0
Amazon.de,schlüsselanhänger,"99,83",B00BIJREM4,"Kraftmax X100 Hochleistungs LED Schlüsselanhänger Taschenlampe atemberaubende Leuchtkraft von 80 L Aluminium, schwarz 42266896","59,45","1,58",B000WKND0C,"Durable 195700 Schlüsselanhänger Key Clip, 6 Stück, farbig sortiert","10,73","13,41",B000KT6S8Y,"Wedo 262803499 Schlüsselanhänger aus Kunststoff mit S-Haken, auswechselbare Etiketten, 100 Stück, farbig sortiert","7,37","25,76"
Amazon.de,softshell jacke herren,"99,83",B0079VPQ8Y,Ultrasport Herren-Funktions-Outdoorjacke Softshell Stan mit Ultraflow 5.000,"6,75",0,B007PMTB9M,Erima Softshell Jacke Function,"5,31",0,B009OGIAC6,Black Canyon Herren 3-Lagen Kapuzenjacke,"4,5",0
Amazon.de,boxershorts,"99,82",B00SFCQ8PQ,"Lower East Herren American Boxershorts mit Vordereingriff, 6er Pack, in verschiedenen Farben","17,96",0,B00I6LT7UY,,"9,5",0,B00UBLUNPU,PUMA Boxershorts,"8,53",0
Amazon.de,fitness armband,"99,82",B00NIUBFXU,Garmin vívosmart Fitnessarmband mit Smartphone Benachrichtigungen und Touchscreen mit SWIPE Funktion,"10,35",0,B00T2U7RBY,POLAR Activity Tracker Loop Aktivitätsarmband,"8,69",0,B00FEQ6TVO,"POLAR Activity Tracker Loop, Black, 90054599","7,67","4,28"
Amazon.de,plattenspieler,"99,82",B00402JUBE,"Dual DT 210 USB Schallplattenspieler (USB-Anschluss, 33/45 U/min) schwarz","21,09","18,16",B0076Z72RQ,"Dual DTJ 301.1 USB DJ-Plattenspieler (33/45 U/min, Pitch-Control, Magnet-Tonabnehmer-System, Nadelbeleuchtung, USB Kabel) schwarz","11,41","7,14",B00QKFZ4AU,ION Audio Classic LP Wood | Vinyl Plattenspieler / Turntable und USB Digital Encoder - inkl. Converter Software (MAC/PC),"6,88","7,78"
Amazon.de,softshell jacke damen,"99,82",B00XWCJXUG,ICEPEAK Damen Softshell Jacket Kerra,"6,44",0,B00H7Y8QCG,CMP Damen Softshelljacke,"5,93",0,B012SC6452,McKINLEY Damen Softshelljacke D-Jacke Birch Creek 2,"4,3",0
Amazon.de,trinkflasche,"99,82",B00I0509HQ,Nalgene Trinkflasche Kunststoffflaschen Everyday OTF,"22,31",0,B00RZBJFC6,CamelBak Wasserflasche Eddy,"8,48",0,B00NU264E6,"Sagaform 5016709 fresh Flasche mit Fruchteinsatz, transparent","6,96","9,31"
Amazon.de,andrea berg,"99,81",B01A73H36S,Seelenbeben (Limitierte Premium Edition),"54,8","8,69",B01A729420,Seelenbeben,"30,94","7,75",B00AC4D6GE,Abenteuer - 20 Jahre Andrea Berg,"3,7","15,92"
Amazon.de,die bestimmung,"99,81",B0108J09QW,,"17,76",0,B00UWHRS60,Die Bestimmung - Insurgent [Deluxe Fan Edition] [Blu-ray],"16,05","2,76",B00UWHRTP0,Die Bestimmung - Insurgent [2 DVDs],"12,12","1,73"
Amazon.de,hochbeet,"99,81",B00KBSQGL8,"Habau Hochbeet mit Ablage, Gelb, 119 x 57 x 90 cm","13,06","6,23",B0071YKOP4,Juwel Hochbeet mit Thermohauben 2-in-1,"9,68","5,45",B01CUDK73Y,"dobar breites Hochbeet aus Holz mit Ablageboden, Frühbeet Bausatz für Gemüse, Kräuter im Garten und Balkon, 80 x 60 x 80 cm, braun","7,86","10,8"
Amazon.de,kontaktgrill,"99,81",B0051FDKEM,"Tefal GC3060 Kontaktgrill 3-in-1 (2000 Watt, 19 x 31,5 cm) silber","23,85","8,51",B00JQ4RM2K,"Tefal GC702D Optigrill, 2000 W, (automatische Anzeige des Garzustandes, 6 voreingestellte Grillprogramme, Edelstahl) schwarz/silber","9,59","2,85",B00E8QY6GG,Bomann KG 2242 CB Kontaktgrill,"8,46","5,75"
Amazon.de,the night manager,"99,81",B01BTXNBI4,,"79,77",0,B01BWAHNH4,The Night Manager - Die komplette 1. Staffel [Blu-ray],"14,5","26,64",0141393017,The Night Manager,"1,86","32,64"
Amazon.de,bügelbrett,"99,8",B0018O2QSG,Vileda 14339 Viva Express Smart+ Bügeltisch - praktischer Bügeltisch mit Steckdose - mit hochwertigem Bügeltischbezug für glatte Wäsche,"26,49","11,71",B002LLN7NI,"WENKO 1201143100 Bügeltischbezug Air Comfort L - 4 mm Komfortpolsterung, 100 % Baumwolle, Blau","10,83","3,67",B00IVI72PY,Leifheit 72564 Bügeltisch AirBoard Premium M Plus,"9,45","6,69"
Amazon.de,bügeleisen,"99,8",B004GUQ10I,Tefal FV4680 Dampfbügeleisen Ultragliss türkisblau,"27,13","5,21",B00DNXJ5AW,"Philips GC2040/70 EasySpeed Plus Dampfbügeleisen (2100 W, Anti-Kalk) weiß","9,15","9,23",B000HDV086,"Philips GC4410/02 Dampfbügeleisen (2400 W, SteamGlide-Bügelsohle) weiß/blau","8,28","3,15"
Amazon.de,grill,"99,8",B006CE0W6K,Tepro Toronto Holzkohlegrill,"27,42","7,99",B00009ENI7,"Landmann Rundgrill 34,5 cm, schwarz-rot, Rost verchromt, Glutwanne emailiert","7,06","17,83",B004W72E5Q,Nexos YG00263_G Mini Grill Kugelgrill Holzkohlegrill für Garten Terrasse Camping Festival Picknick BBQ Barbecue  Ø 30 cm grün,"5,97","4,81"
Amazon.de,smartwatch,"99,8",B00N9OAQI0,Sony Mobile SWR50 SmartWatch 3 Fitness- und Aktivitätstracker Armband Kompatibel mit Android 4.3+ Smartphones - Schwarz,"18,22","7,03",B0151DFOOM,Motorola Moto 360 (2. Generation) 46mm Edelstahlgehäuse mit Lederarmband cognac silber,"9,97","12,54",B00DNDF2OU,"Sony SmartWatch 2 Handy-Uhr (4,1 cm (1,6 Zoll) Display, NFC, Bluetooth, Android 4.0) mit Silicon-Armband schwarz","7,86","6,57"
