Abteilung,Suchbegriff,Suchhäufigkeit,ASIN,Nr. 1 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil,ASIN,Nr. 2 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil,ASIN,Nr. 3 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil
Amazon.de,spectre,"99,96",B016ZC34L8,James Bond - Spectre,"55,85","10,78",B016ZC34JA,James Bond - Spectre [Blu-ray],"25,19","2,61",B01A9MBQMO,James Bond 007: Daniel Craig Collection inkl. Spectre [Blu-ray],"6,38","3,85"
Amazon.de,tablet,"99,96",B00ZDWLEEG,"Fire, 17,7 cm (7 Zoll) Display, WLAN, 8 GB - mit Spezialangeboten","25,77","4,27",B00TFECJ42,"Lenovo Tab 2 A7-10 17,8 cm (7 Zoll IPS) Tablet (ARM MTK 8121 Quad-Core Prozessor, 1,3GHz, 1GB RAM, 8GB eMMC, GPS, Touchscreen, Dolby Sound, Android 4.4) schwarz","11,33","0,73",B00VFIWKIQ,"Samsung Galaxy Tab A T550N 24,6 cm (9,7 Zoll) WiFi Tablet-PC (Quad-Core, 1,2 GHz, 16 GB, Android 5.0) schwarz","8,65","1,01"
Amazon.de,game of thrones,"99,95",B00X9QUZHK,Game of Thrones - Die komplette 5. Staffel [Blu-ray],"41,84","4,52",B00X9QVLIM,Game of Thrones - Die komplette 5. Staffel [5 DVDs],"13,69","3,3",B00BPU7FFW,Game of Thrones - Die komplette erste Staffel [5 DVDs],"9,3","4,85"
Amazon.de,tastatur,"99,95",B00F35N0VI,CHERRY KC1000 corded Keyboard USB ultraflat black,"22,52","19,18",B00N3OCV7U,"Sharkoon Skiller Pro beleuchtete Gaming Tastatur (9 Multimedia-, 6 Makro- und 3 Profil-Tasten, Software, USB) schwarz","12,17","6,14",B00E6KGKXG,"LOGITECH K280e corded Keyboard USB black for Business, QWERTZ,  deutsches Layout","9,52","7,97"
Amazon.de,xperia z5 hülle,"99,95",B016QC8APM,mumbi Schutzhülle Sony Xperia Z5 Hülle transparent weiss (Ultra Slim - 0.55 mm),"99,58","6,31",B014UVDH2M,mumbi Schutzhülle Sony Xperia Z5 Hülle,"0,24","12,34",B014UVDNGM,mumbi Tasche im Bookstyle für Sony Xperia Z5 Tasche,"0,05","6,94"
Amazon.de,annenmaykantereit,"99,94",B018HEK6MW,Alles Nix Konkretes,"78,5","27,93",B015NOMQHM,Wird schon irgendwie gehen (EP),"15,33","25,06",B00YB994K8,Herzberührt - Deutsche Poeten,"2,54","2,66"
Amazon.de,fire tv stick,"99,94",B00KAKPZYG,Fire TV Stick,"73,61","27,99",B010EGFSSS,Neu - Fire TV Stick mit Sprachfernbedienung,"12,48","23,02",B00UH2K93O,Das neue Amazon Fire TV mit 4K Ultra HD,"8,44",1
Amazon.de,fitbit,"99,94",B00SV21RVU,Fitbit Aktivitätstracker Charge HR,"35,34",0,B00X71TBG8,Fitbit Fitness Super Watch Fitbit Surge,"17,44",0,B01D062XY6,,"10,56",0
Amazon.de,handschuhe,"99,94",B004D3L87O,mumbi Touchscreen Handschuhe für kapazitive Displays Grösse L,"39,78","36,34",B00GGGD5RW,mumbi Touchscreen Handschuhe für kapazitive Displays Grösse S in rosa,"26,16",0,B00GGGD74I,mumbi Touchscreen Handschuhe für kapazitive Displays Grösse M in rosa,"26,09",0
Amazon.de,lego,"99,94",B013GYB3O8,LEGO Classic 10702 -  Kreatives Bauset,"12,13","8,5",B00SDTZ09G,Lego 60092 - City Tiefsee-U-Boot,"4,55","6,6",B00PY3EYSW,Lego 10695 - Classic Bausteine-Box,"3,82","5,44"
Amazon.de,lumia 950 hülle,"99,94",B00PQVKIDW,mumbi Schutzhülle Microsoft Lumia 950 Hülle,"32,39","18,59",B00PQVJJT6,mumbi Schutzhülle Microsoft Lumia 950 Hülle transparent weiss,"31,54","18,59",B00PQXHBZS,mumbi Ledertasche im Bookstyle für Mircosoft Lumia 950 Tasche,"15,72","39,84"
Amazon.de,star wars,"99,94",B019FA3JVW,Star Wars: Das Erwachen der Macht (inkl. Bonusdisc) [Blu-ray],"55,55","3,14",B011T11T8A,Star Wars: The Complete Saga [9 Blu-rays],"8,75","4,62",B00E9NC0HA,"Star Wars - Trilogie, Episode IV-VI [3 DVDs]","4,46","3,09"
Amazon.de,adidas superstar,"99,93",B00UCYWY1C,adidas Originals Superstar Unisex-Kinder Sneakers,"17,75",0,B00SWI4FZ8,adidas Originals Superstar Herren Sneakers,"9,67",0,B0123RCI5C,adidas Superstar Foundation Herren Sneakers,"7,26",0
Amazon.de,elektrische zahnbürste,"99,93",B00KBWBPRY,"Oral-B PRO 600 Cross Action elektrische Zahnbürste, Modell 2014","23,49","8,81",B003VWDC3G,Oral-B Pulsonic Slim elektrische Zahnbürste (1 Handstück),"11,61","3,58",B00J59G236,"Philips Sonicare HX6510/22 EasyClean Schallzahnbürste, weiß","7,36","0,49"
Amazon.de,kindle paperwhite,"99,93",B00QJDO0QC,"Kindle Paperwhite, 15 cm (6 Zoll) hochauflösendes Display (300 ppi) mit integrierter Beleuchtung, WLAN - mit Spezialangeboten","61,08","8,27",B00QJDU3KY,"Kindle Paperwhite, 15 cm (6 Zoll) hochauflösendes Display (300 ppi) mit integrierter Beleuchtung, WLAN","12,8","6,41",B00JG8FU7A,"Kindle Paperwhite, Zertifiziert und generalüberholt, 15 cm (6 Zoll) hochauflösendes Display (212 ppi) mit integrierter Beleuchtung, WLAN (6. Generation)","8,89","38,57"
Amazon.de,microsoft lumia 950 hülle,"99,93",B00PQWYOE0,mumbi Flip Case Microsoft Lumia 950 Tasche,"38,82","16,21",B00PQVKIDW,mumbi Schutzhülle Microsoft Lumia 950 Hülle,"18,68","25,11",B00PQVJJT6,mumbi Schutzhülle Microsoft Lumia 950 Hülle transparent weiss,"18,49","21,62"
Amazon.de,blackroll,"99,92",B004E2TDHQ,"Blackroll Orange (Das Original) - DIE Selbstmassagerolle inkl. Übungs-DVD, Übungsposter & Booklet","32,72","7,51",B0188UWKG0,,"21,3",0,B00P2AXGMC,"Blackroll Orange Selbstmassagerolle TwinBALL-orange Selbstmassage-Ball, 8 cm, 8050810","6,78","3,71"
Amazon.de,galaxy s7,"99,92",B01BTZFM0W,"Samsung Galaxy S7 Smartphone (5,1 Zoll (12,9 cm) Touch-Display, 32GB interner Speicher, Android OS) schwarz","57,15","15,99",B01BTZFSTC,"Samsung Galaxy S7 EDGE Smartphone (5,5 Zoll (13,9 cm) Touch-Display, 32GB interner Speicher, Android OS) schwarz","16,87","3,67",B01BTZFQX0,"Samsung Galaxy S7 Smartphone (5,1 Zoll (12,9 cm) Touch-Display, 32GB interner Speicher, Android OS) gold","6,78","5,2"
Amazon.de,game of thrones staffel 5,"99,92",B00X9QVLIM,Game of Thrones - Die komplette 5. Staffel [5 DVDs],"59,94","20,42",B01AJVJLK4,Game of Thrones - Staffel 5 (Digipack + Bonusdisc) (exklusiv bei Amazon.de) [Blu-ray] [Limited Edition],"19,83","19,68",B00X9QUZHK,Game of Thrones - Die komplette 5. Staffel [Blu-ray],"15,53","4,59"
Amazon.de,gopro,"99,92",B00O32GPKK,"GoPro HERO4 Silver Adventure Actionkamera (12 Megapixel, 41,0 mm x 59,0 mm x 29,6 mm)","38,46","11,14",B00O32GU6O,"GoPro HERO Actionkamera (5 Megapixel, 71,3 mm x 67,1 mm x 39,0 mm)","21,68","20,81",B00O32GGTK,"GoPro HERO4 Black Adventure Actionkamera (12 Megapixel, 41,0 mm x 59,0 mm x 29,6 mm)","11,9","8,65"
Amazon.de,headset,"99,92",B00CJ5FPUE,Logitech G430 Gaming Kopfhörer (geeignet für PC und PS4) blau,"13,97","1,77",B00FNK8MK2,Creative Fatal1ty Pro Series HS-800 Gaming Headset schwarz [Amazon Frustfreie Verpackung],"13,47","4,07",B00OTOJEDM,Sharkoon Rush ER1 Gaming Headset weiß,"11,62","8,46"
Amazon.de,tiptoi,"99,92",B00V8K81AM,Ravensburger 00507 - tiptoi Starter-Set mit Stift und Buch Wieso? Weshalb? Warum? Entdecke den Bauernhof,"8,5","1,73",3473435147,tiptoi® Meine schönsten Kinderlieder (tiptoi® Bilderbuch),"6,37","3,07",B00V8KFAHY,Ravensburger 00700 - tiptoi Stift mit Player,"6,37","1,87"
Amazon.de,fire tv,"99,91",B00UH2K93O,Das neue Amazon Fire TV mit 4K Ultra HD,"49,04","17,98",B00KAKPZYG,Fire TV Stick,"29,52","13,42",B00KQEG1GC,"Amazon Fire TV, Zertifiziert und generalüberholt","8,77","41,99"
Amazon.de,iphone 6s,"99,91",B015A8MVXK,"Apple iPhone 6s Smartphone (11,9 cm (4,7 Zoll) Display, 16GB interner Speicher, IOS) grey","34,03","43,35",B015COHTZM,"Apple iPhone 6s Smartphone (11,9 cm (4,7 Zoll) Display, 64GB interner Speicher, IOS) rosegold, Freigesetzter Version","22,83","10,2",B015A0THUI,"Apple iPhone 6s Smartphone (11,9 cm (4,7 Zoll) Display, 64GB interner Speicher, IOS) grey","14,39","7,48"
Amazon.de,kopfhörer,"99,91",B0007XJSQC,Sennheiser HD 201 Kopfhörer (Kraftvoller Stereosound) schwarz,"21,93","10,44",B00NBR70DO,"Sony MDR-ZX110 faltbarer Bügelkopfhörer, schwarz","8,15","1,65",B003V9M0VY,SENNHEISER MX 170 In-Ear Ohrhoerer schwarz,"6,68","5,29"
Amazon.de,kärcher fenstersauger,"99,91",B00HUORV7Y,"Kärcher Fensterreiniger WV 2 Plus ,1.633-301.0","38,34","13,58",B00QM9NHW6,"Kärcher Fensterreiniger WV 5 Plus ,1.633-440.0","35,96","17,66",B00J01I6CE,Kärcher Fensterreiniger WV2 Premium,"7,88","13,73"
Amazon.de,küchenmaschine,"99,91",B00387EZ8A,"Bosch MUM4655EU Küchenmaschine MUM4 (550 Watt, 3.9 Liter) weiß","17,68","4,15",B00BK3U36W,"Bosch MUM56S40 Küchenmaschine Styline MUM5 (900 Watt, 3.9 Liter) silber","7,3","1,2",B004MPQQ0C,"Bosch MUM48A1 Küchenmaschine MUM4 (600 Watt, 3.9 Liter, Edelstahl-Rührschüssel, Durchlaufschnitzler, Rezept DVD) schwarz","6,86","4,65"
Amazon.de,malbuch für erwachsene,"99,91",3842712227,Malbuch für Erwachsene: Meditation: Mit wundervollen Bildern alle Sorgen gehen lassen,"12,6","4,04",3842712219,Malbuch für Erwachsene: Komm zur Ruhe: Mit friedvollen Bildern vom Alltag entspannen,"8,68","2,97",3842712235,Malbuch für Erwachsene: Punkt-zu-Punkt: Zaubern Sie großartige Bilder wie aus dem Nichts,"5,18","3,8"
Amazon.de,wetterstation,"99,91",B001HJ5DLE,"TFA Dostmann Funkwetterstation Spectro 35.1089, silber, 4.5 x 11.9 x 13.6cm","12,49","4,66",B00JKI57FQ,"TFA Dostmann Spring Funk-Wetterstation, farbig animierter Wettervorhersage, lokaler Wetterprognose, ideal zur Raumklimakontrolle mit Temperatur und Luftfeuchtigkeit","5,92","2,81",B00LGIFEE2,"Bresser Funkwetterstation Temeo Trend LG, schwarz (neue Version)","5,38","3,47"
Amazon.de,gaming tastatur,"99,9",B00N3OCV7U,"Sharkoon Skiller Pro beleuchtete Gaming Tastatur (9 Multimedia-, 6 Makro- und 3 Profil-Tasten, Software, USB) schwarz","16,71","13,68",B00ZRUWU92,Sharkoon Shark Zone K30 Gaming-Tastatur mit LED-Beleuchtung schwarz,"9,51","16,16",B0169TBEJ6,"Sharkoon Skiller Pro Plus beleuchtete Gaming Tastatur (Onboard-Speicher, Multi-Key-Rollover-Unterstützung) schwarz","9,18","8,17"
Amazon.de,kühlschrank,"99,9",B002V937D0,Bomann KS 163.1 Kühlschrank / A+ / Kühlen: 86 L / Gefrieren: 10 L / weiß,"15,19","11,49",B008KFXIG0,Bomann KG 320 Kühl-Gefrier-Kombination / A++ / 163 kWh/Jahr / 112 L Kühlteil / 48 L Gefrierteil / silber,"8,78","6,61",B00JWC0X7M,Samsung RB29HER2CSA Kühl-Gefrier-Kombination / A++ / 178cm Höhe / 188 L Kühlen / 98 L Gefrierteil / No Frost / silber,"6,16","0,46"
Amazon.de,personenwaage,"99,9",B003CT4XS6,Soehnle 61350 PWD SilverSense Digitale Personenwaage,"23,77","3,64",B003J367QG,Clatronic PW 3368 Personenwaage,"8,92","3,28",B00OVUQ8HY,Medisana PS-72E Personenwaage,"6,32","4,29"
Amazon.de,schlüsselanhänger,"99,9",B00BIJREM4,"Kraftmax X100 Hochleistungs LED Schlüsselanhänger Taschenlampe atemberaubende Leuchtkraft von 80 L Aluminium, schwarz 42266896","73,38","0,92",B000WKND0C,"Durable 195700 Schlüsselanhänger Key Clip, 6 Stück, farbig sortiert","5,74","16,03",B000KT6S8Y,"Wedo 262803499 Schlüsselanhänger aus Kunststoff mit S-Haken, auswechselbare Etiketten, 100 Stück, farbig sortiert","4,97","20,52"
Amazon.de,sporttasche,"99,9",B00DBWM57A,"erima Sporttasche, 76 Liter","19,02",0,B00JF2D0FG,Nike Sporttasche Brasilia 6,"13,18",0,B008HCMBW8,,"8,55",0
Amazon.de,deadpool,"99,89",B01BKISLYC,Deadpool [Blu-ray],"57,2","14,29",B01555DGLY,Deadpool - [PlayStation 4],"6,97","6,27",3862019268,Deadpool: Der Söldner mit der großen Klappe: Bd. 1: Kopfsprung,"6,28","12,49"
Amazon.de,z5 hülle,"99,89",B016QC8APM,mumbi Schutzhülle Sony Xperia Z5 Hülle transparent weiss (Ultra Slim - 0.55 mm),"98,99","28,75",B014UVDH2M,mumbi Schutzhülle Sony Xperia Z5 Hülle,"0,46","18,74",B014UVDNGM,mumbi Tasche im Bookstyle für Sony Xperia Z5 Tasche,"0,19","26,35"
Amazon.de,bibi und tina,"99,88",B017V9OO7M,Soundtrack zum 3. Kinofilm Mädchen gegen Jungs,"33,27","4,67",B017UBS1RA,Bibi und Tina: Mädchen gegen Jungs,"13,33","3,07",B00HXG2BIS,,"5,21",0
Amazon.de,bügeleisen,"99,88",B004GUQ10I,Tefal FV4680 Dampfbügeleisen Ultragliss türkisblau,"29,97","7,19",B000HDV086,"Philips GC4410/02 Dampfbügeleisen (2400 W, SteamGlide-Bügelsohle) weiß/blau","10,86","1,26",B00DNXJ5AW,Philips 760214 GC 2040/70 Bügeleisen,"8,41","8,66"
Amazon.de,fitbit blaze,"99,88",B01D062XY6,,67,0,B00X71TBG8,Fitbit Fitness Super Watch Fitbit Surge,"11,7",0,B01BVOSUXM,"Fitbit Fitness Uhr Blaze, Schwarz, XL, FB502SBKXL-EU","3,02","5,52"
Amazon.de,kondome,"99,88",B001GM3VKC,Billy Boy Kondome 100er Beutel Mix-Sortiment aus farbigen. perlgenoppten. farbig-aromatisierten und extra feuchten Kondomen,"23,93","8,47",B00N9W34X6,"Durex Gefühlsecht Kondome, 1er Pack (1 x 16 Stück)","20,98","1,17",B00KIQI5A8,"Durex Fun Explosion Kondome Megapack 40er Großpackung, 1er Pack (1 x 40 Stück)","7,89","1,22"
Amazon.de,plattenspieler,"99,88",B00402JUBE,"Dual DT 210 USB Schallplattenspieler (USB-Anschluss, 33/45 U/min) schwarz","17,94","16,78",B0076Z72RQ,"Dual DTJ 301.1 USB DJ-Plattenspieler (33/45 U/min, Pitch-Control, Magnet-Tonabnehmer-System, Nadelbeleuchtung, USB Kabel) schwarz","13,48","11,27",B00QKFZ4AU,Ion Audio Classic LP Wood | Vinyl Plattenspieler / Turntable und USB Digital Encoder - inkl. Converter Software (MAC/PC),"6,67","4,64"
Amazon.de,smartwatch,"99,88",B00DNDF2OU,"Sony SmartWatch 2 Handy-Uhr (4,1 cm (1,6 Zoll) Display, NFC, Bluetooth, Android 4.0) mit Silicon-Armband schwarz","15,64","19,82",B00N9OAQI0,Sony Mobile SWR50 SmartWatch 3 Fitness- und Aktivitätstracker Armband Kompatibel mit Android 4.3+ Smartphones - Schwarz,"13,19","11,71",B00JGM1QCO,Samsung Gear Fit Smartwatch - Schwarz,"8,33","3,66"
Amazon.de,sony xperia z5 schutzhülle,"99,88",B016QC8APM,mumbi Schutzhülle Sony Xperia Z5 Hülle transparent weiss (Ultra Slim - 0.55 mm),"99,83","80,36",B014UVDH2M,mumbi Schutzhülle Sony Xperia Z5 Hülle,"0,08","19,64",B014UVDFNI,mumbi Schutzhülle Sony Xperia Z5 Hülle transparent schwarz,"0,03",0
Amazon.de,xperia z5 schutzhülle,"99,88",B016QC8APM,mumbi Schutzhülle Sony Xperia Z5 Hülle transparent weiss (Ultra Slim - 0.55 mm),"99,98",0,B014UVDDX0,mumbi Schutzhülle Sony Xperia Z5 Hülle transparent weiss,"0,01",0,B014UVDNGM,mumbi Tasche im Bookstyle für Sony Xperia Z5 Tasche,"0,01",0
Amazon.de,buntstifte,"99,87",B0014E4MWS,"STAEDTLER Buntstifte Noris Club Set 24 Farben - brillante Farben, leicht zu spitzen; Etui - 144 NC24","16,44","3,26",B016DFAQK4,"Staedtler 185 C24JB - Buntstifte Noris colour Set 24 farben, Exklusive Johanna Basford Edition","9,49","2,79",B000FFNCPU,Staedtler 127 NC12 Buntstifte Noris Club Inhalt 12,"6,93","6,52"
Amazon.de,eiskönigin,"99,87",B00GSQLGCQ,Die Eiskönigin - Völlig Unverfroren,"9,55","3,29",1474803687,Disney Die Eiskönigin - Mega Malspaß,"4,99","1,99",1474809170,Disney Eiskönigin - 1000 Sticker: mit mehr als 60 Rätseln und Ausmalbilder,"4,08","2,48"
Amazon.de,küchenwaage,"99,87",B00JP8SUHI,Soehnle 65847 Digitale Küchenwaage Roma,"25,8","3,37",B002RLFS20,Soehnle 67080 Küchenwaage PAGE Profi,"15,62","1,8",B00UTD5IV4,Soehnle 65118 Digitale Küchenwaage Purista,"10,73","6,46"
Amazon.de,led lenser,"99,87",B00BIJREM4,"Kraftmax X100 Hochleistungs LED Schlüsselanhänger Taschenlampe atemberaubende Leuchtkraft von 80 L Aluminium, schwarz 42266896","64,21","0,89",B00F9ZH4O6,"Zweibrüder LED Lenser P7.2 Taschenlampe High Performance Line, P-Serie, 9407","8,65","7,33",B016P27MGG,"LED LENSER Zweibrüder P7R Box, Taschenlampe 9408-R","3,72","5,13"
Amazon.de,oral b elektrische zahnbürsten,"99,87",B00KBWBPRY,"Oral-B PRO 600 Cross Action elektrische Zahnbürste, Modell 2014","23,03","9,04",B010LB4G3O,Oral-B Vitality CrossAction wiederaufladbare Elektrische Zahnbürste mit Timer,"10,76","6,74",B012WL5FCW,"Braun Oral-B Pro 2500 Elektrische Zahnbürste mit Reiseetui, schwarz","7,48","6,28"
Amazon.de,pc lautsprecher,"99,87",B00544XKK4,Logitech Z120 2.0 PC-Lautsprecher,"15,52","7,58",B003LNXT7Y,Logitech Z313 2.1 PC-Lautsprechersystem schwarz,"7,94","1,17",B00JRW0M32,"Trust Leto 2.0 USB Lautsprecher Set (6 Watt, 3,5mm Klinke, USB-Stromversorgung, für PC, Laptop, Tablet und Smartphone) schwarz","7,09","7,13"
Amazon.de,rauchmelder,"99,87",B007IGQ5SK,"Ei Electronics Ei 650 10-Jahres-Rauchwarnmelder (mit fest verbauter 3V-Lithium-Batterie, 10 Jahre Produktlebensdauer) weiß, 1 Stück","29,39","5,17",B00ZP7L0WA,"Smartwares TÜV Rauchmelder / Brandmelder, DIN EN 14604, reinweiß, RM149/4_1J","17,07","10,86",B0049SOGHC,"ABUS Rauchwarnmelder RM10, 51024","9,83","8,2"
Amazon.de,star wars 7,"99,87",B019FA3JVW,Star Wars: Das Erwachen der Macht (inkl. Bonusdisc) [Blu-ray],"83,01","28,22",B019FA3CXW,Star Wars: Das Erwachen der Macht,"6,61","29,85",B011T11T8A,Star Wars: The Complete Saga [9 Blu-rays],"3,32","2,69"
Amazon.de,star wars das erwachen der macht,"99,87",B019FA3CXW,Star Wars: Das Erwachen der Macht,"62,22","42,38",B019FA3JVW,Star Wars: Das Erwachen der Macht (inkl. Bonusdisc) [Blu-ray],"26,05","14,72",B0182LRM22,Die Tribute von Panem - Mockingjay Teil 2 - Fan Edition [Blu-ray],"1,53",0
Amazon.de,blutdruckmessgerät,"99,86",B00440D8A6,Sanitas SBM 21 Oberarm-Blutdruckmessgerät,36,"8,57",B001QB2MGM,Sanitas SBM 03 Handgelenk Blutdruckmessgerät,"10,03","6,19",B001AIS28I,"Boso Medicus Family, vollautomatisches Blutdruckmessgerät für den Oberarm mit Universal-Manschette","5,99","3,87"
Amazon.de,fenstersauger,"99,86",B00HUORV7Y,"Kärcher Fensterreiniger WV 2 Plus ,1.633-301.0","31,31","10,96",B00L25FFOS,Leifheit Fenstersauger Set mit Stiel und Power Washer / elektrischer Fensterreiniger mit Akku / Fensterwischer 28cm breit - 51147,"24,48","5,86",B00QM9NHW6,"Kärcher Fensterreiniger WV 5 Plus ,1.633-440.0","16,27","7,22"
Amazon.de,freundebuch,"99,86",3407794754,Mein Kinder Künstler Freundebuch,"8,71","3,84",3789166324,Krickel-Krakel Freundebuch,"4,59","2,25",3833227370,Freunde sind wie die Luft zum Atmen - Das besondere Erinnerungsalbum: Freundebuch für Erwachsene,"4,05","4,28"
Amazon.de,gaming maus,"99,86",B00L8VNQ88,Logitech G402 Hyperion Fury FPS Gaming Maus (USB),"15,13","1,5",B00L6HCXRE,Sharkoon Shark Force Gaming Maus schwarz,"10,58","11,43",B01713K314,Mad Catz R.A.T.1 Maus grün/schwarz,"8,59","1,1"
Amazon.de,hitman,"99,86",B00ZRMJQRY,Hitman - [PlayStation 4],"74,49","22,86",B01B2K7WXO,Hitman - Collector's Edition - [PlayStation 4],"9,49","15,83",B00ZRML56Y,Hitman [Xbox One],"4,59",0
Amazon.de,mad dogs,"99,86",B01BW48LCQ,,"68,31",0,B01BW48MA2,,"25,54",0,B008JD4XHQ,Mad Dogs - Staffel 1 [2 DVDs],"2,5",64
Amazon.de,malbücher für erwachsene,"99,86",3842712227,Malbuch für Erwachsene: Meditation: Mit wundervollen Bildern alle Sorgen gehen lassen,"13,8","2,79",3842712219,Malbuch für Erwachsene: Komm zur Ruhe: Mit friedvollen Bildern vom Alltag entspannen,"9,13","2,59",3842712235,Malbuch für Erwachsene: Punkt-zu-Punkt: Zaubern Sie großartige Bilder wie aus dem Nichts,"6,86","3,01"
Amazon.de,minecraft,"99,86",B010KYDNDG,Minecraft for PC/Mac [PC Game Code],"10,14",0,350513743X,"Minecraft, Das Konstruktions-Handbuch - Updated Edition: Bauen mit Blöcken","8,97","2,99",B0119Q5LXE,,"4,6",0
Amazon.de,nike schuhe herren,"99,86",B0096PA1LI,,6,0,B01CUBW7S4,,"5,67",0,B015RCC2BA,Nike STEFAN JANOSKI MAX L Herren Sneakers,"4,51",0
Amazon.de,bürostuhl,"99,85",B0056YNWVO,"DX Racer1, Bürostuhl, Gaming Stuhl, Schreibtischstuhl, Chefsessel mit Armlehnen, Gaming chair, Gestell Nylon, 78 x 124-134 x 52 cm, Stoffbezug schwarz / rot","27,46","0,72",B004Z6PA9G,"Topstar OP290UG20 Syncro-Bandscheiben-Drehstuhl Open Point SY Deluxe, schwarz","25,43","8,56",B00TFJY9RC,"AmazonBasics Bürostuhl, mittelhohe Rückenlehne, Netzstoff","3,05","7,64"
