Abteilung,Suchbegriff,Suchhäufigkeit,ASIN,Nr. 1 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil,ASIN,Nr. 2 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil,ASIN,Nr. 3 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil
Amazon.de,fifa 18,"99,98",B072M7NPMC,FIFA 18 - Standard Edition - [PlayStation 4],"32,84","36,92",B072Q5XPQP,FIFA 18 - Ronaldo Edition - [PlayStation 4],"30,5","31,36",B0728BPYDZ,PES 2018 - Premium Edition - [PlayStation 4],"9,47","13,77"
Amazon.de,fire tv stick,"99,98",B01ETRIS3K,Der neue Fire TV Stick mit Alexa-Sprachfernbedienung,"73,29","35,33",B00LO2DE6K,"Fire TV Stick, Zertifiziert und generalüberholt","16,18","46,77",B00UH2K93O,Amazon Fire TV mit 4K Ultra HD,"6,37","4,79"
Amazon.de,gasgrill,"99,98",B01MY08U2X,"Bruzzzler Gasgrill 4 + 1, Grillwagen, 4 Hauptbrenner und 1 Seitenkocher, schwarz, Model 2017","10,95","4,48",B01LYEDVT2,"Enders BBQ Gasgrill SAN DIEGO 3, Gas Grill 81166, 3 Edelstahl-Brenner stufenlos, Grillwagen mit Grillhaube, Warmhalterost, Seitenablage","7,83","11,25",B00VE1GL2U,Clatronic Gasgrill GG 3590 2 Brenner,7,"8,74"
Amazon.de,iphone 5s hülle,"99,98",B00PHV9TOK,mumbi TPU Silikon Schutzhülle iPhone SE 5S 5 Hülle in schwarz,"43,61","7,17",B00PHV9XBO,mumbi TPU Silikon Schutzhülle iPhone SE 5 5S Hülle weiß transparent,"38,21","22,57",B01D90RB1S,mumbi UltraSlim Hülle für iPhone SE 5 5S  Schutzhülle transparent (Ultra Slim - 0.55 mm),"6,94","6,61"
Amazon.de,kindle,"99,98",B00QJDO0QC,"Kindle Paperwhite eReader, 15 cm (6 Zoll) hochauflösendes Display (300 ppi) mit integrierter Beleuchtung, WLAN (Schwarz) - mit Spezialangeboten","36,42","5,94",B0186FESVC,"Kindle eReader, 15,2 cm (6 Zoll) Touchscreen ohne Spiegeleffekte, WLAN (Schwarz) - mit Spezialangeboten","19,49","25,58",B00IOY524S,"Kindle Voyage eReader, 15,2 cm (6 Zoll) hochauflösendes Display (300 ppi) mit integriertem intelligenten Frontlicht, PagePress-Sensoren, WLAN","8,85","4,86"
Amazon.de,kindle paperwhite,"99,98",B00QJDO0QC,"Kindle Paperwhite eReader, 15 cm (6 Zoll) hochauflösendes Display (300 ppi) mit integrierter Beleuchtung, WLAN (Schwarz) - mit Spezialangeboten","47,52","16,57",B017DOUW76,"Kindle Paperwhite eReader, 15 cm (6 Zoll) hochauflösendes Display (300 ppi) mit integrierter Beleuchtung, WLAN (Weiß) - mit Spezialangeboten","16,4","15,22",B00QJDU3KY,"Kindle Paperwhite eReader, 15 cm (6 Zoll) hochauflösendes Display (300 ppi) mit integrierter Beleuchtung, WLAN (Schwarz)","11,68","7,46"
Amazon.de,klimaanlage,"99,98",B00AYCNJ3E,"De'Longhi PAC N81 Mobiles Klimagerät (Max. Kühlleistung 9400 Btu/h (35°C/80% R.H.), Separate Entfeuchtungsfunktion, Geeignet für Räume bis 80 m³) Weiß","25,87",7,B001AO0OXI,Honeywell HO-5500RE Turmventilator oszillierend silber/schwarz,"22,34","2,95",B00GWJLAZM,"SUNTEC mobiles lokales Klimagerät IMPULS 2.0+  [Für Räume bis 60 m³ (~25 m²), Kühlen + Entfeuchten, 7.000 BTU/h, Energieeffizienzklasse A]","11,85","7,78"
Amazon.de,kühlbox,"99,98",B00BJF9JPC,EZetil Mirabelle E24 Thermoelektrische Kühlbox 12V,"20,13","6,53",B00TZXVBPG,Severin KB 2922 Elektrische Kühlbox / A++ / 41.6 cm Höhe / 70 kWh/Jahr / zum Kühlen und Warmhalten geeignet [Energieklasse A++],"14,62","3,94",B00B6VN46Y,Mobicool Q40 AC/DC elektrische Alu-Kühlbox für Auto und Steckdose,"6,41","1,32"
Amazon.de,kühlschrank,"99,98",B00JWC0X7M,Samsung RB29HER2CSA Kühl-Gefrier-Kombination / A++ / 178cm Höhe / silber / 188 L Kühlen / 98 L Gefrierteil / No Frost,"14,34","3,08",B007DC216Y,Beko TS 190020 Kühlschrank / A+ / 118 kWh/Jahr / Kühlteil: 88 L / Weiß / Unterbaufähig / Glasablagen,"11,85","12,62",B06XT434XH,Bomann KG 320.1 Kühl-Gefrier-Kombination / EEK A++ / 143 cm / 160 kWh / Jahr / 122 L Kühlteil / 43 L Gefrierteil,"8,61","6,85"
Amazon.de,planschbecken,"99,98",B001O9C41O,"Bestway Family Pool Blue Rectangular, 262x175x51 cm","11,98","3,54",B00A8LGG86,"Intex Aufstellpool Easy-Pool Set, blau, Ø 183 x 51 cm","7,28","1,81",B00388B500,"Intex Family Pool, blau, 260 x 160 x 65 cm","6,74","0,72"
Amazon.de,popsocket,"99,98",B01EFKRR88,PopSockets: Expanding Stand and Grip for Smartphones and Tablets - Peace Mandala Sky,"17,88","5,89",B00UY1YTGG,PopSockets: Expanding Stand and Grip for Smartphones and Tablets - Black,"10,36","6,32",B01EFKS4F8,PopSockets: Expanding Stand and Grip for Smartphones and Tablets - Peace Mandala Tiffany,"9,02","5,54"
Amazon.de,ps4,"99,98",B01M4J96DV,"PlayStation 4 - Konsole (500GB, schwarz, slim) inkl. 2. DualShock Controller","28,82","6,72",B072M7NPMC,FIFA 18 - Standard Edition - [PlayStation 4],"5,85","0,45",B06W9L2KY3,Crash Bandicoot N.Sane Trilogy - [PlayStation 4],"4,72","0,6"
Amazon.de,staubsauger,"99,98",B00NTR1PTG,"Siemens VS06B1110 Bodenstaubsauger synchropower mit Beutel, EEK B, highPower Motor, powerSecure System, Moonlight blue","22,26","9,68",B01MTF06KN,"Philips FC9332/09 PowerPro Compact Bodenstaubsauger, EEK A, beutellos, 650 W, weiß","10,81","3,93",B0094QU3HQ,"Miele S 8340 Ecoline Bodenstaubsauger (1200 Watt, AirClean-Filter) weiß","5,41","1,95"
Amazon.de,tablet,"99,98",B01ERY8650,"Samsung Galaxy Tab A (2016) T580 25,54 cm (10,1 Zoll) Wi-Fi Tablet-PC (Octa-Core, 2GB RAM, 16GB eMMC, Android 6.0, neue Version) schwarz","19,39","6,11",B01J94TL6Q,"Das neue Fire HD 8-Tablet, 20,3 cm (8 Zoll) HD Display, 16 GB (Schwarz), mit Spezialangeboten","13,51","4,55",B01F94XBUW,"Lenovo TAB2 A10-30 25,65 cm (10,1 Zoll HD IPS) Media Tablet (QC APQ8009 Quad-Core Prozessor, 1,3GHz, 2GB RAM, 16GB eMMC, 2MP +  5MP Kamera, Touchscreen, Dolby Atmos Sound, Android 5.1) midnight blau","11,66","18,17"
Amazon.de,assassins creed origins,"99,97",B072MZ8Z3K,Assassin's Creed Origins - [PlayStation 4],"45,55","22,38",B072KF3LK2,Assassin's Creed Origins - Gods  Collector' s Edition - [PlayStation 4],"16,32","13,29",B072QX6MR4,Assassin's Creed Origins - Gold Edition [AT PEGI]  - [Xbox One],"12,68","15,39"
Amazon.de,campingstuhl,"99,97",B00MVX7X5O,Nexos 2-er Set Angelstuhl Anglerstuhl Faltstuhl Campingstuhl Klappstuhl mit Armlehne und Getränkehalter praktisch robust leicht dunkelgrün,"20,75","6,1",B013BDWO1U,Nexos Angelstuhl Anglerstuhl Faltstuhl Campingstuhl Klappstuhl mit Armlehne und Getränkehalter praktisch robust leicht schwarz,"13,93","5,31",B003O871Q6,Nexos Faltstuhl Campingstuhl mit Armlehne Getränkehalter und Fußstütze schwarz Angelstuhl,"6,03","5,54"
Amazon.de,fifty shades of grey 2,"99,97",B01N3CW1RO,Fifty Shades of Grey - Gefährliche Liebe (Unmaskierte Filmversion),"88,84","36,14",B00SUOJJD2,Fifty Shades of Grey - Geheimes Verlangen,"5,43","6,69",B06XQSLBXM,Die Schöne und das Biest (Live-Action),"1,76","0,99"
Amazon.de,iphone 7 plus hülle,"99,97",B01J82EJRA,mumbi Schutzhülle für iPhone 7 Plus Hülle,"51,18","20,66",B01J82ELP0,mumbi UltraSlim Hülle für iPhone 7 Plus Schutzhülle transparent (Ultra Slim - 0.55 mm),"42,24","36,55",B01J82ES9Y,mumbi double GRIP Hülle für iPhone 7 Plus Schutzhülle schwarz,"2,73","12,24"
Amazon.de,jbl bluetooth lautsprecher,"99,97",B06XGTYJ4X,JBL Flip 3 Spritzwasserfester Tragbarer Bluetooth-Lautsprecher mit außerordentlich Kraftvollem Klang - Sonderausgabe - Schwarz,"22,08","3,77",B01FQVHGSG,"JBL JBLCHARGE3BLKEU Charge 3 Tragbarer Lautsprecher (Wasserdicht gemäß Schutzklasse IPX7,  20 Stunden Musikgenuss) Schwarz","15,68","6,65",B00TFGWAA8,"JBL Go Ultra Wireless Bluetooth Lautsprecher (3,5mm AUX-Eingang, geeignet für Apple iOS und Android Smartphones, Tablets und MP3 geräten) schwarz","12,69","17,75"
Amazon.de,kaffeemaschine,"99,97",B000ALVUM6,"Philips HD7546/20 Gaia Filter-Kaffeemaschine mit Thermo-Kanne, schwarz/metall","10,68","4,68",B00JM0BYDQ,Melitta 1010-02 bk Easy Kaffeefiltermaschine -Glaskanne -Tropfstopp -Schwenkfilter schwarz,"9,77","3,65",B005FQJUI2,Melitta 100801 Optima Timer Kaffeefiltermaschine - schwarz/Edelstahl,"7,15","2,6"
Amazon.de,klimagerät,"99,97",B00AYCNJ3E,"De'Longhi PAC N81 Mobiles Klimagerät (Max. Kühlleistung 9400 Btu/h (35°C/80% R.H.), Separate Entfeuchtungsfunktion, Geeignet für Räume bis 80 m³) Weiß","29,28","9,02",B00GWJLAZM,"SUNTEC mobiles lokales Klimagerät IMPULS 2.0+  [Für Räume bis 60 m³ (~25 m²), Kühlen + Entfeuchten, 7.000 BTU/h, Energieeffizienzklasse A]","15,02","7,95",B06WW6L7SL,"AEG LK 5689 mobiles Klimagerät inklusive 4 Laufrollen für den mobilen Einsatz, Luftkühler, Ventilator, Luftbefeuchter, Luftreiniger, Timer, Fernbedienung","7,59","14,65"
Amazon.de,kondome,"99,97",B00N9W34X6,"Durex Kondome Gefühlsecht, 1er Pack (1 x 16 Stück)","18,72","6,34",B001GM3VKC,Billy Boy Kondome - 100er Mix-Beutel,"12,16","7,72",B00KIQI5A8,"Durex Fun Explosion Kondome Megapack 40er Großpackung, 1er Pack (1 x 40 Stück)","9,87","3,77"
Amazon.de,laptop,"99,97",B01MQLSQL9,"Asus E200HA-FD0043TS 29,4 cm (11,6 Zoll) Notebook (Intel Atom X5-Z8350, 2GB RAM, 32GB eMMC, Intel HD-Grafik, Win 10 Home) gold","36,13","38,16",B01N94THSE,"Asus E200HA-FD0041TS 29,4 cm (11,6 Zoll) Notebook (Intel Atom X5-Z8350, 2GB RAM, 32GB eMMC, Intel HD-Grafik, Win 10 Home) weiß","7,12","7,55",B01N5OBU2X,"Asus E200HA-FD0042TS 29,4 cm (11,6 Zoll) Notebook (Intel Atom x5-Z8350, 2GB RAM, 32GB eMMC, Intel HD Graphics, Win 10) blau","5,62","5,69"
Amazon.de,lego star wars,"99,97",B01J41K0HS,LEGO Star Wars 75168 - Yoda's Jedi Starfighter,"6,4","5,42",B01J41JZX8,LEGO Star Wars 75169 - Duel on Naboo,"5,06","4,69",B01J41KZFA,LEGO Star Wars 75165 - Imperial Trooper Battle Pack,"4,48","2,33"
Amazon.de,nerf,"99,97",B00VEMM3RG,"Hasbro Nerf B1538EU4 N - Strike Elite Modulus ECS-10 Blaster, Spielzeugblaster","9,87","3,76",B01BP6GPV0,"Hasbro Nerf B5573EU4 - N-Strike Elite Hyper-Fire Blaster, Spielzeugblaster","6,62","3,79",B01N2G3YGV,"Hasbro Nerf B7784EU4 - ACCUSTRIKE Alphahawk, Spielzeugblaster","6,1","3,88"
Amazon.de,playmobil,"99,97",B00IF1VVFO,PLAYMOBIL 5568 - Kinderspielplatz,"4,31","4,46",B01M11HKKI,PLAYMOBIL 9233 - Glasbodenboot mit Unterwassermotor,"3,76","2,42",B00O4E4040,PLAYMOBIL 6671 - Familien-Wohnmobil,"3,69","2,47"
Amazon.de,samsung galaxy s6 hülle,"99,97",B00T5WSNBC,mumbi Schutzhülle Samsung Galaxy S6 / S6 Duos Hülle transparent weiss (Slim - 1.2 mm),"46,3","24,18",B00T5WCJN0,mumbi Schutzhülle Samsung Galaxy S6 / S6 Duos Schutzhülle (Slim - 1.2 mm),"45,66","11,03",B00W3T0PAQ,mumbi Schutzhülle Samsung Galaxy S6 / S6 Duos Hülle,"1,5","10,07"
Amazon.de,soda stream,"99,97",B06XGNM7R2,"SodaStream CRYSTAL 2.0 Glaskaraffen Wassersprudler zum Sprudeln von Leitungswasser, mit spülmaschinenfester Glasflasche für Sprudelwasser. inkl. 1 Zylinder und 2 Glaskaraffen 0,6l; Farbe: titan","27,27","10,73",B005Q9GKXG,"SodaStream Wassersprudler-Set Crystal - mit dem Glaskaraffen Sprudler ohne schleppen aus Leitungswasser prickelndes Sprudelwasser machen (1x CO2-Zylinder 60L und 2x 0,6L Glaskaraffen) Titan/Silber","20,58","5,67",B01MSZ58DO,"SodaStream Easy Wassersprudler zum Sprudeln von Leitungswasser, macht aus Leitungswasser Sprudelwasser - ohne schleppen. mit 1 Zylinder und 1L PET Flasche (BPA FREI!); Farbe: schwarz","14,66","12,06"
Amazon.de,waschmaschine,"99,97",B01BPFJFU4,Siemens WM14N120 iQ300 Waschmaschine FL / A+++ / 157 kWh/Jahr / 1390 UpM / 7 kg / Weiß Outdoor / Imprägnier-Programm,"21,7","6,32",B00J9XEAHI,Beko WML 15106 MNE+ Waschmaschine FL / A+ / 168 kWh/Jahr / 1000 UpM / 9900 L/Jahr / 5 kg / weiß / Nur 41 cm tief,"9,13","10,44",B005F5OAJ2,Beko WMB 71643 PTE Frontlader Waschmaschine / A+++ A / 0.749 kWh / 1600 UpM / 7 kg / 41 L / Pet Hair Removal / Watersafe / weiß,"7,73","4,2"
Amazon.de,xbox one spiele,"99,97",B071VRBDQ8,Dead By Daylight - Special Edition - [Xbox One],"4,73","2,74",B072C5RB6F,Far Cry 5 - Standard Edition - [Xbox One],"4,64","1,1",B01H3VW76I,Elex - [Xbox One],"4,12","2,2"
Amazon.de,amazon fire tv stick,"99,96",B01ETRIS3K,Der neue Fire TV Stick mit Alexa-Sprachfernbedienung,"74,3","36,5",B00LO2DE6K,"Fire TV Stick, Zertifiziert und generalüberholt","12,51","37,93",B00UH2K93O,Amazon Fire TV mit 4K Ultra HD,"7,58","6,06"
Amazon.de,crash bandicoot ps4,"99,96",B06W9L2KY3,Crash Bandicoot N.Sane Trilogy - [PlayStation 4],"76,63","79,77",B072KHSVZF,,"4,74",0,B01H28Q1N2,Tekken 7 - [Playstation 4],"2,5","0,51"
Amazon.de,deckenventilator,"99,96",B002Y15CWO,Westinghouse 7255740 Deckenventilator Bendan,"14,27","4,25",B0016KUYAO,Westinghouse 7815840 Deckenventilator Turbo Swirl,"13,25","4,05",B0016MC89C,"Westinghouse Cyclone 7837040 Deckenventilator, Metall, gebürsteter stahl, 132 x 132 x 33 cm","9,39","5,9"
Amazon.de,elektrische zahnbürste,"99,96",B00KBWBPRY,"Oral-B Pro 600 Elektrische Zahnbürste, mit CrossAction Aufsteckbürste","20,8","9,99",B003RRY446,Oral-B Vitality CrossAction elektrische Zahnbürste mit Timer,"9,71","9,05",B0140IEGIE,"Oral-B Pro 750 Elektrische Zahnbürste, mit CrossAction Aufsteckbürste und Reise-Etui, schwarz","8,53","5,96"
Amazon.de,epilierer,"99,96",B00R9HOM0Q,"Braun Silk-épil 9 SkinSpa Epilierer SE9-961e, mit Peeling-Bürste, weiß/türkis","14,48","1,29",B0136OKIIU,"Braun Silk-épil 5 5-Epilierer 5-541, mit Trimmer-, Rasier- und Massageaufsatz, lila","11,14","6,53",B00ECBULV6,"Philips Satinelle Epilierer Inklusive Ladyshaveaufsatz HP6419/02, Weiß","7,41","10,38"
Amazon.de,fahrradschloss,"99,96",B005VMO49U,"ABUS Faltschloss 6500/85 Bordo Granit X-Plus, Black, 85 cm, 55160","6,77","0,64",B001BPDRU8,"ABUS Zubehör Catena 685/75 Shadow, Black, 75 cm, 43308","5,91","3,29",B0077KG5FA,"ABUS Kettenschloss 1500, Red, 60 cm, 56343","5,85","2,38"
Amazon.de,gardena,"99,96",B00CC6LTNM,Gardena 8127-20 Viereckregner ZoomMaxx (Beregnete Fläche 9 - 216 qm; Reichweite 3 - 18 m; Sprengbreite bis 12 m ) mit Standfuß,"5,4","0,97",B00CC6LWAW,"Gardena 8220-29 Viereckregner versenkbar OS 140 (Beregnete Fläche 2 - 140 qm; Reichweite 2 - 15 m; Sprengbreite bis 15 m; Sprenglänge bis 9,5 m ) kann fast Ebenerdig montiert werden","3,9","1,12",B009E1FQR8,Knorrtoys G50311 - GARDENA Kombisystem V,"3,88","5,74"
Amazon.de,gopro,"99,96",B01LYTQY22,GoPro HERO5 Black Action Kamera (12 Megapixel) schwarz/grau,"36,8","19,12",B01BSPLMPW,"GoPro HERO Session Actionkamera (8 Megapixel, 38 mm, 38 mm, 36,4 mm)","35,84","26,53",B01LX76CKG,GoPro HERO5 Session Action Kamera (10 Megapixel) schwarz/grau,"10,9","7,06"
Amazon.de,grill,"99,96",B006CE0W6K,Tepro Toronto Holzkohlegrill,"20,03","5,22",B00009ENI7,"Landmann Rundgrill 34,5 cm, schwarz-rot, Rost verchromt, Glutwanne emailiert","7,02","9,56",B004W72E5Q,Nexos YG00263_G Mini Grill Kugelgrill Holzkohlegrill für Garten Terrasse Camping Festival Picknick BBQ Barbecue  Ø 30 cm grün,"6,25","2,95"
Amazon.de,iphone se hülle,"99,96",B01D90RB1S,mumbi UltraSlim Hülle für iPhone SE 5 5S  Schutzhülle transparent (Ultra Slim - 0.55 mm),"38,35","20,07",B00PHV9TOK,mumbi TPU Silikon Schutzhülle iPhone SE 5S 5 Hülle in schwarz,"35,91","8,73",B01G2DELRG,mumbi double GRIP Hülle für iPhone SE 5S 5 Schutzhülle schwarz,"4,16","10,73"
Amazon.de,kaffeevollautomat,"99,96",B00400OMU0,"De'Longhi Magnifica S ECAM 22.110.B Kaffeevollautomat (Direktwahltasten und Drehregler, Milchaufschäumdüse, Kegelmahlwerk 13 Stufen, Herausnehmbare Brühgruppe, 2-Tassen-Funktion) schwarz","22,58","9,31",B00INSX904,"KRUPS EA8108 Kaffeevollautomat (1,8 l, 15 bar, CappuccinoPlus-Düse) schwarz","11,2","11,66",B002OHDBLW,"De'Longhi ECAM 23.420.SB Kaffeevollautomat (Digitaldisplay, Profi-Aufschäumdüse, Kegelmahlwerk 13 Stufen, Herausnehmbare Brühgruppe, 2-Tassen-Funktion) silber/schwarz","7,29","4,34"
Amazon.de,kopfhörer,"99,96",B00NBR70DO,"Sony MDR-ZX110 faltbarer Bügelkopfhörer, schwarz","22,66","13,62",B0007XJSQC,Sennheiser HD 201 Kopfhörer (Kraftvoller Stereosound) schwarz,"10,33","8,33",B00NBR705M,"Sony MDR-ZX110 faltbarer Bügelkopfhörer Leistungsstarker Klang, rosa","9,98","6,74"
Amazon.de,makita,"99,96",B0042CWWS0,Makita B-43044 Bohrer Bit Set 66tlg. im MAKPAC,"7,17","3,74",B00NY9ATOQ,"Makita Akku-Set 18 V, DHP453 und DTD146, DLX2020Y","6,8","5,39",B015PMXG9Y,"Makita Akku-Bohrschrauber (10,8 V, 4,0 Ah, inkl. 2 Akkus und Ladegerät), DF331DSMJ","6,35","6,95"
Amazon.de,rasensprenger,"99,96",B004Z54YSA,Gardena 2082-20 Classic Viereckregner Polo 220,"15,42","7,15",B00CC6LTNM,Gardena 8127-20 Viereckregner ZoomMaxx (Beregnete Fläche 9 - 216 qm; Reichweite 3 - 18 m; Sprengbreite bis 12 m ) mit Standfuß,"14,95","3,75",B0001E3TBM,Gardena 1973-20 Regner Comfort Aquazoom 250/2 (Beregnete Fläche 25 - 250 qm; Reichweite 7 - 18 m; Sprengbreite bis 14 m ) zur Bewässerung kleinerer Rechtecksflächen,"10,21","3,5"
Amazon.de,sherlock staffel 4,"99,96",B0713RS2H5,Sherlock - Staffel 4 (exklusiv bei Amazon.de) [Blu-ray] [Limited Edition],"47,43","31,93",B01NBKT6HD,Sherlock - Staffel 4 [Blu-ray],"33,45","27,7",B01MU0UMGZ,Sherlock - Eine Legende kehrt zurück! Staffel vier [2 DVDs],"12,7","15,16"
Amazon.de,sing meinen song 2017,"99,96",B07195PVQ3,Sing meinen Song-Das Tauschkonzert Vol.4 DELUXE,"50,31","46,09",B071NP5NPC,Sing meinen Song-Das Tauschkonzert Vol.4,"22,07","37,4",B0714CJJSD,,"18,1",0
Amazon.de,switch,"99,96",B01M6ZGICT,Nintendo Switch Konsole Grau,"28,29","1,68",B01N5OPMJW,Nintendo Switch Konsole Neon-Rot/Neon-Blau,"22,74","1,34",B000FNFSPY,TP-Link TL-SF1005D Netzwerk Switch 5x 10/100MBit/s RJ45 ports [Amazon frustfreie Verpackung],"8,1","14,8"
Amazon.de,ventilator leise,"99,96",B003KHJO6G,"Honeywell HT-900E Kraftvoller und geräuscharmer Turbo-Ventilator, schwarz","30,96","14,86",B001AO0OXI,Honeywell HO-5500RE Turmventilator oszillierend silber/schwarz,"15,88","3,66",B00IAPEHMO,"Dyson Cool Turmventilator mit Air Multiplier Technologie, inkl. Fernbedienung / Energieeffizienter Ventilator mit Sleep-Timer Funktion, weiß/silber, AM07","11,11","1,71"
Amazon.de,wäscheständer,"99,96",B0031S9AC2,Leifheit 81570 Standtrockner Pegasus 150 Solid Slim,"18,45","6,3",B01N6J6ODS,"Leifheit 81547 Standtrockner Classic 200 Easy Crazy Pink Standtrockner, Metall, 54.5 x 4.5 x cm","7,79","6,4",B0007VJMLA,Leifheit 81510 Standtrockner Pegasus 180 Solid Plus,"6,58","3,82"
Amazon.de,zelt,"99,96",B0016KW97U,"High Peak Unisex Zelt Nevada 3, dunkeloliv/helloliv, 290 x 215 x 120 cm","13,04","6,05",B0012PUS8G,"High Peak Zelt Minipack, grau/rot, 10053, 2 Personen","8,7","11,16",B000LPAEQY,"High Peak Unisex Zelt Nevada 4, dunkeloliv/helloliv, 54 x 16 x 16 cm, 10086","7,77","5,86"
Amazon.de,baby erstausstattung,"99,95",B01B1JNOW4,"NUK 10256412 Welcome Set, perfekte Erstausstattung für Neugeborene, sieben NUK Produkte in einer schönen Tasche, farblich abgestimmt","16,99","9,02",B00IEV9ZFI,"Philips Avent SCH400/00 Babypflege-Set inkl. aller Pflegeartikel, gelb","12,75","6,65",B01GUYA6DK,"Pampers Sensitive Feuchttücher, 3-Monatspack, 1008 Tücher (18 x 56 Stück)","9,67","2,15"
Amazon.de,babyphone,"99,95",B00IBSYNLK,"Philips Avent SCD501/00 DECT Babyphone (Smart Eco Mode, Nachtlicht)","27,42","8,01",B00E6QIV50,"Philips Avent SCD560/00 DECT Babyphone (Smart Eco Mode, Temperatursensor )","13,21","3,15",B005IWH0YE,"Motorola MBP 8 - Digitales Audio Babyphone mit DECT-Technologie und bis zu 50 Meter Reichweite, weiß","10,41","9,2"
Amazon.de,bose,"99,95",B00X9XD1LK,Bose SoundLink Mini Bluetooth Lautsprecher II carbon,"13,4","5,13",B06XPFYG3D,Bose SoundLink Revolve Bluetooth Lautsprecher schwarz,"10,43","12,79",B0117RGGDE,"Bose SoundTouch 10 kabelloser Lautsprecher, schwarz","8,93","7,73"
Amazon.de,fitbit,"99,95",B01LW2TH3Y,"Fitbit Flex 2 Fitness Wristband - Black, One Size","28,53","23,89",B01KSX374E,"Fitbit Standard Charge 2 Unisex Armband Zur Herzfrequenz Und Fitnessaufzeichnung, Schwarz, L, FB407SBKL-EU","16,03","6,15",B06X9P2LGP,"Fitbit Alta Hr Armband Zur Herzfrequenz-und Fitnessaufzeichnung, Black, L","12,14","8,71"
