Abteilung,Suchbegriff,Suchhäufigkeit,ASIN,Nr. 1 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil,ASIN,Nr. 2 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil,ASIN,Nr. 3 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil
Amazon.de,ps4 spiele,"99,94",B01673J50Y,Far Cry Primal (100% Uncut) - [PlayStation 4],"7,68","1,08",B00Y2JXATI,Need for Speed - [PlayStation 4],"7,55","0,32",B00VWXX4KW,Call of Duty: Black Ops 3 - Day One Edition - [PlayStation 4],"6,98","0,71"
Amazon.de,rauchmelder,"99,94",B007IGQ5SK,"Ei Electronics 10-Jahres-Rauchwarnmelder Ei 650 (mit fest verbauter 3V-Lithium-Batterie, 10 Jahre Produktlebensdauer) weiß, 1 Stück","27,71","2,49",B00CIREEJQ,"Jeising 5er Set Rauchmelder/ Brandmelder GS506, 10 Jahres Batterie VdS zertifiziert EN14604 inkl. 5 x Magnetbefestigung Magnetopad","16,21","8,71",B00ZP7L0WA,"Smartwares TÜV Rauchmelder, 4-er Set, DIN EN 14604, reinweiß, RM149/4","7,88","3,87"
Amazon.de,taschenkalender 2016,"99,94",384851317X,"2016 SEI abenteuerlustig authentisch einfach du glücklich kreativ lebensfroh mutig optimistisch...: Terminplaner mit Einstecktasche, Leseband, ... Postkarten und 2-seitigem Wochenkalendarium","6,33","2,28",3840768349,Ladytimer Blowballs 2016 - Taschenplaner / Taschenkalender A6 - Weekly - 192 Seiten,"5,84","2,54",3840768403,Ladytimer Flower Love 2016 - Taschenplaner / Taschenkalender A6 - Weekly - 192 Seiten,"3,73","3,33"
Amazon.de,wii,"99,94",B000UVI1G4,Nintendo Wii - Konsole weiß inkl. Wii Sports,"22,02",0,B00F5NQK4M,Wii - Konsole mini Mario Kart Bundle,"17,08","2,85",B005OK7NWO,"Nintendo Wii ""Family Edition"" - Konsole inkl. Wii Sports + Wii Party, weiß","16,54",0
Amazon.de,cd player,"99,93",B00FLJWAHQ,Lenco SCD-24 Stereo UKW-Radio mit CD-Player und Teleskopantenne grün,"15,08","6,49",B00EDQ3PTU,"Philips AZ105V/12 CD-Soundmachine (CD, CD-R, CD-RW, UKW, Dynamic Bass Boost), violet","5,51","7,16",B00F0A7ZOY,Grundig RCD 1445 Radio (USB 2.0) mit CD/-MP3/-WMA Wiedergabe blau/silber,"4,64","1,86"
Amazon.de,familienplaner 2016,"99,93",3840762073,Familienplaner 2016 - Bildkalender (24 x 34) - mit Ferienterminen - 6 Spalten,"7,7","7,01",3731808862,XL Familienplaner 2016: Familientimer mit Ferienterminen und Vorschau bis März 2017,"5,33","2,89",B00R1QP7XQ,"Glücksmomente 2016 - Familienplaner - 19,5 x 45 cm","5,02","3,63"
Amazon.de,fire tablet,"99,93",B00ZDWLEEG,"Fire, 17,7 cm (7 Zoll) Display, WLAN, 8 GB - mit Spezialangeboten","60,96","2,4",B00ZAPLERS,"Fire HD 10, 26,7 cm (10,1 Zoll), HD-Display, WLAN, 16 GB (Schwarz) - mit Spezialangeboten","15,28","10,96",B00V95SGIS,"Fire HD 8, 20,3 cm (8 Zoll), HD-Display, WLAN, 8 GB (Schwarz) - mit Spezialangeboten","6,79","6,99"
Amazon.de,fitbit,"99,93",B00SV21RVU,Fitbit Aktivitätstracker Charge HR,"43,1",0,B00P9P6ZDW,"Fitbit Fitness Super Watch Fitbit SURGE, Schwarz, L, FB501BKL-EU","12,02","13,5",B00CIV6990,"Fitbit Fitness-Tracker Flex Wireless, schwarz, 76969","7,93","16,57"
Amazon.de,gaming tastatur,"99,93",B00N3OCV7U,"Sharkoon Skiller Pro beleuchtete Gaming Tastatur (9 Multimedia-, 6 Makro- und 3 Profil-Tasten, Software, USB) schwarz","18,54","8,42",B00ZRUWU92,Sharkoon Shark Zone K30 Gaming-Tastatur mit LED-Beleuchtung schwarz,"11,4","8,24",B00EOU81G2,"Speedlink Parthica Core Gaming Tastatur (variable LED Beleuchtung, 93 konfigurierbare, 5 Profile, 10 Multimedia und 5 makrofähigen Tasten)","7,12","0,71"
Amazon.de,kalender 2016,"99,93",B011N2GTVW,"Busy B Terminkalender 2016 für Vielbeschäftigte Vögel mit dem einzigartigen Layout können Sie auf einer Doppelseite jede Woche zwei Leben unter einen Hut bringen, bunt","8,51","2,18",3840769019,Buchkalender Balacron schwarz 2016 - Bürokalender A5 / Cheftimer A5 - 1 Tag 1 Seite - 320 Seiten,"8,2","3,46",3862293416,Vintage Art 2016: Terminplaner - Kalender,"7,25","1,49"
Amazon.de,philips hue,"99,93",B016151IRQ,"Philips Hue LED Lampe 10 W A60 E27 Starter Set inklusive Bridge, 3-er Set, dimmbar, 16 Mio Farben, app-gesteuert 8718696461693","24,95","2,45",B009567QOI,"Philips Living Colors Iris, Energiesparende LED-Technologie mit 10 Watt, 16 Millionen Farben, mit Fernbedienung, klar 7099960PH","11,23","2,26",B016151J3E,"Philips Hue White LED Lampe 9,5 W A60 E27 Starter Set inklusive Bridge, 2-er Set, dimmbar, app-gesteuert 8718696449615","6,6","5,93"
Amazon.de,plattenspieler,"99,93",B0076Z72RQ,"Dual DTJ 301.1 USB DJ-Plattenspieler (33/45 U/min, Pitch-Control, Magnet-Tonabnehmer-System, Nadelbeleuchtung, USB Kabel) schwarz","14,47","4,23",B00402JUBE,"Dual DT 210 USB Schallplattenspieler (USB-Anschluss, 33/45 U/min) schwarz","9,93","4,4",B00COC61LO,Ion Audio MAX LP | USB Digital Encoder Vinyl Plattenspieler / Turntable mit eingebauten Stereo Lautsprechern - inkl. Converter Software (MAC/PC),"7,63","2,07"
Amazon.de,adele 25 cd,"99,92",B00L98V4UW,25,"92,83",18,B004AB2JVI,21,"2,39","2,64",B000XGDO04,19,"1,85","2,27"
Amazon.de,adidas superstar,"99,92",B00SWI4FK8,adidas Originals Superstar Unisex-Erwachsene Sneakers,"22,28",0,B00UCYWY1C,adidas Originals Superstar Unisex-Kinder Sneakers,"7,79",0,B00SWI4FZ8,adidas Originals Superstar Herren Sneakers,"6,81",0
Amazon.de,amazon fire tv,"99,92",B00KAKPZYG,Fire TV Stick,"43,22","1,06",B00UH2K93O,Das neue Amazon Fire TV mit 4K Ultra HD,"35,98","35,39",B010EGFSSS,Neu - Fire TV Stick mit Sprachfernbedienung,"7,71","0,78"
Amazon.de,anno 2205,"99,92",B00ZPOACH2,ANNO 2205 - [PC],"76,88","24,95",B00ZPODPWG,ANNO 2205 - Collector's Edition - [PC],"14,28","21,66",B011ORVH2C,ANNO 2205 - Standard inkl. Steelbook (exkl. bei Amazon.de),"4,51","2,41"
Amazon.de,lego ninjago,"99,92",B00SDTVZAY,Lego 70736 - Ninjago Angriff des Morro-Drachens,"11,95","2,5",B00SDTVWGG,Lego 70738 - Ninjago letzte Flug des Ninja-Flugseglers,"10,64","2,99",B00NVDOGX0,Lego Ninjago 70755 - Lloyds Dschungelräuber,"9,3","3,37"
Amazon.de,netatmo,"99,92",B0098MGWA8,"Netatmo Wetterstation für iPhone, Android und Windows Phone","46,07","5,37",B016OHME1A,"Netatmo Windmesser für Netatmo-Wetterstation, schwarz","16,12",12,B00X5CMMUQ,"Netatmo Welcome, WLAN Kamera mit Gesichtserkennung, NSC01-EU","11,37","13,33"
Amazon.de,oral b elektrische zahnbürsten,"99,92",B00KBWBPRY,"Oral-B PRO 600 Cross Action elektrische Zahnbürste, Modell 2014","14,8","10,48",B003RRY446,Oral-B Vitality Precision Clean elektrische Zahnbürste (mit Timer),"14,4","8,48",B00LVUY84W,Oral-B PRO 6500 elektrische Zahnbürste (mit Bluetooth & 2. Handstück),"8,19","0,31"
Amazon.de,playmobil,"99,92",B00IF1VVFO,PLAYMOBIL 5568 - Kinderspielplatz,"4,37","1,06",B0077QT4VG,PLAYMOBIL 5167 - Neues Mitnehm-Puppenhaus,"3,43","0,97",B00O4E43VK,PLAYMOBIL 5557 - Abenteuer-Baumhaus,"3,29","0,56"
Amazon.de,playstation 4,"99,92",B00BIYAO3K,PlayStation 4 - Konsole (500GB),"32,84","13,28",B014J9R80M,PlayStation 4 - Konsole Ultimate Player 1TB Edition [CUH-1216B],"12,72","6,64",B0142Z9DHO,PlayStation 4 - Konsole (1TB) Star Wars Battlefront Limited Edition [CUH-1216B],"8,18","2,07"
Amazon.de,wecker,"99,92",B00LO9BZ8M,"TFA Dostmann 60.2528.02 BINGO Funk-Wecker, weiß/grün","13,84","4,39",B00E6HC664,"Philips HF3505/01 Wake-up Light LED, Aufwachen mit Licht, 2 natürlichen Wecktöne, weiß","10,59","0,29",B00BG5CUQ0,"Philips AJ3400 Radiowecker mit großem Display (Digital UKW, 2 Weckzeiten, Sleep-Timer), schwarz","10,25","2,36"
Amazon.de,xbox one,"99,92",B00KB2WXJ8,Xbox One 500 GB 2014,"26,07","37,28",B014R04IC4,Xbox One Elite Bundle,"15,18","10,32",B013GRHYUW,Xbox One 500GB inkl. FIFA 16 + 1 Monat EA Access gratis,"10,73","2,92"
Amazon.de,amazon fire stick,"99,91",B00KAKPZYG,Fire TV Stick,"72,62","2,51",B010EGFSSS,Neu - Fire TV Stick mit Sprachfernbedienung,"12,03","2,27",B00UH2K93O,Das neue Amazon Fire TV mit 4K Ultra HD,"9,53","4,44"
Amazon.de,blackroll,"99,91",B004E2TDHQ,Blackroll Orange (Das Original) Selbstmassagerolle inkl. Übungs-DVD und Übungs-Poster,"41,66","4,62",B003BP5AGA,"Blackroll Selbstmassagerolle, Schwarz, BRSTABKBOXC","20,25","19,66",B00P2AXGMC,"Blackroll Orange Selbstmassagerolle TwinBALL-orange Selbstmassage-Ball inkl. Übungs-Booklet, 8 cm, 8050810","5,89","6,57"
Amazon.de,bose soundlink mini 2,"99,91",B00X9XD1LK,Bose ® SoundLink ® Mini II Bluetooth ® Lautsprecher carbon,"74,94","40,31",B00X9XCZQ2,Bose ® SoundLink ® Mini II Bluetooth ® Lautsprecher pearl,"18,21","15,48",B00HQ9YHUM,Bose ® SoundLink ® Bluetooth ® Speaker III,"2,55","3,82"
Amazon.de,iphone 6s,"99,91",B015A8MVXK,"Apple iPhone 6s Smartphone (11,9 cm (4,7 Zoll) Display, 16GB interner Speicher, IOS) grey","39,67","22,91",B015COHTZM,"Apple iPhone 6s Smartphone (11,9 cm (4,7 Zoll) Display, 64GB interner Speicher, IOS) rosegold","13,8","11,75",B015EOE13S,"Apple iPhone 6s Smartphone (11,9 cm (4,7 Zoll) Display, 16GB interner Speicher, IOS) rosegold","9,18","4,24"
Amazon.de,spiegel bestsellerliste 2015,"99,91",3492307256,Honigtot: Roman,"12,65","4,71",1477849327,Ich bleibe hier,"6,83","2,88",3805250940,Ein ganz neues Leben,"5,33","0,46"
Amazon.de,sporttasche,"99,91",B00JF2D0FG,NIKE Sporttasche Brasilia 6 Duffel,"12,62",0,B008HCMBW8,,"11,71",0,B00IVVGIV0,,"6,66",0
Amazon.de,barbie,"99,9",B00LD3N7AS,Mattel Barbie CFN42 - Barbie und Pferd,"8,43","3,37",B00LD3MQ1E,"Mattel Barbie CHF54 - Glam Ferienhaus, Puppenzubehör","5,9","2,14",B00LD3MQ14,Mattel Barbie CFF48 - 3-in-1 Fantasie Barbie,"5,4","2,75"
Amazon.de,call of duty black ops 3,"99,9",B00VWXX4KW,Call of Duty: Black Ops 3 - Day One Edition - [PlayStation 4],"58,43","20,28",B011C1AXDO,Call of Duty: Black Ops III - Hardened Edition - [PlayStation 4],"7,56","2,95",B011C1BI6U,Call of Duty: Black Ops III - Juggernog Edition - [PlayStation 4],"7,39","2,91"
Amazon.de,gaming maus,"99,9",B00L6HCXRE,Sharkoon Shark Force Gaming Maus schwarz,"12,94","15,04",B00IEOEFFK,Logitech G502 Proteus Core Tunable Gaming Maus,"12,8","1,21",B00DNRN1DK,Sharkoon Drakonia Black Gaming Laser Maus 8200 dpi (11 Tasten) schwarz,"7,04","6,01"
Amazon.de,kaffeemühle,"99,9",B002UXQK36,"Clatronic 283023 KSW 3306 Kaffemühle mit Edelstahlmesser 120 Watt, weiß","16,2","9,94",B005L8YUI4,Rommelsbacher EKM 200 mit Scheibenmahlwerk - Kaffeemühle - 110 Watt - schwarz,"12,49","4,04",B00009LH57,"Bosch MKM6000 Schlagmesser-Kaffeemühle (180 Watt), weiß","7,7","5,44"
