Abteilung,Suchbegriff,Suchhäufigkeit,ASIN,Nr. 1 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil,ASIN,Nr. 2 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil,ASIN,Nr. 3 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil
Amazon.de,ps4,"99,99",B01M4J96DV,"PlayStation 4 - Konsole (500GB, schwarz, slim) inkl. 2. DualShock Controller","24,82","15,36",B0756HMR7H,"PlayStation 4 - Konsole (1TB, schwarz, slim) inkl. FIFA 18 + 2 DualShock Controller","9,36","6,97",B01LQF9UKS,PlayStation 4 Pro - Konsole (1TB),"5,95","2,77"
Amazon.de,ps4 spiele,"99,99",B072MZ8Z3K,Assassin's Creed Origins - [PlayStation 4],"7,06","0,27",B018UK8NQ4,Gran Turismo Sport - [PlayStation 4],"6,07","0,35",B071N9SDXL,Call of Duty: WWII - Standard Edition - [PlayStation 4],"4,92","0,37"
Amazon.de,rauchmelder,"99,99",B00DW78A8C,mumbi 4er Set Magnetbefestigung für Rauchmelder Magnet Befestigung für glatte Flächen (NICHT für Rauhfaser oder losen Putz),"28,61","3,34",B01MTOCR7N,mumbi RM250 VDS 10 Jahres Rauchmelder DIN EN14604,"18,74","16,06",B01LYSNU86,mumbi RMF150 Funkrauchmelder: 6 x Funk Rauchmelder / Feuermelder geprüft nach DIN EN 14604 - verlinkbar vernetzbar koppelbar,"10,93","1,53"
Amazon.de,tablet,"99,99",B01J94TL6Q,"Das neue Fire HD 8-Tablet, 20,3 cm (8 Zoll) HD Display, 16 GB (Schwarz), mit Spezialangeboten","16,36","2,78",B01J90P010,"Das neue Fire 7-Tablet, 17,7 cm (7 Zoll) Display, 8 GB (Schwarz), mit Spezialangeboten","14,06","4,99",B01ERY8650,"Samsung Galaxy Tab A (2016) T580 25,54 cm (10,1 Zoll) WiFi Tablet PC (Octa Core 2GB RAM Android 6,0 neue Version) schwarz","10,07","4,42"
Amazon.de,( Leer ),"99,98",B01J5W9SXS,"Dalber 41412H Wolken Hängelampe Türkisfarbige, Plastik, grün, 33 x 33 x 25 cm","1,6","0,14",B01D2VMCE0,"Zewa Wisch und Weg Küchenrollen Original, saugstarke Wischtücher, 1 x 4 Rollen (4 x 45 Blatt)","1,25","0,08",B014UMMKL0,"PowerBar ProteinPlus Low Sugar Chocolate-Brownie, 35 g","1,19","0,35"
Amazon.de,adventskalender mädchen,"99,98",B06XDFDKT8,Craze 57460 - Adventskalender Bibi und Tina,"7,01","3,69",B06XN5YKX8,Craze 57309 - Adventskalender Disney Frozen,"6,05","6,02",B06XWZFQ12,Bibi Blocksberg Adventskalender,"4,7","3,1"
Amazon.de,adventskalender zum befüllen,"99,98",B0154CWJ9I,,"25,14","12,02",B01GS8K962,"Heitmann Deco Adventskalender zum Aufhängen und selbst Befüllen - Filz-Adventskalender - Grau, Beige, Weiß","15,04","5,05",B00DT4O8MU,"Heitmann Deco Adventskalender Kette zum Befüllen und Aufhängen - Filz-Adventskalender -  Weihnachts-Motive - Rot, Grün","8,17","4,11"
Amazon.de,elektrische zahnbürste,"99,98",B00KBWBPRY,"Oral-B Pro 600 Elektrische Zahnbürste, mit Timer und CrossAction Aufsteckbürste, weiß","19,61",11,B0140IEGIE,"Oral-B Pro 750 Elektrische Zahnbürste, mit CrossAction Aufsteckbürste, Bonus Pack mit Reise-Etui, schwarz","11,42","6,96",B013EGEFQQ,"Oral-B Pro 690 Elektrische Zahnbürste, mit zwei CrossAction Aufsteckbürsten, Bonus Pack mit 2 Handstücken, weiß","7,25","7,51"
Amazon.de,feuerwehrmann sam,"99,98",B017WSV2DG,Simba 109257661 - Feuerwehrmann Sam Jupiter Feuerwehrauto mit 2 Figuren 28cm,"11,11","4,61",384991335X,Feuerwehrmann Sam Magnet-Spiel-Buch: Lernspaß mit 16 Magneten,"5,05","3,14",B017WSLJ02,Simba 109257656 - Feuerwehrmann Sam Feuerwehrauto Venus mit Figur und Originalsound,"4,85","4,9"
Amazon.de,fifa 18 ps4,"99,98",B072M7NPMC,FIFA 18 - Standard Edition - [PlayStation 4],"85,78","55,6",B072Q5XPQP,FIFA 18 - Ronaldo Edition - [PlayStation 4],5,"29,17",B07212881M,FIFA 18 - Standard Edition - Steelbook Edition (exkl. bei Amazon.de) - [PlayStation 4],"2,48",0
Amazon.de,fire tv,"99,98",B06XTVS1D4,Das neue Fire TV mit 4K Ultra HD und Alexa-Sprachfernbedienung,"50,6","27,67",B01ETRIS3K,Fire TV Stick mit Alexa-Sprachfernbedienung,"26,2","7,21",B01LXP5TXI,Amazon Ethernetadapter für Fire TV und Fire TV Stick mit Alexa-Sprachfernbedienung (nur 2017 Modelle),"7,79","5,73"
Amazon.de,halloween kostüm damen,"99,98",B003DRUG7O,"Smiffy's 34132S Zombie-Krankenschwesterkostüm, S, weiß","18,05","4,42",B00AZGN52O,"Smiffys, Damen Zombie-Snow Fright Kostüm, Kleid mit Latex Brustteil und Haarband, Größe: S, 23352","6,53","10,38",B00AZGEYUQ,Smiffy's 37172 Stacheldraht-Halswunde,"5,99","6,57"
Amazon.de,halloween kostüm herren,"99,98",B019CT6XSC,"erdbeerloft - Herren Sensenmann Der Tod Karneval Faschingskostüm, XXL, Schwarz","9,26","5,63",B0073E55TC,"Rubie 's Offizielles Joker Arkham City, Erwachsenen-Kostüm – Medium","8,65","5,38",B00K7HCJ1Y,Rubies Offizielles Marvel Deadpool Deluxe Kost&uuml;m f&uuml;r Erwachsene &ndash;&nbsp;Gr&ouml;&szlig;e: XL,"5,01","2,45"
Amazon.de,kaffeemaschine,"99,98",B00400OMU0,"De'Longhi Magnifica S ECAM 22.110.B Kaffeevollautomat (Direktwahltasten und Drehregler, Milchaufschäumdüse, Kegelmahlwerk 13 Stufen, Herausnehmbare Brühgruppe, 2-Tassen-Funktion) schwarz","9,8",1,B000ALVUM6,"Philips HD7546/20 Gaia Filter-Kaffeemaschine mit Thermo-Kanne, schwarz/metall","9,17","4,51",B005FQJUI2,Melitta 100801 Optima Timer Kaffeefiltermaschine - schwarz/Edelstahl,"7,05","4,44"
Amazon.de,kondome,"99,98",B00N9W34X6,"Durex Gefühlsecht Kondome, hauchzart für intensives Empfinden, 16er Pack (1 x 16 Stück)",15,"5,56",B00KIQI5A8,"Durex Fun Explosion Kondome, aufregende Vielfalt für mehr Spaß, 40er Großpack (1 x 40 Stück)",15,"6,51",B073TYHGX2,"Durex Love Collection Kondome, bunter Kondom Mix-Pack für mehr Abwechslung, 31er (1 x 31 Stück)","11,92","5,89"
Amazon.de,laptop,"99,98",B072C2G4LN,"HP 15-bw050ng 2CN90EA 39,6 cm (15,6 Zoll) Laptop (AMD Dual-Core E2-9000e, 4 GB RAM, 128 GB SSD, AMD Radeon R2-Grafikkarte, FreeDOS 2.0) schwarz","19,48","7,23",B06XPX66BN,"iOTA ONE Laptop / Tablet, 25,6 cm (10,1 Zoll), 2-in-1-Modell - (Schwarz) (Quad-Core-Prozessor Intel Atom, 1,33 GHz, 2 GB RAM, 32 GB eMMC-Speicher, Windows 10,  QWERTY-Tastatur)","12,55","38,37",B073D15ZQ2,"Lenovo IdeaPad 320S 35,6 cm (14,0 Zoll HD Anti-Glare) Slim Notebook (Intel Pentium 4415U Dual-Core, 4 GB RAM, 1 TB HDD, Intel HD Graphics 610, Windows 10) grau (mineral grey)","9,14","2,71"
Amazon.de,lego,"99,98",B00PY3EYQO,LEGO Classic 10698 - Große Bausteine-Box,"7,75","5,44",B01J41M9WC,"LEGO 10703 Classic Kreativ-Bauset Gebäude, Baukästen","4,5","3,46",B013GY8MMO,LEGO City 60107 - Feuerwehrfahrzeug mit fahrbarer Leiter,"4,21","3,72"
Amazon.de,lego duplo,"99,98",B00F3B2TVO,"LEGO DUPLO 10572 - Große Steinebox | Spielzeug für Kinder ab 1,5 Jahren","7,85","5,94",B01J41D4IA,LEGO DUPLO 10848 - Meine ersten Bausteine,"6,65","5,73",B01J41DAZW,LEGO DUPLO 10835 - Familienhaus | Kleinkind Spielzeug ab 2 Jahren,"5,63","3,5"
Amazon.de,lego ninjago,"99,98",B06WGPSBPB,LEGO Ninjago 70607 - Verfolgungsjagd in Ninjago City,"10,37","11,31",B06VVH7YY1,LEGO Ninjago 70608 - Meister Wu's Wasser-Fall,"9,74","7,06",B06WLL3M8Y,LEGO Ninjago 70606 - Spinjitzu-Training,"6,1","6,78"
Amazon.de,lego technik,"99,98",B06WVBM7K2,LEGO Technic 42070 - Allrad-Abschleppwagen,"11,71","2,54",B01J41LWFW,LEGO Technic 42065 - Ferngesteuerter Tracked Racer | Outdoor Spielzeug,"10,85","4,32",B01CCT2ZIG,LEGO Technic 42055 - Schaufelradbagger,"6,83","1,93"
Amazon.de,nerf,"99,98",B01MXLMEAP,"Hasbro Nerf B9837EU4 - N-Strike Elite Disruptor, Spielzeugblaster","10,38","7,49",B01BP6GPV0,"Hasbro Nerf B5573EU4 - N-Strike Elite Hyper-Fire Blaster, Spielzeugblaster","8,44","4,73",B06X9Q5T2N,Hasbro Nerf C1294EU4 - N-Strike Modulus Regulator,"7,02","1,91"
Amazon.de,south park die rektakuläre zerreißprobe,"99,98",B00ZR8DNV8,South Park: Die rektakuläre Zerreißprobe - (uncut) - [PlayStation 4],"41,88","20,12",B01IHVGPPC,South Park: Die rektakuläre Zerreißprobe -  Standard inkl. Steelbook Edition (exkl. bei Amazon.de) - (uncut) - [Playstation 4],"28,15","28,69",B01H0JCHXQ,South Park: Die rektakuläre Zerreißprobe - Collector's Edition - (uncut) - [PlayStation 4],"9,22","9,53"
Amazon.de,staubsauger,"99,98",B01MTF06KN,"Philips FC9332/09 PowerPro Compact Bodenstaubsauger, EEK A, beutellos, 650 W, weiß","14,77","3,75",B074WDMPYG,"Bosch BGL25A100 Bodenstaubsauger MoveOn Mini, aqua pastel, 3,5l Staubbeutelvolumen, inkl. Fugen-, Polster- und Rollendüse, 8m Aktionsradius","10,85","4,97",B00NTR1PTG,"Siemens VS06B1110 Bodenstaubsauger synchropower mit Beutel, EEK B, highPower Motor, powerSecure System, Moonlight Blue","9,89","4,79"
Amazon.de,switch,"99,98",B01N5OPMJW,Nintendo Switch Konsole Neon-Rot/Neon-Blau,"37,61","5,53",B075LSK284,Nintendo Switch Konsole Rot + Mario Odyssey,"20,97","1,83",B000FNFSPY,TP-Link TL-SF1005D Netzwerk Switch (5x 10/100MBit/s RJ45 ports) weiß,"8,41","16,28"
Amazon.de,taschenkalender 2018,"99,98",386229465X,Timer Schwarz (Sei du selbst) A6 2018: Terminplaner in Lederoptik,"6,2","2,75",3862294811,VintageArt 2018 | Kalender | Taschen-Kalender | Grafik Werkstatt | A6: Terminplaner,"3,53","1,37",384078834X,Ladytimer Blowballs 2018 - Taschenplaner / Taschenkalender A6 - Weekly - 192 Seiten,"3,39","3,02"
Amazon.de,tiptoi,"99,98",B00V8K81AM,Ravensburger 00507 - tiptoi Starter-Set mit Stift und Buch Wieso? Weshalb? Warum? Entdecke den Bauernhof,"11,09","0,93",B00V8KFAHY,Ravensburger 00700 - Tiptoi Stift mit Player,"5,82","1,15",3473418080,tiptoi® Merken und Konzentrieren (tiptoi® Mein Lern-Spiel-Abenteuer),"5,76","4,62"
Amazon.de,wäscheständer,"99,98",B0031S9AC2,Leifheit 81570 Standtrockner Pegasus 150 Solid Slim,"18,45","8,67",B0002ZO8GU,Gimi Jolly Wäscheständer farblich sortiert,"10,38","7,93",B01N6J6ODS,"Leifheit 81547 Standtrockner Classic 200 Easy Crazy Pink Standtrockner, Metall, 54.5 x 4.5 x cm",8,"8,32"
Amazon.de,xbox one spiele,"99,98",B072KDG87Y,Assassin's Creed Origins - [Xbox One],"4,33","0,65",B071DJNGVV,Call of Duty: WWII - Standard Edition - [Xbox One],"3,77","0,24",B01H3VW76I,Elex - [Xbox One],"3,66","1,56"
Amazon.de,xbox one x,"99,98",B06Y36MK86,Xbox One X 1TB Konsole,"70,36","74,2",B071GKV1DL,Forza Motorsport 7 - Standard  Edition - [Xbox One],"3,14","0,27",B074XJCGBJ,Disneyland - [Xbox One X],"2,46","5,22"
Amazon.de,alexa echo,"99,97",B06ZXQV6P8,"Das neue Amazon Echo (2. Generation), Anthrazit Stoff","29,48","13,84",B01DFKBG54,"Amazon Echo Dot (2. Generation), Schwarz","20,19","2,7",B01GAGVWYU,"Amazon Echo, Weiß (Vorherige Generation)","8,63","2,58"
Amazon.de,amazon echo,"99,97",B06ZXQV6P8,"Das neue Amazon Echo (2. Generation), Anthrazit Stoff","30,57","10,72",B01DFKBG54,"Amazon Echo Dot (2. Generation), Schwarz","13,74","1,2",B01GAGVWYU,"Amazon Echo, Weiß (Vorherige Generation)","12,07",2
Amazon.de,amazon fire stick,"99,97",B01ETRIS3K,Fire TV Stick mit Alexa-Sprachfernbedienung,"73,96","45,55",B06XTVS1D4,Das neue Fire TV mit 4K Ultra HD und Alexa-Sprachfernbedienung,"13,55","8,69",B01LXP5TXI,Amazon Ethernetadapter für Fire TV und Fire TV Stick mit Alexa-Sprachfernbedienung (nur 2017 Modelle),"4,94","2,63"
Amazon.de,baby born,"99,97",B0009UZ902,"Simba 105039005 - New Born Baby, Funktions-Baby-Puppe (trinkt/näßt), inklusive Zubehör, 43 cm","9,55","6,87",B01EAANJTE,"Zapf Creation 822005 - BABY Born Interactive, Puppe","9,01","4,78",B01EJKM68A,Zapf Creation 820704 - BABY Born Interactive Sister,"7,95","2,72"
Amazon.de,barbie,"99,97",B014DEHUU6,Mattel Barbie DHC39 Dreamtopia Bonbon Königreich 3-in-1 Fantasie Barbie Puppe,"5,53","3,16",B01ARGBPBO,"Mattel Barbie DMC30 - Barbie Die große Hundesuche, Tanzspaß Pferd und Puppe","5,31","1,45",B015CCR6UC,Mattel Barbie DJR55 - Glam Cabrio und Puppe,"5,25","3,05"
Amazon.de,call of duty ww2,"99,97",B071N9SDXL,Call of Duty: WWII - Standard Edition - [PlayStation 4],"80,88","31,97",B072MZ8Z3K,Assassin's Creed Origins - [PlayStation 4],"2,32","0,06",B075VG8VNW,Bigbox Call of Duty WWII,"1,69","7,43"
Amazon.de,dan brown,"99,97",3431039995,"Origin (Robert Langdon, Band 5)","70,16","13,43",3404160002,Das verlorene Symbol,"6,93","17,33",B01M62F528,Origin: Thriller (Robert Langdon 5),"5,07",0
Amazon.de,einhorn,"99,97",B06XP3ZMVD,Nici 41240 - Kosmetik Adventskalender Einhorn Theodor,"12,59","1,08",362517944X,"Das große Einhorn-Fanbuch: Basteln, Backen, Beauty & mehr","9,53","6,68",B0756N8YYW,"Bestron DUC800T Einhorn Toaster Limited Edition, 700 W","7,74","1,13"
Amazon.de,elex,"99,97",B01H3VW7C2,Elex - [PC],"75,94","37,09",B071FFQVJG,Elex:  - Collector's  Edition - [PlayStation 4],"5,43","17,48",B0719DXZDW,Elex [AT-PEGI] - [PlayStation 4],"4,42","22,25"
Amazon.de,familienplaner 2018,"99,97",3866793537,"FamilienPlaner 2018 23x42cm, 5 Spalten, Wandkalender 12 Monate Jan-Dez 2018 - Wandplaner, Familienkalender, Ferientermine, viele Zusatzinfos","4,6","5,11",3731825708,"Familienplaner Farbenspiel 2018: Praktischer Familienkalender mit 4 breiten Spalten, Ferienterminen, Vorschau bis März 2019 und nützlichen Zusatzinformationen.","4,58","4,08",3731825600,"XL Familienplaner 2018: Familienkalender mit 6 breiten Spalten. Hochwertiger Familientimer mit Ferienterminen, extra Spalte, Vorschau bis März 2019 und nützlichen Zusatzinformationen.","4,14","4,04"
Amazon.de,fire tv stick 2,"99,97",B01ETRIS3K,Fire TV Stick mit Alexa-Sprachfernbedienung,"67,98","27,2",B06XTVS1D4,Das neue Fire TV mit 4K Ultra HD und Alexa-Sprachfernbedienung,"19,39","10,68",B01LXP5TXI,Amazon Ethernetadapter für Fire TV und Fire TV Stick mit Alexa-Sprachfernbedienung (nur 2017 Modelle),"4,65","3,48"
Amazon.de,kindle paperwhite,"99,97",B00QJDO0QC,"Kindle Paperwhite eReader, 15 cm (6 Zoll) hochauflösendes Display (300 ppi) mit integrierter Beleuchtung, WLAN (Schwarz) - mit Spezialangeboten","44,72","16,37",B00QJEL42Y,"Kindle Paperwhite eReader, Zertifiziert und generalüberholt, 15 cm (6 Zoll) hochauflösendes Display (300 ppi) mit integrierter Beleuchtung, WLAN (Schwarz) – mit Spezialangeboten","15,37","21,48",B017DOUW76,"Kindle Paperwhite eReader, 15 cm (6 Zoll) hochauflösendes Display (300 ppi) mit integrierter Beleuchtung, WLAN (Weiß) - mit Spezialangeboten","14,18","15,95"
Amazon.de,kopfhörer,"99,97",B00NBR70DO,"Sony MDR-ZX110 faltbarer Bügelkopfhörer, schwarz","19,73","13,91",B00NBR705M,"Sony MDR-ZX110 faltbarer Bügelkopfhörer Leistungsstarker Klang, rosa","9,54","8,18",B00I3LUWQA,Sony MDRZX310 Lifestyle Kopfhörer schwarz,"8,45","5,75"
Amazon.de,küchenmaschine,"99,97",B004MPQQ02,"Bosch MUM4880 Küchenmaschine MUM4 (600 Watt, Edelstahl-Rührschüssel, Durchlaufschnitzler, Mixeraufsatz Kunststoff, Fleischwolf, Zitruspresse, Rezept DVD) weiß","20,58","9,6",B004MPQQ20,"Bosch MUM48R1 Küchenmaschine MUM4 (600 Watt, 3.9 Liter, Edelstahl-Rührschüssel, Durchlaufschnitzler, Rezept DVD) rot","8,55","8,6",B0041G5R3Y,"Bosch MUM56340 Küchenmaschine Styline MUM5 (900 Watt, Edelstahl-Rührschüssel, Durchlaufschnitzler, Rühr-Schlagbesen und weiteres Zubehör) silber","8,45","3,62"
Amazon.de,lego city,"99,97",B01J41FSB6,LEGO City 60152 - Straßenreiniger und Bagger,"4,49","4,36",B01J41G4H8,LEGO City 60141 - Polizeiwache,"4,46","0,8",B01J41G4Z0,LEGO City 60138 - Polizei Rasante Verfolgungsjagd,"4,09","4,62"
Amazon.de,lego friends,"99,97",B01J41ERCM,LEGO Friends 41314 - Stephanies Haus,"7,8","3,49",B06X6GMTKW,LEGO Friends 41318 - Heartlake Krankenhaus,"7,56","1,49",B01J41EPHY,LEGO Friends 41313 - Heartlake Freibad,"6,99","4,37"
Amazon.de,makita,"99,97",B0042CWWS0,Makita B-43044 Bohrer Bit Set 66tlg. im MAKPAC,"8,68","3,43",B00NY9ATOQ,"Makita Akku-Set 18 V, DHP453 und DTD146, DLX2020Y","5,94","6,55",B015PMXG9Y,"Makita Akku-Bohrschrauber (10,8 V, 4,0 Ah, inkl. 2 Akkus und Ladegerät), DF331DSMJ","4,97","4,72"
Amazon.de,mario odyssey,"99,97",B01MUBNPYP,Super Mario Odyssey [Nintendo Switch],"69,61","14,68",B075LSK284,Nintendo Switch Konsole Rot + Mario Odyssey,"8,41","2,06",0744018889,Super Mario Odyssey (Standard Edition),"4,41","15,5"
Amazon.de,playstation 4,"99,97",B01M4J96DV,"PlayStation 4 - Konsole (500GB, schwarz, slim) inkl. 2. DualShock Controller","34,72","23,52",B0756HMR7H,"PlayStation 4 - Konsole (1TB, schwarz, slim) inkl. FIFA 18 + 2 DualShock Controller","12,27","10,62",B01LQF9UKS,PlayStation 4 Pro - Konsole (1TB),"7,76","3,11"
Amazon.de,ps4 controller,"99,97",B01GVQUX3U,"PlayStation 4 - DualShock 4 Wireless Controller, schwarz (2016)","36,65","16,56",B00BF6D63Q,"PlayStation 4 - DualShock 4 Wireless Controller, schwarz","8,31","12,38",B0752PR82Q,"PlayStation 4 - DualShock 4 Wireless Controller Limited Edition ""PlayStation F.C.""","6,64","8,04"
Amazon.de,spielzeug ab 2 jahre,"99,97",B00B1OUCQG,"Kosmos 697365 - Soundwürfel Bauernhof, Kinderspiel","4,7","7,46",B00J2WA0TI,Haba 301056 - Magnetspiel Stadtlabyrinth,"4,51","2,89",B001P4ZACS,HABA 4655 - Meine ersten Spiele - Erster Obstgarten,"3,58","1,57"
