Abteilung,Suchbegriff,Suchhäufigkeit,ASIN,Nr. 1 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil,ASIN,Nr. 2 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil,ASIN,Nr. 3 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil
Amazon.de,tablet,"99,94",B00ZDWLEEG,"Fire-Tablet, 17,7 cm (7 Zoll) Display, WLAN, 8 GB (Schwarz) - mit Spezialangeboten","13,91","10,17",B00TFECJ42,"Lenovo Tab 2 A7-10 17,8 cm (7 Zoll IPS) Tablet (ARM MTK 8121 Quad-Core Prozessor, 1,3GHz, 1GB RAM, 8GB eMMC, GPS, Touchscreen, Dolby Sound, Android 4.4) schwarz","11,25","10,28",B01ERY8650,"Samsung Galaxy Tab A (2016) T580N 25,54 cm (10,1 Zoll) Wi-Fi Tablet-PC (Octa-Core, 2GB RAM, 16GB eMMC, Android 6.0, neue Version) schwarz","8,34","2,7"
Amazon.de,echo,"99,93",B01GAGVCUY,"Amazon Echo, Schwarz","59,72",0,B01DFKBG54,"Amazon Echo Dot (2. Generation), Schwarz","24,23",0,B01GAGVWYU,"Amazon Echo, Weiß",8,0
Amazon.de,fire tv stick,"99,93",B00KAKPZYG,Fire TV Stick,"74,43","29,91",B010EGFSSS,Fire TV Stick mit Sprachfernbedienung,"10,85","41,85",B00UH2K93O,Amazon Fire TV mit 4K Ultra HD,"7,81","9,18"
Amazon.de,kaffeemaschine,"99,93",B000ALVUM6,"Philips HD7546/20 Gaia Filter-Kaffeemaschine mit Thermoskanne, schwarz/metall","17,05","5,04",B00JM0BYDQ,Melitta 1010-02 bk Easy Kaffeefiltermaschine -Glaskanne -Tropfstopp -Schwenkfilter schwarz,"8,05","6,38",B005FQJUI2,Melitta 100801 Optima Timer Kaffeefiltermaschine - schwarz/Edelstahl,"7,24","3,34"
Amazon.de,lego star wars,"99,93",B00SDTTH5E,LEGO  Star Wars 75105 - Millennium Falcon,"5,63","2,7",B01AC1DV6G,LEGO® Star Wars™ 75151 - Clone Turbo Tank™,"5,25","2,32",B012NOD05C,LEGO Star Wars 75135 - Obi-Wan's Jedi Interceptor,"4,83","4,93"
Amazon.de,lumia 950 hülle,"99,93",B00PQVKIDW,mumbi Schutzhülle Microsoft Lumia 950 Hülle,"29,12","22,55",B00PQVJJT6,mumbi Schutzhülle Microsoft Lumia 950 Hülle transparent weiss,"28,07","24,13",B00PQXHBZS,mumbi Ledertasche im Bookstyle für Mircosoft Lumia 950 Tasche,"13,86","18,07"
Amazon.de,crocs,"99,92",B00LA1SKLE,Crocs Crocband Unisex - Erwachsene Clogs,"20,68",0,B00B4ETBPG,Crocs Classic Unisex - Erwachsene Clogs,"13,33",0,B00SIZHA0W,Crocs Crocband 10998 Unisex - Kinder Clogs,"6,05",0
Amazon.de,ps4 pro,"99,92",B01H0CG7GQ,PlayStation 4 Pro - Konsole (1TB),"75,05","7,71",B00ULWWFIC,PlayStation VR - [PlayStation 4],"9,05",0,B01LQF9RDI,"PlayStation 4 - Konsole (500GB, schwarz,slim) [CUH-2016A]","2,43","0,4"
Amazon.de,tastatur,"99,92",B00E6KGKXG,"LOGITECH K280e corded Keyboard USB black for Business, QWERTZ,  deutsches Layout",23,"12,88",B00N3OCV7U,"Sharkoon Skiller Pro beleuchtete Gaming Tastatur (9 Multimedia-, 6 Makro- und 3 Profil-Tasten, Software, USB) schwarz","11,54","6,21",B008IL952C,"Logitech Wireless Combo MK330 - schnurlose Tastatur und Computermaus (2,4GHz, USB, QWERTZ deutsches Tastaturlayout) schwarz","6,88","2,97"
Amazon.de,adventskalender,"99,91",B01EKFFMEO,"PLAYMOBIL 9008 - Adventskalender ""Eislaufprinzessin im Schlosspark""","4,81","1,6",B00OBHOD6A,"Huber's Frühstücks-Adventskalender ""Rentner"", 1er Pack (1 x 200 g)","4,59","1,87",B01BPF5CKG,"VTech Baby 80-192904 - Tip Tap Baby Tiere, Adventskalender, bunt","3,32","0,68"
Amazon.de,elektrische zahnbürste,"99,91",B00KBWBPRY,Oral-B PRO 600 CrossAction wiederaufladbare elektrische Zahnbürste,"19,4","8,03",B00J59G236,"Philips Sonicare HX6510/22 EasyClean Elektrische Zahnbürste mit Schalltechnologie, weiß","8,21","4,17",B010LB4O7W,Oral-B PRO 700 Tiefenreinigung wiederaufladbare elektrische Zahnbürste,8,"6,57"
Amazon.de,fitbit,"99,91",B00SV21RVU,Fitbit Aktivitätstracker Charge HR,"26,71",0,B01DK5DA8K,Fitbit Fitness Armband Alta,"17,26",0,B00X71TBG8,Fitbit Fitness Super Watch Fitbit Surge,"14,09",0
Amazon.de,microsoft lumia 950 hülle,"99,91",B00PQWYOE0,mumbi Flip Case Microsoft Lumia 950 Tasche,"30,31","11,85",B00PQVRV5K,mumbi Microsoft Lumia 950 Tasche Etui schwarz (Lasche mit Rückzugfunktion Ausziehhilfe),"30,19",0,B00PQVKIDW,mumbi Schutzhülle Microsoft Lumia 950 Hülle,"14,74","14,63"
Amazon.de,samsung galaxy j5 hülle,"99,91",B00ZRJAH6Q,mumbi Schutzhülle Samsung Galaxy J5 (2015) Hülle,"31,83","15,11",B00ZRJ9YRY,mumbi Schutzhülle Samsung Galaxy J5 (2015) Hülle transparent weiss,"31,49","23,76",B00ZRJA67G,mumbi Schutzhülle Samsung Galaxy J5 (2015) Hülle transparent schwarz,"30,77","15,84"
Amazon.de,blackroll,"99,9",B004E2TDHQ,"Blackroll Orange (Das Original) - Faszienrolle inkl. Übungs-DVD, Übungsposter & Booklet. Die Massagerolle für die Faszien, auch Foam Roller, Gymnastikrolle, Fitnessrolle genannt, zur Selbstmassage und Behandlung des Bindegewebes. Qualität Made in Germany","27,38","1,53",B003BP5AGA,"Blackroll Standard Selbstmassagerolle, schwarz","22,09","13,03",B01IRAKI42,,"6,83",0
Amazon.de,kühlschrank,"99,9",B007DC216Y,Beko TS 190020 Kühlschrank / A+ / 118 kWh/Jahr / Kühlteil: 88 L / Weiß / Unterbaufähig / Glasablagen,"11,19","7,25",B002V937D0,Bomann KS 163.1 Kühlschrank / A+ / Kühlen: 86 L / Gefrieren: 10 L / weiß,"8,64","10,4",B008KFXIG0,Bomann KG 320 Kühl-Gefrier-Kombination / A++ / 163 kWh/Jahr / 112 L Kühlteil / 48 L Gefrierteil / silber,"7,88","6,02"
Amazon.de,lego,"99,9",B013GYB3O8,LEGO Classic 10702 - Kreatives Bauset,"8,41","6,34",B00NVDP3ZU,LEGO Classic 10696 - LEGO Mittelgroße Bausteine-Box,"6,38","4,51",B00SDTZ09G,Lego 60092 - City Tiefsee-U-Boot,"5,62","5,14"
Amazon.de,bügeleisen,"99,89",B004GUQ10I,Tefal FV4680 Dampfbügeleisen Ultragliss türkisblau,"34,6","6,45",B00M89TPZC,"Philips GC3811/70 Azur Performer Dampfbügeleisen, 2,400 W, 160 g Dampfstoß, SteamGlide Plus, weiß / türkis","11,51","2,67",B003HDB1XC,Severin BA 3243 Dampfbügelautomat / 2400 Watt / 200 ml Kapazität / keramikbeschichtete Edelstahlsohle / weiß-violett,"6,18","6,72"
Amazon.de,kondome,"99,89",B00N9W34X6,"Durex Gefühlsecht Kondome, 1er Pack (1 x 16 Stück)","23,75","3,11",B001GM3VKC,Billy Boy Kondome 100er Beutel Mix-Sortiment aus farbigen. perlgenoppten. farbig-aromatisierten und extra feuchten Kondomen,"14,22","8,34",B00DS2OVSY,"Billy Boy Kondome 50er Beutel Mix-Sortiment aus farbigen, perlgenoppten, farbig-aromatisierten und extra feuchten Kondomen (1 x 50 Stück)","10,69","4,7"
Amazon.de,gopro,"99,88",B00O32GPKK,"GoPro HERO4 Silver Adventure Actionkamera (12 Megapixel, 41,0 mm x 59,0 mm x 29,6 mm)","46,58","5,13",B01BSPLMPW,"GoPro HERO Session Actionkamera (8 Megapixel, 38 mm, 38 mm, 36,4 mm)","24,11","15,9",B00O32GGTK,"GoPro HERO4 Black Adventure Actionkamera (12 Megapixel, 41,0 mm x 59,0 mm x 29,6 mm)","12,85","7,15"
Amazon.de,kühl gefrierkombination,"99,88",B004R9PS7U,Siemens iQ500 KG39EAI40 Kühl-Gefrierkombination / A+++ / Kühlteil: 249 L / Gefrierteil: 88 L / Edelstahl / FreshSense / Inox-AntiFingerprint / CoolBox,"11,07","4,38",B004ROI3RC,Bosch KGE39AI40 Serie 6 Kühl-Gefrier-Kombination SmartCool / A+++ / Kühlen: 247 L / Gefrieren: 89 L / Edelstahl / Anti-Fingerprint,"7,67","1,77",B0142CXOEU,Bauknecht KG 335 A++ IN Kühl-Gefrier-Kombination / 189 cm Höhe / 243 kWh/Jahr / 228 l Kühlteil / 111 l Gefrierteil / Flüsterleise mit 38 dB / Edelstahl ProTouch,"5,69","5,67"
Amazon.de,makita,"99,88",B00NY9ATOQ,"Makita Akku-Set 18 V, DHP453 und DTD146, DLX2020Y","11,45","13,52",B00N4VTTR2,"Makita Akku-Schlagbohrschrauber 18 V / 1,5 Ah inklusive Akku-Lampe, DHP453RYLJ","10,24","6,88",B002J4UK5A,Makita P-44046 Bohrer-/Bit-Set 216-tlg,"7,03","7,31"
Amazon.de,wetterstation,"99,88",B001GOPRC0,Wetterstation WS 9140-IT mit Funkuhr und Innen- und Außentemperaturanzeige,"11,92","5,85",B011BSK1DK,"TFA Dostmann satellitengestützte Wetterstation HELIOS COLOR Funk-Wetterstation, mehrfarbig","6,42","5,78",B001HJ5DLE,"TFA Dostmann Funkwetterstation Spectro 35.1089, silber, 4.5 x 11.9 x 13.6cm","5,68","2,92"
Amazon.de,fire tv,"99,87",B00UH2K93O,Amazon Fire TV mit 4K Ultra HD,"44,71","37,79",B00KAKPZYG,Fire TV Stick,"31,55","3,44",B00KQEG1GC,"Amazon Fire TV, (Zertifiziert und generalüberholt)","14,56","31,41"
Amazon.de,huawei g8 hülle,"99,87",B014W37P80,mumbi Schutzhülle Huawei G8 / GX8 Hülle,"33,37","71,43",B014W37JVS,mumbi Schutzhülle Huawei G8 / GX8 Hülle transparent weiss,"33,33",0,B014W37MHY,mumbi Schutzhülle Huawei G8 / GX8 Hülle transparent schwarz,"33,12","28,57"
Amazon.de,kalender 2017,"99,87",3862294102,VintageArt 2017: Terminplaner,"12,75","2,85",3862294048,Timer Schwarz 2017: Terminplaner in Lederoptik,"8,31","3,12",3848515458,2017 SEI abenteuerlustig authentisch einfach du glücklich kreativ lebensfroh mutig optimistisch...: Terminplaner mit Wochenkalendarium,"7,75","3,49"
Amazon.de,kindle paperwhite,"99,87",B00QJDO0QC,"Kindle Paperwhite eReader, 15 cm (6 Zoll) hochauflösendes Display (300 ppi) mit integrierter Beleuchtung, WLAN (Schwarz) - mit Spezialangeboten","55,99","28,18",B017DOUW76,"Kindle Paperwhite eReader, 15 cm (6 Zoll) hochauflösendes Display (300 ppi) mit integrierter Beleuchtung, WLAN (Weiß) - mit Spezialangeboten","14,93","15,62",B0186FESVC,"Der neue Kindle eReader, 15,2 cm (6 Zoll) Touchscreen ohne Spiegeleffekte, WLAN (Schwarz) - mit Spezialangeboten","6,6","3,75"
Amazon.de,headset,"99,86",B00CJ5FPUE,Logitech G430 Gaming Kopfhörer (Dolby 7.1-Surround-Sound für PC und PS4) blau,"18,47","2,61",B005HWEYN0,Sennheiser PC 3 Chat Headset,"11,75","11,46",B000P5VR16,Creative Fatal1ty Pro Series HS-800 Gaming Headset,"6,88","7,47"
Amazon.de,kaspersky internet security 2017,"99,86",B01HT7SKHQ,Kaspersky Internet Security 2017 3 Geräte - Upgrade [Online Code] (Frustfreie Verpackung),"37,2","17,06",B01HT7SKFI,Kaspersky Internet Security 2017 Upgrade - [Online Code] (Frustfreie Verpackung),"16,26","12,98",B01HT7SJOU,Kaspersky Internet Security 2017  - [Online Code],"14,55","8,31"
Amazon.de,kopfhörer,"99,86",B0007XJSQC,Sennheiser HD 201 Kopfhörer (Kraftvoller Stereosound) schwarz,"14,61","7,62",B00I3LUWQA,Sony MDRZX310 Lifestyle Kopfhörer schwarz,"11,38","6,54",B00009LHI5,Panasonic RP-HT010E-A Kopfhörer blau (besonders leicht und angenehm zu tragen),"6,15","8,22"
Amazon.de,nike schuhe herren,"99,86",B01IVAMR2O,,"7,08",0,B00WILER1C,Nike Roshe Run Herren Laufschuhe,"5,61",0,B01IVARDZU,,"3,66",0
Amazon.de,oral b elektrische zahnbürsten,"99,86",B00KBWBPRY,Oral-B PRO 600 CrossAction wiederaufladbare elektrische Zahnbürste,"19,22","7,02",B00LVUY84W,Oral-B PRO 6500 elektrische Zahnbürste (mit Bluetooth & 2. Handstück),"13,24","0,81",B010LB4O7W,Oral-B PRO 700 Tiefenreinigung wiederaufladbare elektrische Zahnbürste,"8,1","5,23"
Amazon.de,smartwatch,"99,86",B00N9OAQI0,Sony Mobile SWR50 SmartWatch 3 Fitness- und Aktivitätstracker Armband Kompatibel mit Android 4.3+ Smartphones - Schwarz,"13,13","7,57",B0151DFOOM,Motorola Moto 360 (2. Generation) 46mm Edelstahlgehäuse mit Lederarmband cognac silber,"10,53","3,97",B012U0A8BS,Huawei Watch Classic mit Lederband in silber,"9,13","4,5"
Amazon.de,tiptoi,"99,86",B00V8K81AM,Ravensburger 00507 - tiptoi Starter-Set mit Stift und Buch Wieso? Weshalb? Warum? Entdecke den Bauernhof,"6,3","0,55",B00V8KFAHY,Ravensburger 00700 - tiptoi Stift mit Player,"5,88","2,01",3473435147,tiptoi® Meine schönsten Kinderlieder (tiptoi® Bilderbuch),"5,48","3,64"
Amazon.de,wäscheständer,"99,86",B0031S9AC2,Leifheit 81570 Standtrockner Pegasus 150 Solid Slim,"24,21","9,05",B0007VJMLA,Leifheit 81510 Standtrockner Pegasus 180 Solid Plus,"9,71","3,64",B00VQBELXY,Leifheit 81455 Turmtrockner 340,"7,41","3,22"
Amazon.de,amazon echo,"99,85",B01GAGVCUY,"Amazon Echo, Schwarz","59,79",0,B01DFKBG54,"Amazon Echo Dot (2. Generation), Schwarz","24,47",0,B01GAGVWYU,"Amazon Echo, Weiß","7,11",0
Amazon.de,fitbit charge 2,"99,85",B01LPVEI6Y,,"75,43",0,B00SV21RVU,Fitbit Aktivitätstracker Charge HR,"7,32",0,B01KSX374E,"Fitbit Charge 2 Heart Rate and Fitness Wrist Band, schwarz, Large","3,5","4,2"
Amazon.de,wärmepumpentrockner,"99,85",B00HX0X7GO,Bosch WTW86271 Wärmepumpentrockner / A++ / 8 kg / Weiß / Selbstreinigender Kondensator,"13,52","0,87",B00JGWVGN8,Siemens iQ700 WT46W261 iSensoric Wärmepumpentrockner / A++ / 8 kg / weiß / Selbstreinigender Kondensator / softDry-Trommelsystem / Super40,"10,93","1,15",B00B5EP546,Siemens  iQ 800 WT48Y7W1 Wärmepumpentrockner / A+++ / 8 kg / weiß / Kondensator selbstreinigend / Soft Dry Trommelsystem / Eco Plus,"7,59",0
Amazon.de,bügelbrett,"99,84",B0018O2QSG,Vileda Viva Express Smart+ Bügeltisch mit dampfdurchlässiger Oberfläche,"21,85","10,59",B002LLN7NI,"WENKO 1201143100 Bügeltischbezug Air Comfort L - 4 mm Komfortpolsterung, 100 % Baumwolle, Blau","17,27","6,07",B00IVI72PY,Leifheit 72564 Bügeltisch Air Board M Solid Plus,"10,88","5,49"
Amazon.de,fotoalbum,"99,84",B00381HODE,"Walther FA-208-L Buchalbum ""Fun"" , Format 30 x 30 cm, 100 weißen Seiten, mit Bildausschnitt, blau","15,78","7,35",B00SL6I2WI,"Hama Jumbo Fotoalbum Fine Art (30 x 30 cm, 100 Seiten, 50 Blatt, mit Ausschnitt für Bildeinschub) schwarz","13,97","5,8",B000VRANHW,"Hama Fotoalbum Fine Art, 50 schwarze Seiten (25 Blatt), Spiralalbum 28 x 24 cm, mit Ausschnitt für Bildeinschub, schwarz","7,75","4,8"
Amazon.de,trackr,"99,84",B0107OAJ7C,TrackR TB001 Bravo Bluetooth verknüpfte Aufspührer für Apple iPhone/Android silber,"80,09",0,B00UX0AU6G,,"3,23",0,B011HT9AL2,Tile (Gen 2) - Phone Finder. Key Finder. Item Finder - 1er-Pack,"2,76","0,77"
Amazon.de,xbox one controller,"99,84",B00ZFWRGXC,Xbox One Wireless Controller,"21,79","15,35",B01691M0QA,Xbox One Controller + Wireless Adapter for Windows,"14,36","9,35",B01GVN10VM,Xbox Wireless Controller Weiß,"11,53","5,3"
Amazon.de,hue,"99,83",B016151IRQ,"Philips Hue LED Lampe 10 W A60 E27 Starter Set inklusive Bridge, EEK A, 3-er Set, dimmbar, 16 Mio Farben, app-gesteuert 8718696461693","17,66","0,68",B01KLWXL5C,Philips Hue Bewegungssensor – komfortable Lichtsteuerung per App,"7,48","1,94",B01L99H7YC,"Philips Hue LED Deckenleuchte Being inkl. Dimmschalter, alle Weißschattierungen, steuerbar auch via App, aluminium, 3261048P7","6,93","3,93"
Amazon.de,küchenmaschine,"99,83",B000VSXPNU,"Bosch MUM4427 Küchenmaschine MUM4 (500 Watt, 3,9 Liter) weiß","16,28","9,17",B004MPQQ0C,"Bosch MUM48A1 Küchenmaschine MUM4 (600 Watt, 3.9 Liter, Edelstahl-Rührschüssel, Durchlaufschnitzler, Rezept DVD) schwarz","12,72","6,74",B0041G5R3Y,"Bosch MUM56340 Küchenmaschine Styline MUM5 (900 Watt, Edelstahl-Rührschüssel, Durchlaufschnitzler, Rühr-Schlagbesen und weiteres Zubehör) silber","10,37","1,97"
Amazon.de,pokemon go plus,"99,83",B01HQ55NPI,Pokémon GO Plus,"68,69","86,35",B01IM519F4,,"21,21",0,B01IFJEWTM,Nintendo Classic Mini: Nintendo Entertainment System,"2,26",0
Amazon.de,rauchmelder,"99,83",B007IGQ5SK,"Ei Electronics Ei650 10-Jahres-Rauchwarnmelder, weiß, 1 Stück","26,3","6,47",B00HEF4JV0,Busch-Jäger Rauchmelder 6800-0-2716,"15,34","11,99",B00ZP7L0WA,"Smartwares TÜV Rauchmelder / Brandmelder, DIN EN 14604, reinweiß, RM149/4_1J","14,35","10,52"
Amazon.de,sporttasche,"99,83",B00OG4M496,"PUMA Sporttasche Pro Training Small Bag, black/white, 48 x 6.3 x 26 cm, 30 liter, 072939 01","12,23","6,05",B00DBKO89U,"Nike, Sporttasche Brasilia 6 Small Duffel, Schwarz, 52 x 28 x 33 cm, 44 Liter, BA4831-001","10,16","4,66",B01HJ1AQ56,,"7,36",0
Amazon.de,warcraft,"99,83",B01FYOWT4Q,Warcraft: The Beginning [Blu-ray],"83,64","9,73",B01JTHS8UI,,"4,51",0,3833232668,Warcraft: Durotan - Die offizielle Vorgeschichte zum Film (Warcraft Kinofilm),"1,39","9,14"
Amazon.de,wlan verstärker,"99,83",B009CXPY0W,"AVM FRITZ!WLAN Repeater 310 (300 Mbit/s, WPS)","38,96","14,16",B00H32T3M4,"TP-Link TL-WA854RE WLAN Extender (300Mbit/s, WPS)","26,5","23,84",B00N80IK88,"AVM FRITZ!WLAN Repeater 1750E - Dual-WLAN AC + N bis zu 1.300 MBit/s 5 GHz + 450MBit/s 2,4 GHz","5,13","2,54"
Amazon.de,bürostuhl,"99,82",B0056YNWVO,"DX Racer1, Bürostuhl, Gaming Stuhl, Schreibtischstuhl, Chefsessel mit Armlehnen, Gaming chair, Gestell Nylon, 78 x 124-134 x 52 cm, Stoffbezug schwarz / rot","34,2","3,18",B004Z6PA9G,"Topstar OP290UG20 Syncro-Bandscheiben-Drehstuhl Open Point SY Deluxe, schwarz","17,25","7,98",B004G95IN0,"HJH OFFICE 621100 Bürostuhl / Chefsessel Aria High Netz/PU, schwarz","8,31","8,7"
Amazon.de,drohne,"99,82",B013J39S0M,DJI Phantom 3 Standard,"15,85","3,76",B00G7G76YE,"Revell Control 23971 - Mini Quadrocopter Nano, farblich sortiert","14,57","9,87",B01959FR90,"Amewi 25163 - Luftfahrt - UFO AM X51 FPV inklusive HD-Cam, 2.4 GHz",12,"12,69"
Amazon.de,pc lautsprecher,"99,82",B00544XKK4,"Logitech Z120 Notebook-Lautsprecher 2.0 (mit 3,5 mm/USB wiederaufladbare) schwarz/silver","11,32","5,87",B003LNXT7Y,Logitech Z313 PC Lautsprechersystem (2.1) schwarz,"8,62","2,18",B00JRW0M32,"Trust Leto 2.0 USB Lautsprecher Set (6 Watt, 3,5mm Klinke, USB-Stromversorgung, für PC, Laptop, Tablet und Smartphone) schwarz","6,61","7,94"
Amazon.de,raspberry pi 3,"99,82",B01CEFWQFA,Raspberry Pi 3 Model B,"89,91","42,37",B01DZZ4YY4,"FrankenMatic F896-8860-10 Raspberry Pi 3 Basic Set (Squeezelite WLAN Music Player, Gehäuse, Netzteil, 8GB MicroSDHC)","5,8","13,37",3836242206,"Raspberry Pi: Das umfassende Handbuch, komplett in Farbe – aktuell zu Raspberry Pi 3 und Zero – inkl. Schnittstellen, Schaltungsaufbau, Steuerung mit ... Gertboard, PiFace und Quick2Wire","0,44","2,34"
Amazon.de,blutdruckmessgerät,"99,81",B00440D8A6,Sanitas SBM 21 Oberarm-Blutdruckmessgerät,"26,59","10,19",B00A6QWL1E,AEG BMG 5611 Blutdruckmessgerät,"11,91","9,05",B001QB2MGM,Sanitas SBM 03 Handgelenk Blutdruckmessgerät,"8,75","5,92"
Amazon.de,fön,"99,81",B00BCQIK4O,"Philips HP8232/00 Ionen-Haartrockner, 2200 Watt, weiß","20,13","4,36",B00BCQIIMS,"Philips HP8230/00 Haartrockner, 2100 Watt, schwarz","19,46","6,94",B002EW8KN6,Philips HP8182/00 Haartrockner SalonDry Control mit Ionisierungsfunktion,"7,4","3,29"
Amazon.de,game of thrones,"99,81",B00BPU7FFW,Game of Thrones - Die komplette erste Staffel [5 DVDs],"33,07","11,22",B00X9QVLIM,Game of Thrones - Die komplette 5. Staffel [5 DVDs],"11,79","7,39",B01JVQJKMC,Game of Thrones - Staffel 6 [5 DVDs],"7,69","1,32"
Amazon.de,heizlüfter,"99,81",B004540AWU,Clatronic Heizlüfter HL 3378,"17,18","4,62",B00MFEHQJ2,"Rowenta Heizlüfter Instant Comfort Aqua, SO6510","12,25","3,19",B00MFEHQMO,"Rowenta Heizlüfter Instant Comfort Compact 2000, SO2320 (Grau)","7,72","3,61"
