Abteilung,Suchbegriff,Suchhäufigkeit,ASIN,Nr. 1 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil,ASIN,Nr. 2 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil,ASIN,Nr. 3 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil
Amazon.de,iphone 6 hülle,"99,95",B00OZLO790,mumbi Schutzhülle iPhone 6 6s Hülle,"39,05","7,93",B00PK7U52Q,mumbi Schutzhülle iPhone 6 6s Hülle transparent weiss,"26,79","1,43",B01FXUUHUY,mumbi UltraSlim Hülle für iPhone 6 6s Schutzhülle transparent (Ultra Slim - 0.55 mm),"8,41","7,97"
Amazon.de,kindle,"99,95",B00QJDO0QC,"Kindle Paperwhite eReader, 15 cm (6 Zoll) hochauflösendes Display (300 ppi) mit integrierter Beleuchtung, WLAN (Schwarz) - mit Spezialangeboten","36,66","2,63",B0186FESVC,"Kindle eReader, 15,2 cm (6 Zoll) Touchscreen ohne Spiegeleffekte, WLAN (Schwarz) - mit Spezialangeboten","18,23","13,87",B017DOUW76,"Kindle Paperwhite eReader, 15 cm (6 Zoll) hochauflösendes Display (300 ppi) mit integrierter Beleuchtung, WLAN (Weiß) - mit Spezialangeboten","7,43","2,16"
Amazon.de,lego star wars,"99,95",B01J41K0HS,LEGO Star Wars 75168 - Yoda's Jedi Starfighter,"6,57","1,48",B00SDTTH5E,LEGO Star Wars 75105 - Millennium Falcon,"4,7",4,B01J41JZX8,LEGO Star Wars 75169 - Duel on Naboo,"4,58","2,59"
Amazon.de,lg g4 hülle,"99,95",B00TQNXDCY,mumbi Schutzhülle LG G4 Hülle,"23,76","12,39",B00TQO0U2E,mumbi Schutzhülle LG G4 Hülle transparent weiss,"23,35","17,15",B00TQNXKOA,mumbi Schutzhülle LG G4 Hülle transparent schwarz,"10,84","5,72"
Amazon.de,tablet,"99,95",B00ZDWLEEG,"Fire-Tablet, 17,7 cm (7 Zoll) Display, WLAN, 8 GB (Schwarz) - mit Spezialangeboten","17,27","2,95",B01ERY8650,"Samsung Galaxy Tab A (2016) T580N 25,54 cm (10,1 Zoll) Wi-Fi Tablet-PC (Octa-Core, 2GB RAM, 16GB eMMC, Android 6.0, neue Version) schwarz","15,65","3,71",B01AHBC23E,"Das neue Fire HD 8-Tablet, 20,3 cm (8 Zoll) HD Display, WLAN, 16 GB (Schwarz) - mit Spezialangeboten","7,42","4,64"
Amazon.de,alexa,"99,94",B01GAGVCUY,"Amazon Echo, Schwarz",39,"3,14",B01DFKBG54,"Amazon Echo Dot (2. Generation), Schwarz","28,5","1,65",B01GAGVWYU,"Amazon Echo, Weiß","7,48","3,06"
Amazon.de,horizon zero dawn ps4,"99,94",B00ZRQTKO4,Horizon: Zero Dawn - [PlayStation 4],"57,41","13,86",B01H012XBK,Horizon: Zero Dawn - Limited Edition - [PlayStation 4],"18,69","12,25",B01H0135KI,Horizon: Zero Dawn - Collector's Edition - [PlayStation 4],"13,28","16,42"
Amazon.de,kaffeemaschine,"99,94",B000ALVUM6,"Philips HD7546/20 Gaia Filter-Kaffeemaschine mit Thermo-Kanne, schwarz/metall","12,95","4,96",B00JM0BYDQ,Melitta 1010-02 bk Easy Kaffeefiltermaschine -Glaskanne -Tropfstopp -Schwenkfilter schwarz,"10,18","4,89",B005FQJUI2,Melitta 100801 Optima Timer Kaffeefiltermaschine - schwarz/Edelstahl,"6,74","2,24"
Amazon.de,the man in the high castle,"99,94",B01973WFS0,,"48,2",0,B01JNU7I02,,"47,74",0,0141186674,The Man in the High Castle (Penguin Modern Classics),"1,7","60,72"
Amazon.de,echo dot,"99,93",B01DFKBG54,"Amazon Echo Dot (2. Generation), Schwarz","60,13","8,57",B01DFKC22A,"Amazon Echo Dot (2. Generation), Weiß","12,74","6,44",B01GAGVCUY,"Amazon Echo, Schwarz","7,9","0,65"
Amazon.de,popsocket,"99,93",B017DCSCXO,"PopSockets PS04317 ""Sound""","15,04","5,9",B01F23RLV0,"PopSockets PS20544 ""Two Feathers""","12,54","11,23",B00UY1Z65Y,"PopSockets PS04294 ""Elephant""","7,02","2,7"
Amazon.de,tastatur,"99,93",B00E6KGKXG,"LOGITECH K280e corded Keyboard USB black for Business, QWERTZ,  deutsches Layout","24,6","11,64",B00F35N0VI,CHERRY KC1000 corded Keyboard USB ultraflat black,"10,8","7,66",B00N3OCV7U,"Sharkoon Skiller Pro beleuchtete Gaming Tastatur (9 Multimedia-, 6 Makro- und 3 Profil-Tasten, Software, USB) schwarz","8,88","4,8"
Amazon.de,echo,"99,92",B01GAGVCUY,"Amazon Echo, Schwarz","45,31","10,01",B01DFKBG54,"Amazon Echo Dot (2. Generation), Schwarz","23,45","3,26",B01GAGVWYU,"Amazon Echo, Weiß","8,48","9,08"
Amazon.de,elektrische zahnbürste,"99,92",B00KBWBPRY,"Oral-B Pro 600 Elektrische Zahnbürste, mit CrossAction Aufsteckbürste","20,48","5,6",B0140IEGIE,"Oral-B Pro 750 Elektrische Zahnbürste, mit CrossAction Aufsteckbürste und Reise-Etui, schwarz","11,7","7,58",B003RRY446,Oral-B Vitality CrossAction Elektrische Zahnbürste,"6,35","5,48"
Amazon.de,externe festplatte,"99,92",B00TKFEEAS,"Seagate Expansion Portable, 1TB, externe tragbare Festplatte; USB 3.0 (STEA1000400)","35,15","13,01",B003Y3M4N6,"Intenso Memory Station 1 TB externe Festplatte (6,35 cm (2,5 Zoll) 5400 U/min, 8 ms, 8 MB Cache, USB) schwarz","12,68","8,86",B00CRZ2PRM,Western Digital 1TB Elements tragbare externe Festplatte - USB 3.0 - WDBUZG0010BBK-EESN,"12,06","5,09"
Amazon.de,kindle paperwhite,"99,92",B00QJDO0QC,"Kindle Paperwhite eReader, 15 cm (6 Zoll) hochauflösendes Display (300 ppi) mit integrierter Beleuchtung, WLAN (Schwarz) - mit Spezialangeboten","48,33","8,56",B017DOUW76,"Kindle Paperwhite eReader, 15 cm (6 Zoll) hochauflösendes Display (300 ppi) mit integrierter Beleuchtung, WLAN (Weiß) - mit Spezialangeboten","17,02","10,26",B00QJDU3KY,"Kindle Paperwhite eReader, 15 cm (6 Zoll) hochauflösendes Display (300 ppi) mit integrierter Beleuchtung, WLAN (Schwarz)","10,23","7,47"
Amazon.de,lightning kabel,"99,92",B010NV8EIU,"mumbi Lightning zu USB Kabel [Apple MFi zertifiziert] 1m für iPhone 7 Plus 7 6 Plus 6s SE 5S 5C 5, iPad Air 2, Mini 3, iPod touch und nano in weiss","75,64","1,68",B010S9M3L6,"AmazonBasics Ladekabel Lightning auf USB, 0,9m, zertifiziert von Apple, Weiß","11,93","10,08",B01F9RH0R4,"AmazonBasics Verbindungskabel Lightning-auf-USB-A, Nylon, geflochten, 1,8 m, zertifiziert von Apple, Dunkelgrau","4,57","20,95"
Amazon.de,( Leer ),"99,91",B00QISTPLI,"CONVERSE Chuck Taylor All Star Seasonal Ox, Unisex-Erwachsene Sneakers","2,67",0,B00JVILAJM,"Calvin Klein Herren Boxershorts TRUNK, 3er Pack U2662G, Ohne Eingriff","1,19",0,B005OQKS8E,Tommy Hilfiger Herren Pullover PACIFIC V-NECK 0867802697,"1,19",0
Amazon.de,iphone 6s hülle,"99,91",B01FXUUHUY,mumbi UltraSlim Hülle für iPhone 6 6s Schutzhülle transparent (Ultra Slim - 0.55 mm),"68,1","13,02",B00OZLO790,mumbi Schutzhülle iPhone 6 6s Hülle,"8,88","9,49",B01G2DECQQ,mumbi double GRIP Hülle für iPhone 6 6s Schutzhülle schwarz,"5,75","7,75"
Amazon.de,lego,"99,91",B013GYB3O8,LEGO Classic 10702 - Kreatives Bauset,"9,48","1,05",B00NVDOWUW,LEGO Classic 10692 - LEGO Bausteine-Set,"5,01","6,82",B00NVDP3ZU,LEGO Classic 10696 - LEGO Mittelgroße Bausteine-Box,"4,37","1,4"
Amazon.de,wetterstation,"99,91",B001GOPRC0,Technoline Wetterstation WS 9140-IT mit Funkuhr und Innen- und Außentemperaturanzeige,"9,48","6,12",B00NB04OJ4,ADE Wetterstation WS 1403 mit Funk-Außensensor (schwarz),"5,9","4,15",B00LGIFEE2,"Bresser Funkwetterstation Temeo Trend LG, schwarz (neue Version)","5,55","3,43"
Amazon.de,fire tv,"99,9",B00UH2K93O,Amazon Fire TV mit 4K Ultra HD,"46,18","30,61",B00KAKPZYG,Fire TV Stick (Vorgängermodell),"26,78","4,61",B01ETRIS3K,Der neue Fire TV Stick mit Alexa-Sprachfernbedienung,"9,42","0,21"
Amazon.de,kopfhörer,"99,9",B00I3LUWQA,Sony MDRZX310 Lifestyle Kopfhörer schwarz,"18,23","8,72",B0007XJSQC,Sennheiser HD 201 Kopfhörer (Kraftvoller Stereosound) schwarz,"13,98","7,55",B00CBU0IV8,Panasonic  RP-HJE125E-K In-Ear-Kopfhörer schwarz,"7,6","3,37"
Amazon.de,kostüm herren,"99,9",B00A323BOM,"Mandy Mystery lingerie 25500591141 Catsuit Netz, 1 Stück","9,74",0,B01A4CE4BO,,"7,03",0,B002W1J1C8,"Widmann Herren Kostüm Propheten, Gr. L","5,53","4,07"
Amazon.de,lumia 950 hülle,"99,9",B00PQVKIDW,mumbi Schutzhülle Microsoft Lumia 950 Hülle,"28,79","26,42",B00PQVJJT6,mumbi Schutzhülle Microsoft Lumia 950 Hülle transparent weiss,"28,26","4,7",B00PQXHBZS,mumbi Ledertasche im Bookstyle für Mircosoft Lumia 950 Tasche,"13,92","7,83"
Amazon.de,nike schuhe herren,"99,9",B01MQMEGTM,,"7,53",0,B00WILER1C,Nike Roshe Run Herren Laufschuhe,"6,24",0,B01FX7QGFC,,"3,87",0
Amazon.de,kondome,"99,89",B00N9W34X6,"Durex Kondome Gefühlsecht, 1er Pack (1 x 16 Stück)","22,73","3,58",B00DS2OVSY,Billy Boy Kondome - 50er Mix-Beutel,"11,85","4,84",B001GM3VKC,Billy Boy Kondome - 100er Mix-Beutel,"9,32","1,08"
Amazon.de,microsoft lumia 950 hülle,"99,89",B00PQWYOE0,mumbi Flip Case Microsoft Lumia 950 Tasche,"30,51",0,B00PQVRV5K,mumbi Microsoft Lumia 950 Tasche Etui schwarz (Lasche mit Rückzugfunktion Ausziehhilfe),"30,33","27,3",B00PQVKIDW,mumbi Schutzhülle Microsoft Lumia 950 Hülle,"14,59","5,12"
Amazon.de,amazon echo,"99,88",B01GAGVCUY,"Amazon Echo, Schwarz","46,9","4,46",B01DFKBG54,"Amazon Echo Dot (2. Generation), Schwarz","22,97","1,26",B01GAGVWYU,"Amazon Echo, Weiß","6,91","2,46"
Amazon.de,gopro,"99,88",B01LYTQY22,GoPro HERO5 Black Action Kamera (12 Megapixel) schwarz/grau,"46,15","12,98",B01BSPLMPW,"GoPro HERO Session Actionkamera (8 Megapixel, 38 mm, 38 mm, 36,4 mm)","19,25","26,34",B01LX76CKG,GoPro HERO5 Session Action Kamera (10 Megapixel) schwarz/grau,"11,22","8,51"
Amazon.de,karnevalskostüme damen,"99,88",B00KPVGT5E,,"7,1",0,B00DYTGZ80,,"4,5",0,B000TAXH42,"Smiffys, Damen Sexy Armee Girl Kostüm, Kurzoverall, Gürtel und Mütze, Größe: M, 28864","4,46","2,32"
Amazon.de,kühlschrank,"99,88",B008KFXIG0,Bomann KG 320 Kühl-Gefrier-Kombination / A++ / 163 kWh/Jahr / 112 L Kühlteil / 48 L Gefrierteil / silber,"12,19","7,52",B002V937D0,Bomann KS 163.1 Kühlschrank / A+ / Kühlen: 86 L / Gefrieren: 10 L / weiß,"10,33","9,35",B018Z7E3NO,Bomann VS 3262 Kühlschrank / A+ / 84 cm Höhe / 109 kWh/Jahr / weiß,"7,5","9,52"
Amazon.de,luftbefeuchter,"99,88",B0047O0LKE,"Medisana UHW Ultraschall-Luftbefeuchter, 4,2 Liter (bis 30m²)","28,75","12,65",B00FOIRFMO,"Philips Luftbefeuchter mit hygienischer NanoCloud-Technologie, HU4803/01 (Raumgröße bis zu 25m²)","8,37","2,88",B01HM01UZO,,"5,79",0
Amazon.de,oral b elektrische zahnbürsten,"99,88",B00KBWBPRY,"Oral-B Pro 600 Elektrische Zahnbürste, mit CrossAction Aufsteckbürste","18,32","4,68",B0140IEGIE,"Oral-B Pro 750 Elektrische Zahnbürste, mit CrossAction Aufsteckbürste und Reise-Etui, schwarz","11,88","7,34",B00KBWBI6M,"Oral-B Pro 3000 Elektrische Zahnbürste, mit Timer und CrossAction Aufsteckbürste","7,97","5,87"
Amazon.de,blackroll,"99,87",B004E2TDHQ,"Blackroll Orange (Das Original) - Faszienrolle inkl. Übungs-DVD, Übungsposter & Booklet. Die Massagerolle für die Faszien, auch Foam Roller, Gymnastikrolle, Fitnessrolle genannt, zur Selbstmassage und Behandlung des Bindegewebes. Qualität Made in Germany","26,52","7,31",B01IRAKI42,,"10,95",0,B003BP5AGA,"Blackroll  Standard (Härtegrad mittel), schwarz, Selbstmassagerolle + interaktives Booklet","9,08","7,81"
Amazon.de,bügeleisen,"99,87",B004GUQ10I,Tefal FV4680 Dampfbügeleisen Ultragliss türkisblau,"27,63","4,78",B00M89TPZC,"Philips GC3811/70 Azur Performer Dampfbügeleisen, 2,400 W, 160 g Dampfstoß, SteamGlide Plus, weiß / türkis","11,07","2,26",B003HDB1XC,Severin BA 3243 Dampfbügelautomat / 2400 Watt / 200 ml Kapazität / keramikbeschichtete Edelstahlsohle / weiß-violett,"5,12","8,55"
Amazon.de,honor 6x,"99,87",B01MXFV5D3,"Honor 6X Smartphone (5,5 Zoll (14 cm) Touch-Display, 32 GB interner Speicher, Android 6.0) grau","64,05","36,56",B01M5KNDC3,"Honor 6X Smartphone (5,5 Zoll (14 cm) Touch-Display, 32 GB interner Speicher, Android 6.0) silber","20,65","26,55",B01MQEC7EX,"Honor 6X Smartphone (5,5 Zoll (14 cm) Touch-Display, 32 GB interner Speicher, Android 6.0) gold","10,41","32,77"
Amazon.de,lego batman,"99,87",B01J41HPQ2,The LEGO Batman Movie 70900 - Jokers Flucht mit den Ballons,"9,61","8,12",B01J41I8BI,The LEGO Batman Movie 70905 - Das Batmobil,"8,68","6,83",B01J41IPQG,The LEGO Batman Movie 70909 - Batcave-Einbruch,"7,42","4,91"
Amazon.de,wiso steuer 2017,"99,87",3866217331,WISO steuer:Start 2017 (für Steuerjahr 2016),"50,92","32,51",3866217307,WISO steuer:Sparbuch 2017 (für Steuerjahr 2016),"39,02","28,68",3866217285,WISO steuer:Mac 2017 (für Steuerjahr 2016 / Frustfreie Verpackung),"5,81","5,74"
Amazon.de,faschingskostüme herren,"99,86",B01LZL23OW,,"15,02",0,B002W1J1C8,"Widmann Herren Kostüm Propheten, Gr. L","7,58","5,47",B00X8ACYZS,,"7,32",0
Amazon.de,for honor ps4,"99,86",B00ZR8DFMA,For Honor - [PlayStation 4],"74,51","26,28",B01H3MAZEI,For Honor - Gold Edition [Playstation4],"15,61","21,61",B01H33ZG3C,For Honor - [Playstation 4] - [AT-PEGI],"2,98","30,42"
Amazon.de,headset,"99,86",B005HWEYN0,Sennheiser PC 3 Chat Headset,"13,93","10,06",B00CJ5FPUE,Logitech G430 Gaming Kopfhörer (Dolby 7.1-Surround-Sound für PC und PS4) blau,"12,98","0,48",B00JJNQG98,HyperX Cloud Gaming Headset für PC/PS4/Mac schwarz,"6,86","1,68"
Amazon.de,hue,"99,86",B0152WXI0E,"Philips Hue White Einzellampe 9 W, EEK A+, A60 E27 dimmbar, Standard Verpackung 8718696449578","9,3","5,22",B01LZ8QYPI,"Philips Hue LED Lampe E27 Starter Set inklusive Bridge, 3. Generation, 3-er Set, dimmbar, 16 Mio Farben, app-gesteuert","7,87","2,22",B015LZ0PC6,"Philips Hue LightStrip+ 16 Mio Farben (Basis Set ohne Bridge), EEK A, 2m, flexibel erweiterbar, ultrahell max 1600 Lumen","5,71","3,2"
Amazon.de,iphone 7 schutzhülle,"99,86",B01J1L5N3M,mumbi UltraSlim Hülle für iPhone 7 Schutzhülle transparent (Ultra Slim - 0.55 mm),"34,05","7,61",B01J1L5P6C,mumbi Schutzhülle für iPhone 7 Hülle,"34,01","6,73",B01J1L5IHS,mumbi double GRIP Hülle für iPhone 7 Schutzhülle schwarz,"28,83","21,93"
Amazon.de,kaspersky internet security 2017,"99,86",B01HT7SKHQ,Kaspersky Internet Security 2017 3 Geräte - Upgrade [Online Code] (Frustfreie Verpackung),32,"15,85",B01LZY0TJU,Kaspersky Internet Security 2017 2 Geräte Limited Edition (Code in a Box),"22,44","9,76",B01HT7SKFI,Kaspersky Internet Security 2017 1 Gerät Upgrade - [Online Code in einer Kiste] (Frustfreie Verpackung),"20,63","14,92"
Amazon.de,küchenmaschine,"99,86",B004MPQQ02,"Bosch MUM4880 Küchenmaschine MUM4 (600 Watt, Edelstahl-Rührschüssel, Durchlaufschnitzler, Mixeraufsatz Kunststoff, Fleischwolf, Zitruspresse, Rezept DVD) weiß","15,15","7,47",B0041G5R3Y,"Bosch MUM56340 Küchenmaschine Styline MUM5 (900 Watt, Edelstahl-Rührschüssel, Durchlaufschnitzler, Rühr-Schlagbesen und weiteres Zubehör) silber","12,1","5,35",B00008K5XU,"Bosch MUM4405 Küchenmaschine MUM4 (500 Watt, 3.9 Liter) weiß","9,79","6,78"
Amazon.de,mr robot,"99,86",B017TE2JU8,,"55,16",0,B01L0E20HU,,"36,13",0,B01AB7BH4Y,Mr. Robot - Staffel 1 [3 DVDs],"3,32","49,27"
Amazon.de,plattenspieler,"99,86",B0076Z72RQ,"Dual DTJ 301.1 USB DJ-Plattenspieler (33/45 U/min, Pitch-Control, Magnet-Tonabnehmer-System, Nadelbeleuchtung, USB Kabel) schwarz","19,17","9,59",B00402JUBE,"Dual DT 210 USB Schallplattenspieler (USB-Anschluss, 33/45 U/min) schwarz","7,8","8,99",B00862UA8Q,,"5,57",0
Amazon.de,adidas schuhe herren,"99,85",B01N6PVO83,,"5,57",0,B0122XISF6,adidas ZX Flux Unisex-Erwachsene Laufschuhe,"4,59",0,B01HZQXAZS,,"3,96",0
Amazon.de,jogginghose herren,"99,85",B010FF213I,JAKO Herren Hose Copa,"8,57",0,B00ET1KNQC,Nike Herren Sweathose Squad Fleece,"8,44",0,B005FVMWH8,,"6,73",0
Amazon.de,kipling,"99,85",B019H6ODBO,"Kipling K12969 Damen Umhängetaschen 27x17.5x15 cm (B x H x T), Rosa (10V Blush Pink C)","2,65","4,06",B01IR1PKIK,"Kipling Damen Practi-Cool Schultertaschen, Grau (828 Warm Grey), 38.5x21x17 cm","2,13","0,39",B01DZGW0HQ,Kipling Damen DEFEA Henkeltasche Schwarz (Dazz Black),"1,97","0,52"
Amazon.de,mauspad,"99,85",B000KHTBQM,Sharkoon 1337 Gaming Mauspad schwarz,"26,87","5,68",B000KT8Y9U,Fellowes 29704 Standard Polyester-Oberfläche rechteckig Mauspad schwarz,"7,31","7,08",B01FFFSORA,"Silent Monsters Gaming und Office Mauspad (900 x 400 x 3 mm, Größe: XXL) schwarz","6,53","3,68"
Amazon.de,pc gehäuse,"99,85",B015J8R1FY,"Sharkoon VG5-W PC-Gehäuse (Schnellverschlüsse, 2x 120-mm-LED-Lüfter vorinstalliert, USB 3.0) blau","9,46","7,81",B00N0W2RAG,"Sharkoon VS4-S PC-Gehäuse (2x USB 2.0, ATX) schwarz","5,9","8,59",B00NCG16O8,"Sharkoon VG4-W Blau PC-Gehäuse mit Window Kit (2x USB 3.0, 2x USB 2.0, ATX) schwarz/blau","4,48","4,37"
Amazon.de,rogue one,"99,85",B01NAJKBUK,Rogue One - A Star Wars Story [Blu-ray],"62,32","11,58",B01MXY9WQR,,"15,03",0,B01NAL8P2L,Rogue One - A Star Wars Story (2D+3D) Steelbook [3D Blu-ray] [Limited Edition],"6,73","2,21"
Amazon.de,valentinstag geschenk,"99,85",3848513765,"100 Dinge, die jedes Paar einmal tun sollte","12,55","3,12",3868837124,Was ich an dir liebe: Eine originelle Liebeserklärung zum Ausfüllen und Verschenken,"12,11","2,15",3742301853,Was ich an dir liebe – Zum Valentinstag: Zum Ausfüllen und Verschenken,"8,98","3,78"
Amazon.de,xbox one s,"99,85",B01KAGPBB6,Xbox One S 500GB Konsole - FIFA 17 Bundle,"19,99","7,03",B01M5G69L9,Xbox One S 500GB Konsole,"14,62","6,76",B01M5FMXHZ,Xbox One S 1TB Konsole,"7,2","5,48"
Amazon.de,crocs,"99,84",B00B4ETBPG,Crocs Classic Unisex Clogs,"17,9",0,B00LA1SKLE,Crocs Crocband Unisex - Erwachsene Clogs,"11,26",0,B001TOD3PA,Crocs Baya Unisex Clogs,"6,04",0
Amazon.de,gaming tastatur,"99,84",B00N3OCV7U,"Sharkoon Skiller Pro beleuchtete Gaming Tastatur (9 Multimedia-, 6 Makro- und 3 Profil-Tasten, Software, USB) schwarz","15,01","12,59",B0169TBEJ6,"Sharkoon Skiller Pro Plus beleuchtete Gaming Tastatur (Onboard-Speicher, Multi-Key-Rollover-Unterstützung) schwarz","8,88","5,93",B01GHP1IDY,"Logitech G910 Orion Spectrum Mechanische RGB-Gaming-Tastatur (QWERTZ, deutsches Layout) schwarz","8,39","0,57"
Amazon.de,pc lautsprecher,"99,84",B00544XKK4,"Logitech Z120 Notebook-Lautsprecher 2.0 (mit 3,5 mm/USB wiederaufladbare) schwarz/silver","10,52","7,75",B003LNXT7Y,Logitech Z313 PC Lautsprechersystem (2.1) schwarz,"9,54","4,81",B00CL83JVQ,Bose® Companion® 2 Serie III Multimedia Lautsprechersystem schwarz,"6,86","4,13"
Amazon.de,steckdosenleiste,"99,84",B00HHIHNWQ,"Brennenstuhl Premium-Line, Steckdosenleiste 4-fach (Steckerleiste mit Schalter und 1,8m Kabel -45° Winkel der Schutzkontakt-Steckdosen) Farbe: schwarz","10,28","5,45",B007OTUKU0,"as - Schwabe 18358 8fach Überspannungs-Aluminium-Steckdosenleiste mit Schalter und Kinderschutz, 1.5 m H05VV-F 3G1.5, IP20 Innenbereich","10,06","4,81",B002OJYK5G,"Brennenstuhl Eco-Line, Steckdosenleiste 6-fach mit Überspannungsschutz (mit Schalter und 1,5m Kabel - besonders stromsparend) Farbe: anthrazit","7,66","2,6"
Amazon.de,wäscheständer,"99,84",B0031S9AC2,Leifheit 81570 Standtrockner Pegasus 150 Solid Slim,"23,08","5,61",B008OW48BI,Gimi 10510290 Turm-Wäscheständer 30 m,"8,02","5,9",B0007VJMLA,Leifheit 81510 Standtrockner Pegasus 180 Solid Plus,"7,85","4,89"
Amazon.de,xbox one controller,"99,84",B01691M0QA,Xbox One Controller + Wireless Adapter for Windows,"23,68","14,07",B01GVN10VM,Xbox Wireless Controller Weiß,"10,11","4,83",B00ZFWRGXC,Xbox One Wireless Controller,"9,62","19,52"
Amazon.de,zelda,"99,84",B01MS6R9FG,The Legend of Zelda: Breath of the Wild Limited Edition [Nintendo Switch],"28,2","4,52",B00KX8DQIM,The Legend of Zelda: Breath of the Wild  - [Wii U],"23,84","6,77",B01MT8ERQW,The Legend of Zelda: Breath of the Wild [Nintendo Switch],"18,56","2,73"
Amazon.de,zelda breath of the wild,"99,84",B01MS6R9FG,The Legend of Zelda: Breath of the Wild Limited Edition [Nintendo Switch],"39,78","14,69",B00KX8DQIM,The Legend of Zelda: Breath of the Wild  - [Wii U],"19,39","22,92",B01MT8ERQW,The Legend of Zelda: Breath of the Wild [Nintendo Switch],"17,4","9,95"
