Abteilung,Suchbegriff,Suchhäufigkeit,ASIN,Nr. 1 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil,ASIN,Nr. 2 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil,ASIN,Nr. 3 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil
Amazon.de,fitbit,"99,96",B00SV21RVU,Fitbit Aktivitätstracker Charge HR,"43,79",0,B00P9P6ZDW,"Fitbit Fitness Super Watch Fitbit SURGE, Schwarz, L, FB501BKL-EU","12,04","12,87",B00CIV6990,"Fitbit Fitness-Tracker Flex Wireless, schwarz, 76969","10,33","19,91"
Amazon.de,rauchmelder,"99,96",B007IGQ5SK,"Ei Electronics Ei 650 10-Jahres-Rauchwarnmelder (mit fest verbauter 3V-Lithium-Batterie, 10 Jahre Produktlebensdauer) weiß, 1 Stück","30,78","1,72",B00ZP7L0WA,"Smartwares TÜV Rauchmelder, 4-er Set, DIN EN 14604, reinweiß, RM149/4_1J","19,21","5,49",B0049SOGHC,"ABUS Rauchwarnmelder RM10, 51024","7,86","3,94"
Amazon.de,tablet,"99,96",B00ZDWLEEG,"Fire, 17,7 cm (7 Zoll) Display, WLAN, 8 GB - mit Spezialangeboten","34,03","3,48",B012VSR86M,"Samsung Galaxy Tab E T560N 24,3 cm (9,6 Zoll) Einsteiger Tablet-PC (Quad-Core, 1,3GHz, 1,5GB RAM, WiFi, Android 4.4) schwarz","8,06","6,48",B00J4IC1RO,"Lenovo A10-70 25,7 cm (10,1 Zoll HD-IPS) Tablet (ARM MTK 8121 QC, 1,3GHz, 1GB RAM, 16GB eMMC, GPS, Android 4.2) midnight blau","7,23","3,97"
Amazon.de,tastatur,"99,96",B00F35N0VI,CHERRY KC1000 corded Keyboard USB ultraflat black,"19,36","15,4",B00N3OCV7U,"Sharkoon Skiller Pro beleuchtete Gaming Tastatur (9 Multimedia-, 6 Makro- und 3 Profil-Tasten, Software, USB) schwarz","15,25","7,23",B00E6KGKXG,"LOGITECH K280e corded Keyboard USB black for Business, QWERTZ,  deutsches Layout","12,73","12,3"
Amazon.de,the man in the high castle,"99,96",B01973WFS0,,"91,22",0,0141186674,The Man in the High Castle (Penguin Modern Classics),"5,07","53,81",B0197CDJU4,,"0,94",0
Amazon.de,wetterstation,"99,96",B001HJ5DLE,"TFA Dostmann Funkwetterstation Spectro 35.1089, silber","10,78","4,18",B00BN5I8XM,"Technoline Premium WetterDirektStation WD 4026, schwarz-silber, 2-teilig bestehend aus Station und Sensor","6,81","4,97",B00LGIFEE2,"Bresser Funkwetterstation Temeo Trend LG, schwarz (Version 2)","5,55","2,85"
Amazon.de,fire tv,"99,95",B00UH2K93O,Das neue Amazon Fire TV mit 4K Ultra HD,"42,82","24,54",B00KAKPZYG,Fire TV Stick,"32,75","8,15",B010EGFSSS,Neu - Fire TV Stick mit Sprachfernbedienung,"7,67","8,48"
Amazon.de,lightning kabel,"99,95",B010NV8EIU,"mumbi Lightning zu USB Kabel [Apple MFi zertifiziert] 1m für iPhone 6 Plus 6s Plus 5S 5C 5, iPad Air 2, Mini 3, iPod touch (ab 5.Gen), iPod Nano (ab 7.Gen) in weiss","83,11","26,68",B010S9M3L6,"AmazonBasics Verbindungskabel Lightning auf USB, 0,9 m, zertifiziert von Apple, Weiß","9,19","18,22",B010S9N6OO,"AmazonBasics Verbindungskabel Lightning auf USB, 1,8 m, zertifiziert von Apple, Weiß","1,82","4,42"
Amazon.de,star wars,"99,95",B011T11T8A,Star Wars - Complete Saga [Blu-ray],"34,4","5,84",B019FA3JVW,Star Wars: Das Erwachen der Macht (inkl. Bonusdisc) [Blu-ray],"10,86","1,3",B00E9NC0HA,"Star Wars - Trilogie, Episode IV-VI [3 DVDs]","9,23","3,44"
Amazon.de,taschenkalender 2016,"99,95",3840768403,Ladytimer Flower Love 2016 - Taschenplaner / Taschenkalender A6 - Weekly - 192 Seiten,"8,65","1,63",384076825X,Ladytimer Birds 2016 - Taschenplaner / Taschenkalender A6 - Weekly - 192 Seiten,"3,6","1,4",3862293564,Timer Lila 2016: Terminplaner in Lederoptik - Kalender,"2,7","0,62"
Amazon.de,elektrische zahnbürste,"99,94",B00KBWBPRY,"Oral-B PRO 600 Cross Action elektrische Zahnbürste, Modell 2014","22,41","11,09",B003VWDC3G,Oral-B Pulsonic Slim elektrische Zahnbürste (1 Handstück),"8,96","2,94",B00VJL7XZY,Oral-B Pulsonic Slim elektrische Zahnbürste Duopack (2 Handstücke),"8,17","6,18"
Amazon.de,gopro,"99,94",B00O32GPKK,"GoPro HERO4 Silver Adventure Actionkamera (12 Megapixel, 41,0 mm x 59,0 mm x 29,6 mm)","25,87","10,09",B00O32GGTK,"GoPro HERO4 Black Adventure Actionkamera (12 megapixels, 41,0 mm x 59,0 mm x 29,6 mm)","18,67","9,27",B00O32GU6O,"GoPro HERO Actionkamera (5 megapixels, 71,3 mm x 67,1 mm x 39,0 mm)","17,87","8,62"
Amazon.de,handschuhe,"99,94",B004D3L87O,mumbi Touchscreen Handschuhe für kapazitive Displays Grösse L,"28,11","26,39",B00GGGD74I,mumbi Touchscreen Handschuhe für kapazitive Displays Grösse M in rosa,"19,15",0,B00GGGD5RW,mumbi Touchscreen Handschuhe für kapazitive Displays Grösse S in rosa,"19,12",0
Amazon.de,iphone 6s,"99,94",B015A8MVXK,"Apple iPhone 6s Smartphone (11,9 cm (4,7 Zoll) Display, 16GB interner Speicher, IOS) grey","50,19","44,99",B015COHTZM,"Apple iPhone 6s Smartphone (11,9 cm (4,7 Zoll) Display, 64GB interner Speicher, IOS) rosegold, Freigesetzter Version","15,85","6,65",B015A0THUI,"Apple iPhone 6s Smartphone (11,9 cm (4,7 Zoll) Display, 64GB interner Speicher, IOS) grey","8,91","5,34"
Amazon.de,headset,"99,93",B00OTOJEDM,Sharkoon Rush ER1 Gaming Headset weiß,"21,78","9,65",B00CJ5FPUE,Logitech G430 Gaming Headset für PC und PS4 blau,"13,43","2,71",B005HWEYN0,Sennheiser PC 3 Chat Headset,"10,5",11
Amazon.de,kindle paperwhite,"99,93",B00QJDO0QC,"Kindle Paperwhite, 15 cm (6 Zoll) hochauflösendes Display (300 ppi) mit integrierter Beleuchtung, WLAN - mit Spezialangeboten","55,92","28,16",B00QJDU3KY,"Kindle Paperwhite, 15 cm (6 Zoll) hochauflösendes Display (300 ppi) mit integrierter Beleuchtung, WLAN","13,87","19,5",B00JG8GBDM,"Kindle Paperwhite (6. Generation), 15 cm (6 Zoll) hochauflösendes Display (212 ppi) mit integrierter Beleuchtung, WLAN","10,63","8,66"
Amazon.de,küchenmaschine,"99,93",B00BK3U36W,"Bosch MUM56S40 Küchenmaschine Styline MUM5 (900 Watt, 3.9 Liter) silber","18,27","4,2",B00387EZ8A,"Bosch MUM4655EU Küchenmaschine MUM4 (550 Watt, 3.9 Liter) weiß","10,62","7,49",B0079V03J6,"Philips HR7762/90 Küchenmaschine (28 Funktionen, Standmixer, 750 Watt) schwarz","7,48","8,91"
Amazon.de,luftbefeuchter,"99,93",B0047O0LKE,Medisana Luftbefeuchter UHW,"34,62","12,78",B00FGHLMLS,Steba Luftbefeuchter LB 7,"9,51","7,43",B00N3X06CS,"Philips Luftbefeuchter für Babies und Kinder, HU4801/01","7,47","3,46"
Amazon.de,plattenspieler,"99,93",B0076Z72RQ,"Dual DTJ 301.1 USB DJ-Plattenspieler (33/45 U/min, Pitch-Control, Magnet-Tonabnehmer-System, Nadelbeleuchtung, USB Kabel) schwarz","13,52","5,8",B00402JUBE,"Dual DT 210 USB Schallplattenspieler (USB-Anschluss, 33/45 U/min) schwarz","6,1","3,08",B004NSJ40M,"Dual DTJ 301 USB DJ-Plattenspieler (33/45 U/min, Pitch-Control, Magnet-Tonabnehmer-System, Nadelbeleuchtung, USB) silber","5,92","2,16"
Amazon.de,amazon fire stick,"99,92",B00KAKPZYG,Fire TV Stick,"69,27","11,95",B010EGFSSS,Neu - Fire TV Stick mit Sprachfernbedienung,"16,3","10,18",B00UH2K93O,Das neue Amazon Fire TV mit 4K Ultra HD,"8,13","1,02"
Amazon.de,heizlüfter,"99,92",B004540AWU,Clatronic Heizlüfter HL 3378,"24,73","6,77",B00MFEHQMO,"Rowenta Heizlüfter Instant Comfort Compact 2000, SO2320 (Grau)","10,12","5,41",B0043RD490,Clatronic HL 3379 Heizlüfter,"8,96","4,12"
Amazon.de,kalender 2016,"99,92",3840769019,Buchkalender Balacron schwarz 2016 - Bürokalender A5 / Cheftimer A5 - 1 Tag 1 Seite - 320 Seiten,"10,35","63,69",3840140617,Minions Planer für zwei 2016,"6,38","1,31",3848513099,"Mein Jahr 2016: Terminplaner mit Einstecktasche, Leseband, Gummibandverschluss, 12 Postkarten und 2-seitigem Wochenkalendarium","4,88","0,48"
Amazon.de,kopfhörer,"99,92",B0007XJSQC,Sennheiser HD 201 Kopfhörer,"25,37","14,54",B00NBR70DO,"Sony MDR-ZX110 faltbarer Bügelkopfhörer, schwarz","8,14","7,98",B003V9M0VY,SENNHEISER MX 170 In-Ear Ohrhoerer schwarz,"6,76","6,59"
Amazon.de,shannara,"99,92",B01A1BRJD8,,"82,91",0,B017V9OO0O,The Shannara Chronicles - Die komplette 1.Staffel [Blu-ray],"8,99","33,36",3734161037,Die Shannara-Chroniken - Das Schwert der Elfen: Roman,"2,36","21,98"
Amazon.de,sporttasche,"99,92",B00DBWM57A,"erima Sporttasche, 76 Liter","16,92",0,B008HCMBW8,,"9,57",0,B00JF2D0FG,NIKE Sporttasche Brasilia 6 Duffel,"8,34",0
Amazon.de,xperia z5 hülle,"99,92",B016QC8APM,mumbi Schutzhülle Sony Xperia Z5 Hülle transparent weiss (Ultra Slim - 0.55 mm),"99,34","24,7",B014UVDH2M,mumbi Schutzhülle Sony Xperia Z5 Hülle,"0,23","29,06",B014UVDNGM,mumbi Tasche im Bookstyle für Sony Xperia Z5 Tasche,"0,16",38
Amazon.de,amazon fire tv,"99,91",B00KAKPZYG,Fire TV Stick,"47,74","11,19",B00UH2K93O,Das neue Amazon Fire TV mit 4K Ultra HD,"30,51","13,27",B010EGFSSS,Neu - Fire TV Stick mit Sprachfernbedienung,"7,73","7,37"
Amazon.de,blackroll,"99,91",B004E2TDHQ,Blackroll Orange (Das Original) Selbstmassagerolle inkl. Übungs-DVD und Übungs-Poster,"38,52","6,61",B003BP5AGA,"Blackroll Selbstmassagerolle, Schwarz, BRSTABKBOXC","18,21","14,51",B007NLX8US,Blackroll Orange (Das Original) - DIE Selbstmassagerolle - Starter-Set PRO - inkl. Übungs-DVD und Übungsposter,"5,98","5,65"
Amazon.de,familienplaner 2016,"99,91",3840134986,Helme Heine Familienplaner 2016,"9,81","2,07",B011N2GUV6,"Busy B Familienkalender 2016 Vögel Ein Steckfach jeden Monat für Briefe, Einladungen, Karten und wichtige Notizen Platz für bis zu fünf Terminpläne, blau","4,44","1,8",3957480337,Familienplaner 2016,"4,32","1,2"
Amazon.de,game of thrones,"99,91",B00BPU7FFW,Game of Thrones - Die komplette erste Staffel [5 DVDs],"25,66","14,74",B00X9QUZHK,Game of Thrones - Die komplette 5. Staffel [Blu-ray],"22,17","6,05",B00MFDLRAC,Game of Thrones - Die komplette 4. Staffel [5 DVDs],"9,21","7,4"
Amazon.de,gaming tastatur,"99,91",B00N3OCV7U,"Sharkoon Skiller Pro beleuchtete Gaming Tastatur (9 Multimedia-, 6 Makro- und 3 Profil-Tasten, Software, USB) schwarz","18,8","9,93",B00ZRUWU92,Sharkoon Shark Zone K30 Gaming-Tastatur mit LED-Beleuchtung schwarz,"8,99","6,21",B0169TBEJ6,"Sharkoon Skiller Pro Plus beleuchtete Gaming Tastatur (Onboard-Speicher, Multi-Key-Rollover-Unterstützung) schwarz","6,8","6,47"
Amazon.de,küchenwaage,"99,91",B000NZEB98,Soehnle 658401 digitale Küchenwaage Siena,"15,69","8,5",B002RLFS20,Soehnle 67080 Küchenwaage PAGE Profi,"15,23","3,79",B00JP8SUHI,Soehnle 65847 Digitale Küchenwaage Roma,"10,1","4,18"
Amazon.de,lego ninjago,"99,91",B013GY9ZPM,LEGO Ninjago 70601 - Luft-Hai,"8,32","5,65",B012NOICVE,LEGO Ninjago 70599 - Coles Drache,"7,65","4,65",B013GY9ZYS,LEGO Ninjago 70600 - Ninja-Bike Jagd,"7,37","3,9"
Amazon.de,tiptoi,"99,9",B00V8K81AM,"Ravensburger 00507 - tiptoi Starter-Set mit Stift und Buch Wieso? Weshalb? Warum? Entdecke den Bauernhof""","8,41","3,94",3473435147,tiptoi® Bilderbuch: tiptoi® Meine schönsten Kinderlieder,"6,53","3,72",3473418005,tiptoi® Mein Lern-Spiel-Abenteuer: tiptoi® Erste Buchstaben,"4,18","3,73"
Amazon.de,wandkalender 2016,"99,9",3862293823,"Think happy, be happy 2016: Wandkalender","8,79",0,3840767644,Jahresplaner XL - 14 Monate - 2016 - Wandkalender / Plakatkalender (99 x 69) - Jahresübersicht - Ferienübersicht - Arbeitstagezählung,"6,96","68,72",384851298X,"Don't worry, be happy 2016: Dekorativer Wandkalender mit witzigen, ungewöhnlichen Tier-Fotografien und ansprechenden Aphorismen, Monatskalendarium","2,97","0,3"
Amazon.de,wecker,"99,9",B00LO9BZ8M,"TFA Dostmann 60.2528.02 BINGO Funk-Wecker, weiß/grün","18,37","7,46",B000NG8ZIA,Casio Collection Wecker Analog Quarz TQ-140-1EF,"10,71","8,23",B00E6HC664,"Philips HF3505/01 Wake-up Light LED, Aufwachen mit Licht, 2 natürlichen Wecktöne, weiß","7,78","1,37"
Amazon.de,bügeleisen,"99,89",B004GUQ10I,Tefal FV4680 Dampfbügeleisen Ultragliss türkisblau,"31,75","5,55",B000HDV086,"Philips GC4410/02 Dampfbügeleisen (2400 W, SteamGlide-Bügelsohle) weiß/blau","13,8","0,42",B00DNXJ5AW,Philips 760214 GC 2040/70 Bügeleisen,"5,77","8,05"
Amazon.de,kostüm damen,"99,89",B011RUYGT2,,"9,3",0,B011QWNH0K,,"6,82",0,B0060KHH64,Smiffy's - Piratinnenkostüm Piratenkostüm Freibeuter Karibik Kostüm Pirat Piratin,"4,83","4,97"
Amazon.de,pc lautsprecher,"99,89",B00544XKK4,Logitech Z120 2.0 PC-Lautsprecher,"15,64","7,36",B003LNXT7Y,Logitech Z313 2.1 PC-Lautsprechersystem schwarz,"9,31","3,66",B00EUUXBDE,Logitech Z200 2.0 PC-Lautsprecher mitternachtsschwarz,"6,15","5,19"
Amazon.de,skijacke damen,"99,89",B00O5769MW,ICEPEAK Damen Jacke Tuwa,"5,04",0,B00566SLEU,Ultrasport Damen-Funktions-Alpin-Outdoorjacke Mayrhofen mit Ultraflow 10.000,"4,67",0,B00566S65O,Ultrasport Damen-Funktions-Alpin-Outdoorjacke Softshell Serfaus mit Ultraflow 10.000,"4,38",0
Amazon.de,fitness armband,"99,88",B00NIUBFXU,Garmin vívosmart Fitnessarmband mit Smartphone Benachrichtigungen und Touchscreen mit SWIPE Funktion,"13,55",0,B00HFPOXM4,"Garmin vívofit Fitnessarmband mit Tageszielen, Inaktivitätsbalken, Schlafanalyse","10,24","6,55",B00SV21RVU,Fitbit Aktivitätstracker Charge HR,"6,99",0
Amazon.de,iphone 6,"99,88",B00NGOCJ74,"Apple iPhone 6 Smartphone (4,7 Zoll (11,9 cm) Touch-Display, 16 GB Speicher, iOS 8) grau","49,85","36,19",B00NGOCUFK,"Apple iPhone 6 Smartphone (4,7 Zoll (11,9 cm) Touch-Display, 16 GB Speicher, iOS 8) gold","21,57","14,68",B00NGOCZ3C,"Apple iPhone 6 Smartphone (4,7 Zoll (11,9 cm) Touch-Display, 64 GB Speicher, iOS 8) grau","10,04","6,53"
Amazon.de,kontaktgrill,"99,88",B0051FDKEM,"Tefal GC3060 Kontaktgrill 3-in-1 (2000 Watt, 19 x 31,5 cm) silber","22,83","8,81",B00JQ4RM2K,"Tefal GC702D Optigrill, 2000 W, (automatische Anzeige des Garzustandes, 6 voreingestellte Grillprogramme, Edelstahl) schwarz/silber","11,03","1,24",B00E8QY6GG,Bomann KG 2242 CB Kontaktgrill,"9,19","7,34"
Amazon.de,mr robot,"99,88",B017TE2HBE,,"78,35",0,B017TE2I2W,,"15,28",0,B01AB7BE8S,Mr. Robot - Staffel 1 [Blu-ray],"3,26","71,43"
Amazon.de,taschenalarm,"99,88",B0050TQ8O8,,"24,22",0,B00NFIQJDG,Sicherheit eine angemessene P-SAPPTR-1 110 db persönlichen Alarm mit Panik LED Taschenlampe Zugschnur Aktivierung Sirene - Rot,"7,42","7,68",B003UQPCL8,,"7,24",0
Amazon.de,adele,"99,87",B00L98V4UW,25,"74,15","24,67",B004AB2JVI,21,"12,76","15,11",B000XGDO04,19,"7,67","14,83"
Amazon.de,blutdruckmessgerät,"99,87",B00440D8A6,Sanitas SBM 21 Oberarm-Blutdruckmessgerät,"34,58","10,53",B003YUBXFO,Panasonic EW-BW10 Blutdruckmessgerät für das Handgelenk,"8,91","4,95",B00A6QWL1E,AEG BMG 5611 Blutdruckmessgerät,"7,21","9,15"
Amazon.de,bügelbrett,"99,87",B0018O2QSG,Vileda 143039 Viva Express Smart+ Bügeltisch - praktischer Bügeltisch mit Steckdose - mit hochwertigem Bügeltischbezug für glatte Wäsche,"26,94","13,86",B00133L6UQ,"Vileda 143057 Viva Express Eco Bügeltisch blau - 120x38 cm große, dampfdurchlässige Bügelfläche - Steckdose und Kabelhalter - 3 Jahre Garantie","11,94","8,35",B002LLN7NI,"WENKO 1201143100 Bügeltischbezug Air Comfort L - 4 mm Komfortpolsterung, 100 % Baumwolle, Blau","7,89","2,14"
Amazon.de,eiskönigin,"99,87",B00SMD9M6U,,"14,74",0,B00GSQLGCQ,Die Eiskönigin - Völlig Unverfroren,"9,24","4,35",B00CFVDXX8,Die Eiskönigin,"3,77","2,68"
Amazon.de,gaming maus,"99,87",B00L6HCXRE,Sharkoon Shark Force Gaming Maus schwarz,"11,06","12,16",B00L8VNQ88,Logitech G402 Hyperion Fury FPS Gaming Maus (USB),"10,81","7,3",B00DNRN1DK,Sharkoon Drakonia Black Gaming Laser Maus 8200 dpi (11 Tasten) schwarz,"7,59","6,38"
Amazon.de,hygrometer,"99,87",B007SAM4E0,TFA Dostmann digitales Thermo-Hygrometer Moxx 30.5026.01,"34,8","5,5",B000JG2RAG,TFA Dostmann digitales Thermo-Hygrometer Comfort Control 30.5011,"10,28","3,89",B004IO1HGU,TFA Dostmann digitales Thermo-Hygrometer Cosy 30.5019,"9,29","5,98"
Amazon.de,malbuch für erwachsene,"99,87",3842712227,Malbuch für Erwachsene: Meditation: Mit wundervollen Bildern alle Sorgen gehen lassen,"14,48","2,92",3842712219,Malbuch für Erwachsene: Komm zur Ruhe: Mit friedvollen Bildern vom Alltag entspannen,"8,83","2,73",3842712235,Malbuch für Erwachsene: Punkt-zu-Punkt: Zaubern Sie großartige Bilder wie aus dem Nichts,"6,1","3,62"
Amazon.de,skihose damen,"99,87",B00DHEPVTQ,CMP Damen Hose Softshell,"11,69",0,B008PCDU0W,Columbia Damen Skihose Bugaboo Pants,"5,96",0,B00RTE17CK,,"5,49",0
Amazon.de,wlan verstärker,"99,87",B009CXPY0W,"AVM FRITZ!WLAN Repeater 310 (300 Mbit/s, WPS)","40,65","13,49",B00H32T3M4,"TP-Link TL-WA854RE WLAN Repeater (300Mbit/s, WPS)","21,51","14,47",B00N80IK88,"AVM FRITZ!WLAN Repeater 1750E - Dual-WLAN AC + N bis zu 1.300 MBit/s 5GHz + 450MBit/s 2,4GHz","7,15","3,19"
Amazon.de,boxershorts,"99,86",B00SFCQ8PQ,"Lower East Herren American Boxershorts mit Vordereingriff, 6er Pack, in verschiedenen Farben","15,07",0,B00I6LT7UY,,"10,57",0,B00FOTSNXI,,"7,75",0
Amazon.de,bravo hits 92,"99,86",B018N37Y18,"Bravo Hits,Vol.92","76,42","65,37",B013HC8LZS,Bravo Hits Vol.91,"12,37","20,35",B0160M7BN0,Bravo The Hits 2015,"3,1","1,41"
Amazon.de,buntstifte,"99,86",B0014E4MWS,"STAEDTLER Buntstifte Noris Club Set 24 Farben - brillante Farben, leicht zu spitzen; Etui - 144 NC24","14,92","4,43",B000KJMM3O,"Staedtler 127 NC24 Farbstift Noris Club dreikant, 3 mm, Kartonetui mit 24 Stück","10,43","4,68",B000FFNCPU,Staedtler 127 NC12 Buntstifte Noris Club Inhalt 12,"6,75","8,03"
Amazon.de,crocs,"99,86",B00B4ETBPG,Crocs Classic Unisex-Erwachsene Clogs,"17,48",0,B00LA1SKLE,Crocs Crocband Unisex-Erwachsene Clogs,"17,18",0,B006VB4LRU,Crocs Crocband II.5 Clog Unisex-Erwachsene Clogs,"8,92",0
Amazon.de,david bowie black star,"99,86",B017VORJK6,Blackstar,"88,71","13,09",B00NES1DVA,Nothing Has Changed (the Best of David Bowie),"4,77","1,18",B017VORJLA,Blackstar [Vinyl LP],"2,25","3,7"
Amazon.de,fön,"99,86",B00BCQIK4O,"Philips HP8232/00 Ionen-Haartrockner, 2200 Watt, weiß","16,73","3,28",B0044DDC04,"Grundig HD 6080 Ionen-Haartrockner (2200 Watt), schwarz-silber","15,54","4,64",B00HXCJS3S,Braun Satin Hair 7 HD 710 Haartrockner mit IONTEC Technologie (inklusive Styling Aufsatz),"10,14","2,24"
Amazon.de,nähmaschine,"99,86",B0042WOX50,W6 Nähmaschine N 1615 Freiarm Super Nutzstich-Nähmaschine - 10 Jahre Garantie,"33,14","13,91",B005DYM42A,W6 Nähmaschine N 1235/61 Freiarm Super Nutzstich-Nähmaschine mit 10 Jahren Garantie,"10,98","6,04",B000N5PN36,Singer Mercury 8280 Nutznaht-Nähmaschine,"8,42","7,16"
Amazon.de,oral b elektrische zahnbürsten,"99,86",B00KBWBPRY,"Oral-B PRO 600 Cross Action elektrische Zahnbürste, Modell 2014","23,72","11,07",B00LVUY84W,Oral-B PRO 6500 elektrische Zahnbürste (mit Bluetooth & 2. Handstück),"9,23","4,17",B012WL5FCW,"Braun Oral-B Pro 2500 Elektrische Zahnbürste mit Reiseetui, schwarz",7,"5,24"
Amazon.de,smartwatch,"99,86",B01576WAQS,"Asus ZenWatch 2 WI501Q (4,14 cm Touchscreen, Qualcomm Snapdragon 400 APQ8026, 4GB, Lederarmband) blau/grau","14,28","9,67",B00DNDF2OU,"Sony SmartWatch 2 Handy-Uhr (4,1 cm (1,6 Zoll) Display, NFC, Bluetooth, Android 4.0) mit Silicon-Armband schwarz","11,57","9,81",B00N9OAQI0,Sony Mobile SWR50 SmartWatch 3 Fitness- und Aktivitätstracker Armband Kompatibel mit Android 4.3+ Smartphones - Schwarz,"9,55","4,6"
Amazon.de,bürostuhl,"99,85",B004Z6PA9G,"Topstar OP290UG20 Syncro-Bandscheiben-Drehstuhl Open Point SY Deluxe inklusive Armlehnen/Stoffbezug, schwarz","21,69","10,97",B0056YNWVO,"Robas Lund 62501SR4  DX Racer1 Chefsessel mit Armlehnen, Gestell Nylon, 78 x 124-134 x 52 cm, Stoffbezug schwarz / rot","15,51","2,24",B004G95IN0,"HJH OFFICE 621100 Bürostuhl / Chefsessel Aria High Netz/PU, schwarz","10,17","17,1"
Amazon.de,fack you goethe 2,"99,85",B0186VAZX6,Fack Ju Göhte 2,"73,5","30,94",B00K4XBZ20,,"9,44",0,B0186VB02Q,Fack Ju Göhte 2 [Blu-ray],"5,1","8,43"
Amazon.de,mauspad,"99,85",B000KHTBQM,Sharkoon 1337 Gaming Mauspad schwarz,"32,97","7,45",B003QTD4Y6,AmazonBasics Mauspad  (schwarz),"11,38","7,43",B000UEZ37G,SteelSeries QcK Mini Gaming Mauspad-Schwarz,"9,53","5,99"
Amazon.de,microsoft lumia 950 hülle,"99,85",B00PQVRV5K,mumbi Microsoft Lumia 950 Tasche Etui schwarz (Lasche mit Rückzugfunktion Ausziehhilfe),"40,94","20,54",B00PQWYOE0,mumbi Flip Case Microsoft Lumia 950 Tasche,"28,69","6,08",B00PQVJJT6,mumbi Schutzhülle Microsoft Lumia 950 Hülle transparent weiss,"22,01","15,65"
