Abteilung,Suchbegriff,Suchhäufigkeit,ASIN,Nr. 1 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil,ASIN,Nr. 2 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil,ASIN,Nr. 3 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil
Amazon.de,wandkalender 2016,"99,94",3848512971,"Just do it 2016: Dekorativer Wandkalender mit witzigen, ungewöhnlichen Tier-Fotografien und ansprechenden Aphorismen, Monatskalendarium","5,38",2,3840767644,Jahresplaner XL - 14 Monate - 2016 - Wandkalender / Plakatkalender (99 x 69) - Jahresübersicht - Ferienübersicht - Arbeitstagezählung,"5,09","4,21",3838456041,Traumpfade 30 x 30 cm 2016,"3,09","3,33"
Amazon.de,wecker,"99,94",B00LO9BZ8M,"TFA Dostmann 60.2528.02 BINGO Funk-Wecker, weiß/grün","11,18","3,83",B000NG8ZIA,Casio Collection Wecker Analog Quarz TQ-140-1EF,"8,58","8,71",B00E6HC664,"Philips HF3505/01 Wake-up Light LED, Aufwachen mit Licht, 2 natürlichen Wecktöne, weiß","6,64","0,27"
Amazon.de,wii,"99,94",B000UVI1G4,Nintendo Wii - Konsole weiß inkl. Wii Sports,"21,95",0,B00F5NQK4M,Wii - Konsole mini Mario Kart Bundle,"18,04","47,23",B005OK7NWO,"Nintendo Wii ""Family Edition"" - Konsole inkl. Wii Sports + Wii Party, weiß","16,67",0
Amazon.de,adidas superstar,"99,93",B00UCYWY1C,adidas Originals Superstar Unisex-Kinder Sneakers,"19,66",0,B00V3D5LDE,adidas Superstar Foundation Unisex-Erwachsene Sneakers,"10,11",0,B00UBWN65S,"adidas Superstar Foundation, Unisex-Kinder Sneakers","7,19",0
Amazon.de,amazon fire tv,"99,93",B00KAKPZYG,Fire TV Stick,"50,35","3,15",B00UH2K93O,Das neue Amazon Fire TV mit 4K Ultra HD,"29,34","14,52",B010EGFSSS,Neu - Fire TV Stick mit Sprachfernbedienung,"7,15","1,96"
Amazon.de,fire tablet,"99,93",B00ZDWLEEG,"Fire, 17,7 cm (7 Zoll) Display, WLAN, 8 GB - mit Spezialangeboten","60,43","14,38",B00ZAPLERS,"Fire HD 10, 25,65 cm (10,1 Zoll), HD-Display, WLAN, 16 GB (Schwarz) - mit Spezialangeboten","13,06","21,58",B00V95SGIS,"Fire HD 8, 20,3 cm (8 Zoll), HD-Display, WLAN, 8 GB (Schwarz) - mit Spezialangeboten","6,82","4,11"
Amazon.de,gaming tastatur,"99,93",B00N3OCV7U,"Sharkoon Skiller Pro beleuchtete Gaming Tastatur (9 Multimedia-, 6 Makro- und 3 Profil-Tasten, Software, USB) schwarz","19,5","12,49",B00ZRUWU92,Sharkoon Shark Zone K30 Gaming-Tastatur mit LED-Beleuchtung schwarz,"11,04","13,49",B0095RWBLU,"Mad Catz S.T.R.I.K.E. 7 Gaming Tastatur (Deutsch, Touchscreen, USB) Schwarz","6,44","3,43"
Amazon.de,iphone 6s,"99,93",B015A8MVXK,"Apple iPhone 6s Smartphone (11,9 cm (4,7 Zoll) Display, 16GB interner Speicher, IOS) grey","54,13","25,95",B015COHTZM,"Apple iPhone 6s Smartphone (11,9 cm (4,7 Zoll) Display, 64GB interner Speicher, IOS) rosegold, Freigesetzter Version","10,02","7,81",B015A0THUI,"Apple iPhone 6s Smartphone (11,9 cm (4,7 Zoll) Display, 64GB interner Speicher, IOS) grey","7,2","14,8"
Amazon.de,mein kampf,"99,93",3471665536,Adolf Hitlers Mein Kampf,"54,67","10,25",3981405234,"Hitler, Mein Kampf: Eine kritische Edition","17,49","7,77",3608948953,'Mein Kampf' - Die Karriere eines deutschen Buches,"8,18","17,35"
Amazon.de,tip toi,"99,93",3473435147,tiptoi® Bilderbuch: tiptoi® Meine schönsten Kinderlieder,"7,06","2,69",B00C3TJV3I,"Ravensburger 00560 - tiptoi Dein Körper und du""","5,27","3,02",B00V8KFAHY,Ravensburger 00700 - tiptoi Stift mit Player,"5,01","2,02"
Amazon.de,game of thrones,"99,92",B00BPU7FFW,Game of Thrones - Die komplette erste Staffel [5 DVDs],"26,94","13,23",B00X9QUZHK,Game of Thrones - Die komplette 5. Staffel [Blu-ray],"13,13","4,63",B00MFDLRAC,Game of Thrones - Die komplette 4. Staffel [5 DVDs],"11,7","4,47"
Amazon.de,glätteisen,"99,92",B002AKKCSI,Braun Satin Hair 7 ST 710 Haarglätter mit IONTEC Technologie,"20,23","3,23",B003WOKJF2,Remington S9500 Haarglätter Pearl (mit hochwertiger Keramikbeschichtung),"17,84","1,5",B002UG13AS,"Grundig HS 5732 Hair Styler (Straight und Curls), pink","11,35","1,12"
Amazon.de,honig im kopf,"99,92",B00Q76OM5A,Honig im Kopf,"84,96","25,85",B00Q76OUP2,Honig im Kopf [Blu-ray],"9,64","6,81",B00FTWJ16I,Sein letztes Rennen,"0,84","2,69"
Amazon.de,malen nach zahlen,"99,92",B003S3RGPS,"Ravensburger 28163 - Fohlen mit Kätzchen - Malen nach Zahlen Glitzer, 24x18 cm","12,39","2,21",B001XCWHBY,"Ravensburger 27854 - Tiefer Schlaf - Malen nach Zahlen, 13 x 18 cm","6,2","2,13",B00V8KLGB8,Ravensburger 28549 - Malen nach Zahlen - Atelier '15,"3,59","0,43"
Amazon.de,philips hue,"99,92",B016151IRQ,"Philips Hue LED Lampe 10 W A60 E27 Starter Set inklusive Bridge, 3-er Set, dimmbar, 16 Mio Farben, app-gesteuert 8718696461693","25,39","3,16",B009567QOI,"Philips Living Colors Iris, Energiesparende LED-Technologie mit 10 Watt, 16 Millionen Farben, mit Fernbedienung, klar 7099960PH","10,96","0,74",B016151J3E,"Philips Hue White LED Lampe 9,5 W A60 E27 Starter Set inklusive Bridge, 2-er Set, dimmbar, app-gesteuert 8718696449615","9,21","7,25"
Amazon.de,sporttasche,"99,92",B008HCMBW8,,"11,36",0,B00JF2D0FG,NIKE Sporttasche Brasilia 6 Duffel,"10,6",0,B00DBWM57A,"erima Sporttasche, 76 Liter","9,67",0
Amazon.de,fotoalbum,"99,91",B00SL6I2WI,"Hama Fine Art Jumbo Fotoalbum (30 x 30 cm, 100 Seiten, 50 Blatt, Ausschnitt für Bildeinschub) schwarz","17,27","3,77",B00381HODE,"Walther FA-208-L Buchalbum ""Fun"" , Format 30 x 30 cm, 100 weißen Seiten, mit Bildausschnitt, blau","14,4","7,05",B001UBEV4O,"Hama Spiral-Fotoalbum ""Fine Art"", 36 x 32 cm, 50 Seiten (25 Blatt), mit Ausschnitt für Bildeinschub, grau","7,27","3,94"
Amazon.de,gaming maus,"99,91",B00IEOEFFK,Logitech G502 Proteus Core Tunable Gaming Maus,"14,56","1,6",B00L6HCXRE,Sharkoon Shark Force Gaming Maus schwarz,"10,57","8,24",B00L8VNQ88,Logitech G402 Hyperion Fury FPS Gaming Maus (USB),"7,13","0,66"
Amazon.de,geschenke für männer,"99,91",3848512130,"100 Dinge, die MANN einmal im Leben getan haben sollte","11,57","5,09",3629107826,"Statt Zigaretten (Silver Edition): Alles, was sonst noch die Stimmung hebt","6,35","5,93",3848513765,"100 Dinge, die jedes Paar einmal tun sollte","6,23","0,96"
Amazon.de,iphone 6s hülle,"99,91",B00OZLO790,mumbi Schutzhülle iPhone 6 6s Hülle,"28,44","3,45",B00PHV567Y,mumbi TPU Schutzhülle iPhone 6 6s Hülle transparent weiss,"15,8","4,55",B00PK7U52Q,mumbi Schutzhülle iPhone 6 6s Hülle transparent weiss,"13,97","5,24"
Amazon.de,kalender 2016 wandkalender,"99,91",3838456041,Traumpfade 30 x 30 cm 2016,"4,04","4,01",3848512971,"Just do it 2016: Dekorativer Wandkalender mit witzigen, ungewöhnlichen Tier-Fotografien und ansprechenden Aphorismen, Monatskalendarium","3,61","2,04",3840761174,Seeblick 2016 - Broschürenkalender (30 x 60 geöffnet) - Landschaftskalender - Wandplaner,"2,74","2,8"
Amazon.de,kindle fire,"99,91",B00ZDWLEEG,"Fire, 17,7 cm (7 Zoll) Display, WLAN, 8 GB - mit Spezialangeboten","54,14","12,97",B00V95SGIS,"Fire HD 8, 20,3 cm (8 Zoll), HD-Display, WLAN, 8 GB (Schwarz) - mit Spezialangeboten","10,59","8,4",B00ZAPLERS,"Fire HD 10, 25,65 cm (10,1 Zoll), HD-Display, WLAN, 16 GB (Schwarz) - mit Spezialangeboten","10,5","22,77"
Amazon.de,oral b elektrische zahnbürsten,"99,91",B00KBWBPRY,"Oral-B PRO 600 Cross Action elektrische Zahnbürste, Modell 2014","17,4","8,51",B003RRY446,Oral-B Vitality Precision Clean elektrische Zahnbürste (mit Timer),"16,28","6,88",B00LVUY84W,Oral-B PRO 6500 elektrische Zahnbürste (mit Bluetooth & 2. Handstück),"9,59","1,41"
Amazon.de,fitness armband,"99,9",B00NIUBFXU,Garmin vívosmart Fitnessarmband mit Smartphone Benachrichtigungen und Touchscreen mit SWIPE Funktion,"13,12",0,B00FEQ6TVO,"POLAR Activity Tracker Loop, Black, 90054599","11,1","2,93",B00HFPOXM4,"Garmin vívofit Fitnessarmband mit Tageszielen, Inaktivitätsbalken, Schlafanalyse","8,28","7,45"
Amazon.de,kaffeemühle,"99,9",B005L8YUI4,Rommelsbacher EKM 200 mit Scheibenmahlwerk - Kaffeemühle - 110 Watt - schwarz,"15,97","5,16",B002UXQK36,"Clatronic 283023 KSW 3306 Kaffemühle mit Edelstahlmesser 120 Watt, weiß","11,34","9,8",B006GQ2USW,Cloer 7580 Elektrische Kaffeemühle,"8,95","2,81"
Amazon.de,nähmaschine,"99,9",B0042WOX50,W6 Nähmaschine N 1615 Freiarm Super Nutzstich-Nähmaschine - 10 Jahre Garantie,"37,61","12,86",B005DYM42A,W6 Nähmaschine N 1235/61 Freiarm Super Nutzstich-Nähmaschine mit 10 Jahren Garantie,"12,06","4,53",B001CBZB5K,Singer 2250 Tradition Nähmaschine,"9,71","4,62"
Amazon.de,raspberry pi,"99,9",B00T2U7R7I,"Raspberry Pi 2 - 900MHz quad-core ARM Cortex-A7 CPU, 1GB LPDDR2 SDRAM, complete compatibility with Raspberry Pi 1","67,8","15,17",3836237954,"Raspberry Pi: Das umfassende Handbuch, komplett in Farbe - aktuell zu Raspberry Pi 2 - inkl. Schnittstellen, Schaltungsaufbau, Steuerung mit Python ... Gertboard, PiFace und Quick2Wire","7,56","10,33",B00LPESRUK,"Raspberry Pi Model B+ Mainboard (GPIO polig, MicroSD Speicherkartenslot, HDMI, 4x USB 2.0)","7,27","20,51"
Amazon.de,bravo hits 2015,"99,89",B0160M7BN0,Bravo The Hits 2015,"71,52","40,31",B013HC8LZS,Bravo Hits Vol.91,"10,17","8,53",B014I67SEC,Best Of 2015 - Die Hits des Jahres,"6,59","6,46"
Amazon.de,fire,"99,89",B00ZDWLEEG,"Fire, 17,7 cm (7 Zoll) Display, WLAN, 8 GB - mit Spezialangeboten","52,95","12,09",B00KAKPZYG,Fire TV Stick,"18,29","1,57",B00UH2K93O,Das neue Amazon Fire TV mit 4K Ultra HD,"7,27","3,41"
Amazon.de,helene fischer weihnachts cd,"99,89",B0167P9XCM,"Weihnachten (2CD, mit dem Royal Philharmonic Orchestra)","93,91","14,93",B000W04LGC,Von hier bis unendlich - Weihnachts-Special-Edition,"3,09","5,87",B018EAK4SA,,"1,24",0
Amazon.de,milchaufschäumer,"99,89",B00BCQI5PI,"Philips CA6500/60 Senseo Milk Twister Milchaufschäumer (Antihaftbeschichtung, Bedienung auf Tastendruck) schwarz","20,94","5,63",B000V3LA6E,ScanPart Milchaufschäumer,"10,61","8,73",B0043WC0W2,"Severin SM 9684 Milchaufschäumer (500 Watt, Induktion, 500 ml, kaltes und warmes Aufschäumen) Edelstahl/weiß","10,36","0,93"
Amazon.de,pc lautsprecher,"99,89",B00544XKK4,Logitech Z120 2.0 PC-Lautsprecher,"16,54","9,12",B003LNXT7Y,Logitech Z313 2.1 PC-Lautsprechersystem schwarz,"9,39","1,37",B00EUUXBDE,Logitech Z200 2.0 PC-Lautsprecher mitternachtsschwarz,"6,39","2,24"
Amazon.de,smartwatch,"99,89",B00DNDF2OU,"Sony SmartWatch 2 Handy-Uhr (4,1 cm (1,6 Zoll) Display, NFC, Bluetooth, Android 4.0) mit Silicon-Armband schwarz","16,02","6,58",B0151DFOOM,Motorola Moto 360 (2. Generation) 46mm Edelstahlgehäuse mit Lederarmband cognac silber,"7,84","2,12",B01576WAQS,"Asus ZenWatch 2 WI501Q (4,14 cm Touchscreen, Qualcomm Snapdragon 400 APQ8026, 4GB, Lederarmband) blau/grau","7,64","2,38"
Amazon.de,smoothie maker,"99,89",B00MHT6LFA,"AEG PerfectMix SB 2400 Mini Mixer mit 0,4 PS-Power-Motor (bis zu 23.000 U/min, 4 Edelstahlmesser, bruchfeste 0,6 l BPA-freie Tritan-Trinkflasche, Standmixer und Smoothie Mixer)","28,31","4,2",B00IJOFQBM,"Russell Hobbs 21350-56 Standmixer Mix & Go/Smoothie Maker mit 0,4 PS Power-Motor (300 Watt, bis zu 24.000 U/min), zwei BPA-freie Trinkflaschen inkl., Edelstahlmessereinheit","18,49","1,47",B00I5ABIFI,WMF KULT X Mix  Go,"7,45","2,32"
Amazon.de,weihnachtsgeschenke,"99,89",3848512122,"100 Dinge, die FRAU einmal im Leben getan haben sollte","10,38","2,85",B00P7XF3K2,"Tetesept Bäder Geschenkset Verwöhnmomente, 6er Pack (6 x 20 ml)",10,"1,93",3848513765,"100 Dinge, die jedes Paar einmal tun sollte","7,64","1,44"
