Abteilung,Suchbegriff,Suchhäufigkeit,ASIN,Nr. 1 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil,ASIN,Nr. 2 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil,ASIN,Nr. 3 der geklickten Titel,Klickfreigabe,Umwandlungs-Anteil
Amazon.de,tablet,"99,93",B00ZDWLEEG,"Fire-Tablet, 17,7 cm (7 Zoll) Display, WLAN, 8 GB (Schwarz) - mit Spezialangeboten","24,88","1,95",B00TFECJ42,"Lenovo Tab 2 A7-10 17,8 cm (7 Zoll IPS) Tablet (ARM MTK 8121 Quad-Core Prozessor, 1,3GHz, 1GB RAM, 8GB eMMC, GPS, Touchscreen, Dolby Sound, Android 4.4) schwarz","13,14","8,81",B01ERY8650,"Samsung Galaxy Tab A (2016) T580N 25,54 cm (10,1 Zoll) Wi-Fi Tablet-PC (Octa-Core, 2GB RAM, 16GB eMMC, Android 6.0, neue Version) schwarz","13,07","3,87"
Amazon.de,huawei g8 hülle,"99,92",B014W37JVS,mumbi Schutzhülle Huawei G8 / GX8 Hülle transparent weiss,"33,39","21,05",B014W37P80,mumbi Schutzhülle Huawei G8 / GX8 Hülle,"33,28","47,37",B014W37MHY,mumbi Schutzhülle Huawei G8 / GX8 Hülle transparent schwarz,"33,25","31,58"
Amazon.de,lumia 950 hülle,"99,92",B00PQVKIDW,mumbi Schutzhülle Microsoft Lumia 950 Hülle,"31,05","22,2",B00PQVJJT6,mumbi Schutzhülle Microsoft Lumia 950 Hülle transparent weiss,"30,51","13,32",B00PQVRV5K,mumbi Microsoft Lumia 950 Tasche Etui schwarz (Lasche mit Rückzugfunktion Ausziehhilfe),"14,87","19,98"
Amazon.de,microsoft lumia 950 hülle,"99,92",B00PQVRV5K,mumbi Microsoft Lumia 950 Tasche Etui schwarz (Lasche mit Rückzugfunktion Ausziehhilfe),"31,85","22,64",B00PQWYOE0,mumbi Flip Case Microsoft Lumia 950 Tasche,"31,81","22,64",B00PQVKIDW,mumbi Schutzhülle Microsoft Lumia 950 Hülle,"15,42","7,55"
Amazon.de,fitbit,"99,91",B00SV21RVU,Fitbit Aktivitätstracker Charge HR,"32,53",0,B01DK5DA8K,Fitbit Fitness Armband Alta,"17,7",0,B00X71TBG8,Fitbit Fitness Super Watch Fitbit Surge,"13,14",0
Amazon.de,lego star wars,"99,91",B00SDTTH5E,LEGO  Star Wars 75105 - Millennium Falcon,"6,64","2,81",B012NOD05C,LEGO Star Wars 75135 - Obi-Wan's Jedi Interceptor,"4,59","3,87",B00SDTTIQC,LEGO Star Wars 75103 - First Order Transporter,"3,49","3,61"
Amazon.de,luftmatratze,"99,91",B01CZNNJ7A,,"15,34",0,B000QEDIL8,Intex 68950 - Luftbett 191 x 76 x 22 cm,"9,77","3,98",B000HBGSP8,"Luftbett Downy Blue ""Full"" 137 x 191 x 22 cm","7,91","2,47"
Amazon.de,tastatur,"99,9",B00E6KGKXG,"LOGITECH K280e corded Keyboard USB black for Business, QWERTZ,  deutsches Layout","19,98","10,69",B00N3OCV7U,"Sharkoon Skiller Pro beleuchtete Gaming Tastatur (9 Multimedia-, 6 Makro- und 3 Profil-Tasten, Software, USB) schwarz","11,69","6,59",B00F35N0VI,CHERRY KC1000 corded Keyboard USB ultraflat black,"11,63","9,56"
Amazon.de,badeschuhe,"99,89",B01H23A5AC,BECO Badeschuhe / Surfschuhe für Damen und Herren,"12,5",0,B013COPMJE,BECO Badeschuhe / Surfschuhe für Damen und Herren,"11,13",0,B007QS7HPA,Cressi Badeschuhe / Surfschuhe / Wassersportschuhe / Aquaschuhe für Herren,"5,04",0
Amazon.de,bestsellerliste spiegel,"99,89",3442380294,BLACKOUT - Morgen ist es zu spät: Roman,"11,73","3,67",3404173643,"Glück ist, wenn man trotzdem liebt: Roman","5,98","3,09",342362583X,Das Schicksal ist ein mieser Verräter (Reihe Hanser),"5,83","4,9"
Amazon.de,blackroll,"99,89",B004E2TDHQ,"Blackroll Orange (Das Original) - Faszienrolle inkl. Übungs-DVD, Übungsposter & Booklet. Die Massagerolle für die Faszien, auch Foam Roller, Gymnastikrolle oder Fitnessrolle genannt, dient der Selbstmassage und gezielten Behandlung des Bindegewebes","27,82","7,83",B003BP5AGA,"Blackroll Standard Selbstmassagerolle, schwarz","19,59","8,52",B007NLTXUC,"Blackroll Orange (Das Original) - Die Selbstmassagerolle - Starter-Set Standard inkl. Übungs-DVD, Übungsposter & Booklet","7,37","6,83"
Amazon.de,fire tv stick,"99,89",B00KAKPZYG,Fire TV Stick,"75,8","36,78",B010EGFSSS,Fire TV Stick mit Sprachfernbedienung,"10,11","18,64",B00UH2K93O,Amazon Fire TV mit 4K Ultra HD,"8,33","8,37"
Amazon.de,kühlschrank,"99,89",B007DC216Y,Beko TS 190020 Kühlschrank / A+ / 118 kWh/Jahr / Kühlteil: 88 L / Weiß / Unterbaufähig / Glasablagen,"16,64","12,47",B01AUM6NL2,Bomann KS 3261 Kühlschrank / A+ / 84 cm Höhe / 110 kWh/Jahr / weiß,"8,96","7,94",B008KFXIG0,Bomann KG 320 Kühl-Gefrier-Kombination / A++ / 163 kWh/Jahr / 112 L Kühlteil / 48 L Gefrierteil / silber,"7,42","3,23"
Amazon.de,gopro,"99,88",B00O32GPKK,"GoPro HERO4 Silver Adventure Actionkamera (12 Megapixel, 41,0 mm x 59,0 mm x 29,6 mm)","36,03","12,41",B01BSPLMPW,"GoPro HERO Session Actionkamera (8 Megapixel, 38 mm, 38 mm, 36,4 mm)","32,12","15,25",B00O32GGTK,"GoPro HERO4 Black Adventure Actionkamera (12 Megapixel, 41,0 mm x 59,0 mm x 29,6 mm)","15,12","6,24"
Amazon.de,lego,"99,88",B013GYB3O8,LEGO Classic 10702 - Kreatives Bauset,"11,5","7,81",B00NVDP3ZU,LEGO Classic 10696 - LEGO Mittelgroße Bausteine-Box,"4,74","3,64",B00SDTZ09G,Lego 60092 - City Tiefsee-U-Boot,"4,35","5,4"
Amazon.de,crocs,"99,87",B00LA1SKLE,Crocs Crocband Unisex - Erwachsene Clogs,"21,97",0,B00B4ETBPG,Crocs Classic Unisex - Erwachsene Clogs,"12,7",0,B001TOD3PA,Crocs Baya Unisex- Erwachsene Clogs & Pantoletten,"5,57",0
Amazon.de,kondome,"99,87",B00N9W34X6,"Durex Gefühlsecht Kondome, 1er Pack (1 x 16 Stück)","23,18","6,59",B001GM3VKC,Billy Boy Kondome 100er Beutel Mix-Sortiment aus farbigen. perlgenoppten. farbig-aromatisierten und extra feuchten Kondomen,"19,66","9,92",B01411FKRG,"Billy Boy Alles Lust 40er - Mixbeutel Kondome, 40 Stück","9,69","7,23"
Amazon.de,kühlbox,"99,87",B00TZXVBPG,Severin KB 2922 Elektrische Kühlbox / A++ / 41.6 cm Höhe / 70 kWh/Jahr / zum Kühlen und Warmhalten geeignet [Energieklasse A++],"16,46","4,41",B019PT5RW2,"MOBICOOL 9103501263 Elektrische Kühlbox für Auto und Steckdose V26 AC/DC A++, 12/230 Volt Anschluss, 25 Liter, Blau","10,71","4,58",B00B6VN46Y,Mobicool Q40 AC/DC elektrische Alu-Kühlbox für Auto und Steckdose,"6,27","3,85"
Amazon.de,luftbett,"99,87",B001RTLKI4,"Intex Luftbett Deluxe Pillow grey-blue Queen (230 V), grau, 152 x 203 x 43 cm","13,82","7,15",B01CZNNJ7A,,"11,14",0,B000COQ5GM,"Intex Luftbett Pillow Rest Blue Queen (230 V), blau, 152 x 203 x 42 cm","7,73","3,87"
Amazon.de,bügeleisen,"99,86",B004GUQ10I,Tefal FV4680 Dampfbügeleisen Ultragliss türkisblau,32,"6,57",B00M89TPZC,"Philips GC3811/70 Azur Performer Dampfbügeleisen, 2,400 W, 160 g Dampfstoß, SteamGlide Plus, weiß / türkis","9,33","2,96",B000HDV086,"Philips GC4410/02 Dampfbügeleisen (2400 W, SteamGlide-Bügelsohle) weiß/blau","7,57","3,12"
Amazon.de,elektrische zahnbürste,"99,86",B00J59G236,"Philips Sonicare HX6510/22 EasyClean Elektrische Zahnbürste mit Schalltechnologie, weiß","11,53","4,22",B013EGEFQQ,Braun Oral-B Pro 690 Elektrische Zahnbürste mit 2 Handstücken,"9,28","5,69",B00LVUY84W,Oral-B PRO 6500 elektrische Zahnbürste (mit Bluetooth & 2. Handstück),"9,28","1,86"
Amazon.de,gaskocher,"99,86",B0001P08WY,"Campingaz 40470 Campingkocher Camping 206, Gr. S (20,4 x 12,2 x 12,2 cm)","17,82","9,65",B01GJ6KDG4,,"15,05",0,B000TNZMVU,,"11,42",0
Amazon.de,kindle paperwhite,"99,86",B00QJDO0QC,"Kindle Paperwhite eReader, 15 cm (6 Zoll) hochauflösendes Display (300 ppi) mit integrierter Beleuchtung, WLAN (Schwarz) - mit Spezialangeboten","54,94","15,61",B017DOUW76,"Kindle Paperwhite eReader, 15 cm (6 Zoll) hochauflösendes Display (300 ppi) mit integrierter Beleuchtung, WLAN (Weiß) - mit Spezialangeboten","15,01","16,08",B0186FESVC,"Der neue Kindle eReader, 15,2 cm (6 Zoll) Touchscreen ohne Spiegeleffekte, WLAN (Schwarz) - mit Spezialangeboten","5,18","1,54"
Amazon.de,kopfhörer,"99,86",B0007XJSQC,Sennheiser HD 201 Kopfhörer (Kraftvoller Stereosound) schwarz,"17,14","8,79",B00I3LUWQA,Sony MDRZX310 Lifestyle Kopfhörer schwarz,"11,12","4,36",B00CBU0IV8,Panasonic RP-HJE125E-K In-Ear-Kopfhörer schwarz,"9,17","2,88"
Amazon.de,wetterstation,"99,86",B001GOPRC0,Wetterstation WS 9140-IT mit Funkuhr und Innen- und Außentemperaturanzeige,"9,68","5,43",B001HJ5DLE,"TFA Dostmann Funkwetterstation Spectro 35.1089, silber, 4.5 x 11.9 x 13.6cm","7,34","5,07",B011BSK1DK,"TFA Dostmann satellitengestützte Wetterstation HELIOS COLOR Funk-Wetterstation, mehrfarbig","5,45","3,91"
Amazon.de,kaffeemaschine,"99,85",B000ALVUM6,"Philips HD7546/20 Gaia Filter-Kaffeemaschine mit Thermoskanne, schwarz/metall","18,84","4,68",B005FQJUI2,Melitta 100801 Optima Timer Kaffeefiltermaschine - schwarz/Edelstahl,"7,32","2,26",B00JM0BYDQ,Melitta 1010-02 bk Easy Kaffeefiltermaschine -Glaskanne -Tropfstopp -Schwenkfilter schwarz,"5,55","3,91"
Amazon.de,pool,"99,85",B001O9C41O,"Bestway Family Pool, Rectangular, blau, 262 x 175 x 51 cm","15,93","0,99",B014FHBPCU,"Bestway Frame Pool Power Steel, Set, hellgrau, rechteckig mit Filterpumpe und Sicherheitsleiter, 412 x 201 x 122 cm, grau","8,05","0,6",B001IWNDDA,"Intex Family Schwimmbecke, blau, 300 x 200 x 75 cm","8,01","13,04"
Amazon.de,harry potter und das verwunschene kind,"99,84",3551559007,Harry Potter: Harry Potter und das verwunschene Kind. Teil eins und zwei (Special Rehearsal Edition Script),"72,27","48,72",0751565350,Harry Potter and the Cursed Child - Parts I & II (Special Rehearsal Edition): The Official Script Book of the Original West End Production,"17,24","3,62",3742300296,Das inoffizielle Harry-Potter-Kochbuch: Von Butterbier bis Kürbispasteten - mehr als 150 magische Rezepte zum Nachkochen,"3,68","9,48"
Amazon.de,huawei y625 hülle,"99,84",B00UBRE8DM,mumbi Schutzhülle Huawei Y625 Hülle,"33,27","22,22",B00UBRE1FW,mumbi Schutzhülle Huawei Y625 Hülle transparent weiss,"33,25","25,93",B00UBRE576,mumbi Schutzhülle Huawei Y625 Hülle transparent schwarz,"33,09","17,28"
Amazon.de,kühl gefrierkombination,"99,84",B004ROI3RC,Bosch KGE39AI40 Serie 6 Kühl-Gefrier-Kombination SmartCool / A+++ / Kühlen: 247 L / Gefrieren: 89 L / Edelstahl / Anti-Fingerprint,"12,7","5,07",B008KFXHS4,Bomann KG 320 Kühl-Gefrier-Kombination / A++ / 163 kWh/Jahr / 112 L Kühlteil / 48 L Gefrierteil / weiß,"6,61","5,14",B0142CXOEU,Bauknecht KG 335 A++ IN Kühl-Gefrier-Kombination / 189 cm Höhe / 243 kWh/Jahr / 228 l Kühlteil / 111 l Gefrierteil / Flüsterleise mit 38 dB / Edelstahl ProTouch,"6,25","10,03"
Amazon.de,makita,"99,84",B00N4VTTR2,"Makita Akku-Schlagbohrschrauber 18 V / 1,5 Ah inklusive Akku-Lampe, DHP453RYLJ","10,92","4,94",B00NY9ATOQ,"Makita Akku-Set 18 V, DHP453 und DTD146, DLX2020Y","9,6","5,13",B0042CWWS0,Makita B-43044 Bohrer Bit Set 66tlg. im MAKPAC,"7,61","0,97"
Amazon.de,overwatch,"99,84",B017KHBI42,Overwatch - Origins Edition - [PC],"54,66","34,18",B017KHBN2E,Overwatch - Origins Edition - [PlayStation 4],"11,02","11,25",B01G3WF2VA,,"5,28",0
Amazon.de,preacher,"99,84",B01FIVYOVQ,,"89,7",0,1401240453,Preacher Book One,"4,13","46,79",3866073712,"Preacher, Bd. 1: Der Anfang vom Ende","1,6","14,71"
Amazon.de,ventilator,"99,84",B003KHJO6G,"Honeywell HT-900E Kraftvoller und geräuscharmer Turbo-Ventilator, schwarz","17,23","8,38",B001AO0OXI,Honeywell HO-5500RE Turmventilator oszillierend silber/schwarz,"12,16","2,06",B003WQI6E6,"mumbi USB Ventilator Mini für den Schreibtisch mit An/Aus-Schalter, schwarz","9,56","3,69"
Amazon.de,wäscheständer,"99,84",B0031S9AC2,Leifheit 81570 Standtrockner Pegasus 150 Solid Slim,"21,99","8,53",B0007VJMLA,Leifheit 81510 Standtrockner Pegasus 180 Solid Plus,"9,89","5,02",B00VQBELXY,Leifheit 81455 Turmtrockner 340,"7,07","3,27"
Amazon.de,fotoalbum,"99,83",B00381HODE,"Walther FA-208-L Buchalbum ""Fun"" , Format 30 x 30 cm, 100 weißen Seiten, mit Bildausschnitt, blau","19,01","7,18",B000VRANHW,"Hama Fotoalbum Fine Art, 50 schwarze Seiten (25 Blatt), Spiralalbum 28 x 24 cm, mit Ausschnitt für Bildeinschub, schwarz","7,29","4,54",B00SL6I2WI,"Hama Jumbo Fotoalbum Fine Art (30 x 30 cm, 100 Seiten, 50 Blatt, mit Ausschnitt für Bildeinschub) schwarz","7,22","3,93"
Amazon.de,headset,"99,83",B00CJ5FPUE,Logitech G430 Gaming Kopfhörer (Dolby 7.1-Surround-Sound für PC und PS4) blau,"23,04","4,42",B005HWEYN0,Sennheiser PC 3 Chat Headset,"9,42","9,28",B00OTOJEDM,Sharkoon Rush ER1 Gaming Headset weiß,"7,65","10,34"
Amazon.de,samsung galaxy s7,"99,83",B01BTZFM0W,"Samsung Galaxy S7 Smartphone (5,1 Zoll (12,9 cm) Touch-Display, 32GB interner Speicher, Android OS) schwarz","46,98","10,77",B01BTZFQX0,"Samsung Galaxy S7 Smartphone (5,1 Zoll (12,9 cm) Touch-Display, 32GB interner Speicher, Android OS) gold","11,74","20,69",B01BTZFPKO,"Samsung Galaxy S7 Smartphone (5,1 Zoll (12,9 cm) Touch-Display, 32GB interner Speicher, Android OS) weiß","6,8","8,52"
Amazon.de,( Leer ),"99,82",B016WFXU3U,"Optimum Nutrition Whey Gold Standard Protein, Chocolate, 450 g","0,83","0,13",B01D2VL5Q6,"Zewa Wisch und Weg Küchenrollen ""Reinweiß"", 4 x 45 Blatt (4 Rollen)","0,83","0,23",B01HIOQOGO,"Nivea Badetuch, Heldenduschtuch, DLRG, 1 Stück","0,53","0,05"
Amazon.de,bügelbrett,"99,82",B0018O2QSG,Vileda Viva Express Smart+ Bügeltisch mit dampfdurchlässiger Oberfläche,"23,69","11,28",B002LLN7NI,"WENKO 1201143100 Bügeltischbezug Air Comfort L - 4 mm Komfortpolsterung, 100 % Baumwolle, Blau","15,11","5,05",B00IVI72PY,Leifheit 72564 Bügeltisch Air Board M Solid Plus,"10,15","5,23"
Amazon.de,campingkocher,"99,82",B0001P08WY,"Campingaz 40470 Campingkocher Camping 206, Gr. S (20,4 x 12,2 x 12,2 cm)","22,16","9,88",B01GJ6KDG4,,"12,22",0,B003U2T8WQ,CFH 52402 Kartuschenkocher Camper inclusive 2 190g Kartuschen,"9,24","16,05"
Amazon.de,fire tv,"99,82",B00UH2K93O,Amazon Fire TV mit 4K Ultra HD,"46,83","46,08",B00KAKPZYG,Fire TV Stick,"31,11","6,31",B00KQEG1GC,"Amazon Fire TV, (Zertifiziert und generalüberholt)","12,97","28,95"
Amazon.de,schlauchboot,"99,81",B000S6INF0,"Intex Boot Seahawk 3, grün, 295 x 137 x 43 cm","20,37","7,7",B000Y22BBA,"Intex Schlauchboot Challenger 2 Set Phthalates Free Inkl. Paddel und Luftpumpe, 68367np","13,21","9,96",B00177BQC6,"Intex Boot Seahawk 4 Set, grün, 351 x 145 x 48 cm/4-teilig","11,96","8,09"
Amazon.de,schülerkalender 2016 2017,"99,81",3957742382,Schülerkalender Uni Black & Green 2016/17,"7,52","1,47",B0160L4W8I,"Brunnen 107297117 Schülerkalender/Schüler-Tagebuch (2 Seiten = 1 Woche, 12x16cm (A6), PP-Einband Confetti, Kalendarium 2016/2017)","7,35","3,4",3957742544,Schülerkalender - Day by Day Pusteblume 2016/17,"5,11","2,02"
Amazon.de,tiptoi,"99,81",B00V8K81AM,Ravensburger 00507 - tiptoi Starter-Set mit Stift und Buch Wieso? Weshalb? Warum? Entdecke den Bauernhof,"6,37","3,03",3473435147,tiptoi® Meine schönsten Kinderlieder (tiptoi® Bilderbuch),"5,26","2,49",B00V8KFAHY,Ravensburger 00700 - tiptoi Stift mit Player,"5,08","2,46"
Amazon.de,apple watch armband,"99,8",B01KLM1AKK,,"85,08",0,B01KLM173K,,"13,86",0,B00UVSOWBY,Spigen Schutzhülle für Apple Watch 42mm Hülle TOUGH ARMOR [Kompletter Schutz] - Tasche [High Technologie] - dunkelgrau [Gunmetal - SGP11504],"0,09",0
Amazon.de,crocs damen,"99,8",B00LA1SKLE,Crocs Crocband Unisex - Erwachsene Clogs,"11,63",0,B00B4ETBPG,Crocs Classic Unisex - Erwachsene Clogs,"6,21",0,B01B8DLAWO,,"6,06",0
Amazon.de,deus ex mankind divided,"99,8",B00W1GHA6S,Deus Ex: Mankind Divided  [PlayStation 4],"50,01","17,02",B00W1GHA8G,Deus Ex: Mankind Divided [PC],"19,38","17,2",B01DBL792G,Deus Ex: Mankind Divided - Collector's Edition [PlayStation 4],"9,43","14,61"
Amazon.de,pokemon,"99,8",B01CCNANYU,Pokémon Mond - [3DS],"23,53","9,24",B01CCNASK4,Pokémon Sonne - [3DS],"12,54","4,98",B01ETEC1E0,"Katara 1720 - 3 rote Pokébälle, 6.5cm, rot","12,15","11,91"
Amazon.de,rauchmelder,"99,8",B007IGQ5SK,"Ei Electronics Ei650 10-Jahres-Rauchwarnmelder, weiß, 1 Stück","27,68","6,9",B00ZP7L0WA,"Smartwares TÜV Rauchmelder / Brandmelder, DIN EN 14604, reinweiß, RM149/4_1J","14,62","11,26",B00HEF4JV0,Busch-Jäger Rauchmelder 6800-0-2716,"11,54","6,83"
Amazon.de,wlan verstärker,"99,8",B009CXPY0W,"AVM FRITZ!WLAN Repeater 310 (300 Mbit/s, WPS)","38,14","13,19",B00H32T3M4,"TP-Link TL-WA854RE WLAN Extender (300Mbit/s, WPS)","25,77","17,18",B00N80IK88,"AVM FRITZ!WLAN Repeater 1750E - Dual-WLAN AC + N bis zu 1.300 MBit/s 5 GHz + 450MBit/s 2,4 GHz","5,67","2,7"
Amazon.de,buntstifte,"99,79",B0014E4MWS,"STAEDTLER Buntstifte Noris Club Set 24 Farben - brillante Farben, leicht zu spitzen; Etui - 144 NC24","17,45","3,54",B0087OT3FY,"Faber-Castell 120148 - Eco Buntstifte, 48er Kartonetui inklusive Spitzer","10,83","5,46",B000FFNCPU,Staedtler 127 NC12 Buntstifte Noris Club Inhalt 12,"9,54","12,14"
Amazon.de,küchenmaschine,"99,79",B00BK3U36W,"Bosch MUM56S40 Küchenmaschine Styline MUM5 (900 Watt, 3.9 Liter) silber","19,2","4,51",B004MPQQ0C,"Bosch MUM48A1 Küchenmaschine MUM4 (600 Watt, 3.9 Liter, Edelstahl-Rührschüssel, Durchlaufschnitzler, Rezept DVD) schwarz","11,95","9,4",B000VSXPNU,"Bosch MUM4427 Küchenmaschine MUM4 (500 Watt, 3,9 Liter) weiß","8,3","9,01"
Amazon.de,navigationsgeräte,"99,79",B00BEBPV30,"TomTom Start 25 M Europe Traffic, Navigationsgerät (Free Lifetime Maps, 13cm (5 Zoll) Display, TMC, Fahrspurassistent, Parkassistent, IQ Routes, Europa 45","26,5","9,19",B00VVQ5L5G,"Garmin nüvi 57LMT Navigationsgerät (lebenslange Kartenupdates, Premium Verkehrsfunklizenz, 12,7cm (5 Zoll) Touchscreen)","20,45","12,54",B01HI6YYBE,,"4,4",0
Amazon.de,nike schuhe herren,"99,79",B01IVAMR2O,,"9,3",0,B00WILER1C,Nike Roshe Run Herren Laufschuhe,"4,44",0,B012NK2KQ6,Nike Air Max Tavas Herren Laufschuhe,"4,28",0
Amazon.de,pc gehäuse,"99,79",B015J8R1FY,"Sharkoon VG5-W PC-Gehäuse (Schnellverschlüsse, 2x 120-mm-LED-Lüfter vorinstalliert, USB 3.0) blau","12,38","8,17",B01BLI5158,CiT F3 green stripe Midi Fall mit 12 cm LED Fan – Schwarz,"6,69",0,B0056IZDP8,Thermaltake Commander MS-I Tower PC-Gehäuse ATX schwarz,"5,11","4,49"
Amazon.de,smartwatch,"99,79",B00N9OAQI0,Sony Mobile SWR50 SmartWatch 3 Fitness- und Aktivitätstracker Armband Kompatibel mit Android 4.3+ Smartphones - Schwarz,"15,91","8,68",B0151DFOOM,Motorola Moto 360 (2. Generation) 46mm Edelstahlgehäuse mit Lederarmband cognac silber,"8,57","1,89",B01GJW7VRM,Samsung Gear Fit Smartwatch mit Pulssensor und Benachrichtigungen II - Dunkelgrau (S),"7,85",0
Amazon.de,elektrogrill,"99,78",B000P6B8MI,Severin PG 1511 Barbecue-Elektrogrill schwarz,"12,16","8,17",B0015Q46VC,Steba VG200 BBQ Tischgrill mit Glasdeckel,"7,01","4,06",B000FMM7JU,Severin PG 2792 Barbecue-Elektrogrill schwarz,"5,99","4,47"
Amazon.de,philips hue,"99,78",B016151IRQ,"Philips Hue LED Lampe 10 W A60 E27 Starter Set inklusive Bridge, EEK A, 3-er Set, dimmbar, 16 Mio Farben, app-gesteuert 8718696461693","18,39","10,1",B015LZ0PC6,"Philips Hue LightStrip+ 16 Mio Farben, Basis Erweiterungsset, EEK A, 2m, flexibel erweiterbar, ultrahell max 1600 Lumen","8,31","2,76",B016151IW6,"Philips Hue LED Lampe 10 W A60 E27, EEK A, Einzellampe, dimmbar, 16 Mio Farben, app-gesteuert 8718696461730","7,64","9,74"
Amazon.de,trinkflasche,"99,78",B00I0509HQ,Nalgene Trinkflasche Kunststoffflaschen Everyday OTF 0.7 Liter,"25,02",0,B001NCDE48,"Nalgene Trinkflasche Everyday, Grau, 1L","9,49","12,03",B0043TBA3A,"Nalgene Kunststoffflaschen 'Everyday OTF', Blau, 078905","7,7","2,17"
